time_step,variable,PCA_1,PCA_2,PCA_3
1,large_scale_snowfall_min,-4.318511628956964,-3.6342507573380862,-1.3684729129735835
2,large_scale_snowfall_min,-1.2988644230785182,-0.92787644337766,-0.10722716099017716
3,large_scale_snowfall_min,-1.5821422222255128,-0.2852164659711541,4.047124178677841
4,large_scale_snowfall_min,-1.4504772555171286,-0.7335189146658957,3.7957264425897614
5,large_scale_snowfall_min,-3.488119411392628,-2.2585706560523815,3.872833267050482
6,large_scale_snowfall_min,-2.2009700806769845,-1.8842552051680355,4.626368801876845
7,large_scale_snowfall_min,-3.266506974795922,-1.9863159385277587,4.894680918802839
8,large_scale_snowfall_min,-3.8959749235572514,-0.7664111668502493,5.110443689679772
9,large_scale_snowfall_min,-4.386549543931915,1.4407157117072598,3.331505323584879
10,large_scale_snowfall_min,-4.572447039414128,2.939602308102113,2.506514805450162
11,large_scale_snowfall_min,-4.554427218681998,3.6153451039846565,1.169276145890309
12,large_scale_snowfall_min,-4.549083169887648,3.5327098842696643,0.6421612185378953
13,large_scale_snowfall_min,-4.821826296764729,-1.8392313772155284,0.02435922806203112
14,large_scale_snowfall_min,-4.623226559956732,-3.3541963758411435,-0.930758790771464
15,large_scale_snowfall_min,-3.286023442262084,-5.242728547041926,-3.5936345136347514
16,large_scale_snowfall_min,-3.2272626607063417,-4.73350859347218,-4.376584061848339
17,large_scale_snowfall_min,-3.718739974784317,-4.155688453884692,-4.223802308901308
18,large_scale_snowfall_min,-3.636821016488283,-4.991575191868366,-3.4524571211464843
19,large_scale_snowfall_min,-4.528839769962294,1.3998920220070068,-3.8038866144036545
20,large_scale_snowfall_min,-3.5140201711242294,5.203208502228314,-2.9889919451176463
21,large_scale_snowfall_min,-3.20251788651682,5.938648195964189,-2.4804985613188024
22,large_scale_snowfall_min,-3.2025110424544314,5.938590512866377,-2.4805034211448342
23,large_scale_snowfall_min,-3.2024713119328365,5.938290638512979,-2.480523979829883
24,large_scale_snowfall_min,5.298174099170592,1.5055934149185786,-0.623351081519673
25,large_scale_snowfall_min,6.3017874514033485,-0.11668035174359503,-0.07202096010365894
26,large_scale_snowfall_min,5.904901918948009,0.6241160623968148,-0.3199295912233626
27,large_scale_snowfall_min,6.302325404706907,-0.11666926208950555,-0.07184252160995722
28,large_scale_snowfall_min,6.302396996335761,-0.1166677113137241,-0.07181802281213817
29,large_scale_snowfall_min,6.302406942087345,-0.11666749436871686,-0.07181460424693298
30,large_scale_snowfall_min,6.302275710240667,-0.11667032754110578,-0.07185941678759243
31,large_scale_snowfall_min,6.302325404706907,-0.11666926208950555,-0.07184252160995722
32,large_scale_snowfall_min,6.302364018837501,-0.11666842800420374,-0.07182933136769647
33,large_scale_snowfall_min,6.302357658300124,-0.11666856577195005,-0.07183150785113766
34,large_scale_snowfall_min,6.302290488916761,-0.11667001161431635,-0.0718544016349145
35,large_scale_snowfall_min,6.302334701186816,-0.11666906177982544,-0.0718393510229889
36,large_scale_snowfall_min,6.302393230228905,-0.11666779336641504,-0.0718193163318821
