time_step,variable,PCA_1,PCA_2,PCA_3
1,mean_total_precipitation_rate_mean,-3.6900428034405306,1.8924531297368303,3.292400118717365
2,mean_total_precipitation_rate_mean,-3.6056969574744375,1.6993915210854846,2.911734111324166
3,mean_total_precipitation_rate_mean,-3.618914752219419,1.6863302657491341,1.6527557153922416
4,mean_total_precipitation_rate_mean,-3.4686449557034895,1.6354351976441837,1.0822139715197168
5,mean_total_precipitation_rate_mean,-3.5247434388744336,1.6060258441900888,0.7461686804616029
6,mean_total_precipitation_rate_mean,-3.5750961464982542,1.6540223359044524,0.1781447449864222
7,mean_total_precipitation_rate_mean,-3.5551028424732785,1.5264230829379142,-0.4395538871364526
8,mean_total_precipitation_rate_mean,-3.410997328079824,1.3788286354598553,-1.0376511101742865
9,mean_total_precipitation_rate_mean,-3.275174624934658,1.0685248572696695,-1.4369758521127085
10,mean_total_precipitation_rate_mean,-2.8926697315889562,0.5638808146393786,-1.838327806106766
11,mean_total_precipitation_rate_mean,-2.603812979805274,0.22500691466831882,-1.9142988841282877
12,mean_total_precipitation_rate_mean,-2.323107506711732,-0.23667365861487047,-1.9426782613297497
13,mean_total_precipitation_rate_mean,-1.5924562836559721,-0.6568201053019775,-1.719390332831174
14,mean_total_precipitation_rate_mean,-1.4818476652936088,-1.0627478819977427,-1.4763210807771439
15,mean_total_precipitation_rate_mean,-1.1941343970134572,-1.527436732536739,-1.2104408833123428
16,mean_total_precipitation_rate_mean,-0.8392292921488853,-2.195000012739372,-1.2769774925950053
17,mean_total_precipitation_rate_mean,-0.37337517003127113,-2.7180438744219177,-0.4877284060004016
18,mean_total_precipitation_rate_mean,0.004653149457177953,-2.813190993986451,-0.052938259546029424
19,mean_total_precipitation_rate_mean,0.2884361225539725,-2.76323872158172,0.10725774754819657
20,mean_total_precipitation_rate_mean,0.20213815276402775,-2.7576697899777822,0.06645671108083176
21,mean_total_precipitation_rate_mean,0.4687521238192221,-2.7866332675083414,0.46857536494659574
22,mean_total_precipitation_rate_mean,1.0761843557164597,-2.7290955643851365,0.8055253499379006
23,mean_total_precipitation_rate_mean,1.3781832425264315,-2.6229018709844527,1.0162630372170982
24,mean_total_precipitation_rate_mean,1.7225988269188814,-2.065218779809335,0.8478376265321007
25,mean_total_precipitation_rate_mean,2.004401376112327,-1.5440877929174732,0.8924236065898457
26,mean_total_precipitation_rate_mean,2.17117514606476,-1.0992357998123858,0.8525884351784225
27,mean_total_precipitation_rate_mean,2.201820612826288,-0.6295118724653564,0.8677520265397863
28,mean_total_precipitation_rate_mean,2.5424836130880295,-0.3130782000868028,0.7534522570002671
29,mean_total_precipitation_rate_mean,2.774924336842821,0.028811518289267098,0.5449224230778064
30,mean_total_precipitation_rate_mean,3.2650199813671392,0.3998738724542119,0.1409397974901011
31,mean_total_precipitation_rate_mean,3.8048514719389823,0.7044861905323141,0.27695630165316715
32,mean_total_precipitation_rate_mean,4.131364673354443,1.25758791369312,0.38848468953092796
33,mean_total_precipitation_rate_mean,4.533008544374973,2.622449330252995,-0.2644583961918232
34,mean_total_precipitation_rate_mean,4.4184624826051415,3.232294611506439,-0.671904894510616
35,mean_total_precipitation_rate_mean,4.116876384539055,3.576790482037565,-1.0028687088459887
36,mean_total_precipitation_rate_mean,3.9197122790773413,3.761968401076643,-1.1203384611258054
