time_step,variable,PCA_1,PCA_2,PCA_3
1,k_index_std,-4.057543767681908,-1.7158493424596808,-2.448633880477138
2,k_index_std,-4.012000574813318,-1.8691230256372815,-2.391792657719557
3,k_index_std,-4.299899752331233,-2.008203789267259,-2.034841411352578
4,k_index_std,-4.574517746462518,-1.8316329321705194,-1.7982440950922545
5,k_index_std,-4.657587228937489,-1.7476230323301973,-1.2984855796411638
6,k_index_std,-4.619030024304637,-1.3599262539207504,-0.7780443538569419
7,k_index_std,-4.564747299020772,-1.1503291989069488,-0.23114995146836484
8,k_index_std,-4.4931367697934705,-0.730876890822047,0.23018559577931205
9,k_index_std,-4.289724576249904,-0.4020056818954346,0.3886323540640459
10,k_index_std,-3.9867993773410357,-0.10448290094537332,0.6105780334850727
11,k_index_std,-3.566813812502457,0.30548490774983383,0.9376047493720946
12,k_index_std,-3.2268668958024587,0.62665474222937,1.128960757333696
13,k_index_std,-2.830157071829419,0.8195058080776523,1.091550857657981
14,k_index_std,-2.3527516229055325,1.2086376303999455,1.4194185506953774
15,k_index_std,-2.2548904477235245,1.641654179749897,1.6712857514199428
16,k_index_std,-1.7931992910668662,2.5037791008454136,1.6848712878966805
17,k_index_std,-1.2746558052466812,3.0472568491708545,1.631188315767355
18,k_index_std,-0.16387853439099087,3.751915151055441,1.5257890330116644
19,k_index_std,0.4440519129156593,3.762251964650345,0.9239445207040351
20,k_index_std,0.8322218972940432,3.703041470953984,0.5522513540430789
21,k_index_std,1.5125362825981592,3.579787395443821,-0.24572295943071354
22,k_index_std,2.2761093139970847,2.8578200885282485,-1.3746820257335772
23,k_index_std,2.852602373365066,1.8432820991282477,-1.8948531081056559
24,k_index_std,3.746620156467205,0.9913215241178555,-2.1441102070830236
25,k_index_std,4.358134325173144,0.5712002493340582,-2.3875169710528525
26,k_index_std,4.716037257226174,0.4473199855721418,-2.2390552137048103
27,k_index_std,5.0796421698211,0.29929396171704414,-1.687424078930532
28,k_index_std,5.026554956945163,-0.29463016750254545,-1.3454026574480926
29,k_index_std,4.782092351388627,-0.7628928749477021,-0.8857230456509705
30,k_index_std,4.641783548754946,-1.0895223148722972,-0.1254706010739896
31,k_index_std,4.419572101830624,-1.730818310013869,0.6581804249031967
32,k_index_std,3.8291032407666257,-3.070153081616331,1.1739137715306407
33,k_index_std,3.224426855351306,-2.904375397787765,2.4428808536826985
34,k_index_std,3.056110114885169,-2.9979188170680975,2.797360334947262
35,k_index_std,3.121906346715202,-3.048023566633791,2.4585126283632333
36,k_index_std,3.0986953929089274,-3.1418195299262526,1.9840436231648548
