,storm_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,1,1.2903624,1.3322515,1.3217301,1.2933671,1.3091446,1.276278,1.3307265,1.3468643,1.3813964,1.3493756,1.3348074,1.3560424,1.3344433,1.3255119,1.3165241,1.2888936,1.2751166,1.2274376,1.2067426,1.200221,1.2188312,1.2650255,1.2861006,1.2903237,1.3003252,1.3183177,1.3140718,1.2894392,0.6409696,0.63454956,0.61122704,0.64456826,0.6436487,0.6650585,0.66204125,0.6550321
1,2,2.1348565,2.1060667,1.6642135,1.4352131,1.6047611,1.6086525,1.5102803,1.4098097,1.3160523,1.3710383,1.4704427,1.4775988,1.6739055,1.7156588,1.8136572,1.6555084,1.8084043,1.6949832,1.7743858,1.8557401,1.8552641,1.9936023,2.0539823,2.0551062,2.0901966,2.1160247,2.0983198,2.2193606,2.355253,2.5957377,2.7025485,2.860584,3.00085,3.247999,3.1748147,3.3286893
2,3,1.4837698,1.4467115,1.4446616,1.4043938,1.3857621,1.3785744,1.3524964,1.2861205,1.192385,1.1767912,1.2090867,1.258523,1.2758354,1.2970687,1.3034499,1.3439876,1.3866364,1.4438473,1.47639,1.5086346,1.5628473,1.5865558,1.4698672,1.4514918,1.4211438,1.4129654,1.3579639,1.2936324,1.258173,1.224488,1.181612,1.2040812,1.130948,1.0618453,0.98303,0.90267277
3,4,2.8072054,2.7952216,2.8246784,2.7720287,2.827077,2.9341047,3.039993,3.1426263,3.1863897,3.2271204,3.2253537,3.222469,3.2742038,3.3101237,3.3321302,3.155844,3.196281,3.231582,3.2726295,3.3136582,3.3544292,3.416302,3.4870145,3.5716763,3.6286776,3.6727157,3.7254293,3.748095,3.9404764,4.172274,4.563856,5.0841293,5.6263523,6.0590916,6.4693727,6.835447
4,5,3.9869287,3.9661057,4.0742793,4.096046,4.206817,4.316653,4.418255,4.550648,4.772689,5.057816,5.3814573,5.6466374,5.774984,5.7972207,5.8166523,5.804706,5.9258413,6.852407,8.214839,8.835078,8.905757,9.10032,9.4073105,9.600476,9.861087,10.050199,10.140224,10.048786,9.945042,9.812747,9.514677,9.31541,9.092406,8.8866205,8.835408,8.6229
5,6,2.6490667,2.6513937,2.6129127,2.828566,2.6805773,2.5970185,2.4449697,2.3582535,2.0645523,1.7070677,1.3268521,0.8518102,0.6302646,0.51987904,0.45179513,0.5940793,0.58666843,0.60156584,0.6095523,0.61176366,0.67162997,0.6737433,0.6313157,0.6513459,0.61912024,0.6288593,0.6132142,0.5756406,0.52787775,0.48512414,0.4715431,0.43980774,3.9844701,4.174713,4.30005,4.439023
6,7,2.9563138,2.8911808,2.8210623,2.77894,2.7181976,2.5810838,2.5517144,2.4632308,2.5975645,2.648394,2.6539116,2.7001033,2.6988552,2.7280636,2.727652,2.7700305,2.7774348,2.8065565,2.820223,2.8080423,2.883139,2.8905745,2.8899024,2.9200087,2.8884408,2.9308534,2.9471507,2.993378,3.0098577,3.0445082,3.0767505,3.1125789,3.1754153,3.2450774,3.316571,3.3877783
7,8,2.926898,2.8784451,2.8244677,2.7577612,2.6582077,2.5633724,2.4583027,2.3449526,2.25264,2.134788,2.0536106,1.9681102,1.9098033,1.8275778,1.7496097,1.526988,1.478595,1.4449562,1.387295,1.3418529,1.2554551,1.1776391,1.1060541,1.0389076,1.0229828,0.991209,0.92329353,0.73855484,0.8408996,0.8521018,0.856951,1.0000402,1.1252896,1.4073379,1.1931131,1.0380327
9,10,3.4426336,3.395859,3.3515108,3.310868,3.7003257,3.6774023,3.6505725,3.2567363,3.2312124,3.20388,3.1236653,3.0408733,3.0615642,2.6950717,2.334902,2.0084097,1.7094443,1.6196084,1.3916125,1.2633936,1.266585,1.2738659,1.3023115,1.3837608,1.6650968,1.7238647,1.9846121,2.036484,2.1208196,2.378218,2.4067135,2.4305146,2.6039026,2.6260686,2.5674136,2.5128837
10,11,5.175115,5.6992207,5.1548457,6.0235343,5.458658,5.2781262,5.2055845,5.280813,4.811423,4.8322434,4.4889183,4.4933248,4.4559894,4.3354926,3.8569467,3.6182435,3.6197934,3.5176036,4.019983,4.242666,4.1868057,4.255679,4.435005,4.1039915,4.6561985,5.771598,6.015456,6.1635036,6.144531,5.953419,5.518859,5.776944,5.815079,5.6902494,5.159531,4.708893
