,storm_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,1,283.83783,283.92535,284.19,284.3844,284.70258,284.91504,285.10217,285.44623,285.736,285.963,286.06516,286.32568,286.4549,286.3745,286.56055,286.8944,287.06824,287.25665,287.4051,287.6481,287.44775,287.55157,287.58124,287.58533,288.25244,287.8344,285.96478,283.50775,286.23694,287.56567,288.9593,289.72467,290.2592,290.8689,291.20844,292.02307
1,2,287.0101,287.24347,287.4796,287.71313,287.8665,288.12128,288.29022,288.53275,288.79462,288.94727,289.10925,289.29816,289.5559,289.8296,290.01883,290.1354,290.09967,290.27893,290.6364,291.00568,291.1151,291.1388,291.09018,291.04535,291.06873,291.5315,291.48227,291.80353,292.08847,292.09283,292.23022,292.13196,292.00873,291.94415,291.87198,291.9404
2,3,285.93558,286.12946,286.43964,286.74432,286.94092,287.15442,287.56058,287.86786,288.09528,288.58588,288.78955,289.18274,289.65613,289.7229,289.86,290.08606,290.29678,290.3308,290.74188,290.9094,290.79535,290.83298,290.83783,290.6974,290.9421,291.0141,290.59778,290.80173,290.42633,290.04468,290.4848,291.5935,292.13065,292.40997,292.7591,292.18774
4,5,286.1017,286.12726,286.16107,286.26175,286.1738,286.0239,285.91904,285.69464,285.95853,286.1867,286.386,286.7426,286.90906,286.9105,286.77795,286.36307,286.1653,285.04156,282.66602,282.4635,283.22507,285.86407,288.766,289.99973,291.12598,291.47784,292.48193,292.77277,293.09937,293.65143,293.61615,294.20776,294.05872,294.00815,294.27423,294.3053
5,6,285.86853,286.14716,286.36594,286.5401,286.65396,286.7581,286.8222,286.9743,287.21094,287.48914,287.6753,287.9695,288.04163,288.10132,288.12292,288.39117,288.51337,288.61505,288.52313,288.79645,288.79147,288.8338,289.05328,289.1881,289.32153,289.50323,289.57788,289.68646,289.7934,290.03674,290.1156,290.335,290.90656,291.0977,291.2409,291.31195
6,7,288.69342,288.71408,288.73886,288.7756,288.8228,288.97687,289.39917,289.5891,289.89313,290.09567,290.14935,290.16632,290.2108,290.29865,290.47357,290.63684,290.855,290.9381,291.0583,291.2403,291.51886,291.63846,291.89874,292.06314,292.0741,292.3505,292.5098,292.77005,292.69272,292.7838,292.75146,292.74194,292.59534,292.41992,292.48578,292.23016
7,8,281.05295,281.49457,281.52554,281.77097,282.23196,282.2104,282.6881,284.0166,284.75388,284.863,285.4298,285.82874,286.1306,286.56586,286.86304,287.4617,287.59723,287.86652,288.151,288.22815,288.77032,289.3618,289.5479,289.77905,290.1057,290.42554,290.61145,290.9678,291.23645,291.9722,293.0323,293.1579,293.06854,293.38385,293.14838,293.0395
10,11,285.6384,285.75488,285.93015,286.07532,286.388,286.55347,286.72668,286.95575,287.19928,287.3687,287.87402,288.364,288.52545,289.0272,289.62738,289.85095,290.038,290.2687,290.485,290.60065,290.68713,290.71692,290.86588,291.06335,291.2467,291.34546,291.61102,291.79208,292.22107,292.4466,292.5086,292.61224,292.6218,292.6402,292.68994,292.67212
11,12,285.19794,285.7445,286.43808,286.9036,287.3886,287.6449,287.97076,288.34543,288.48492,288.7981,289.2166,289.41162,289.7713,290.00967,290.16736,290.4528,290.60376,290.88116,291.08777,291.06604,291.2343,291.414,291.66748,291.79163,291.887,292.20123,292.2181,292.24637,292.35345,292.6883,292.68427,292.7284,292.92493,293.19983,293.3111,293.26678
12,13,284.3874,284.7364,284.84717,285.27515,285.3269,285.3927,285.46014,285.74884,286.2577,286.10754,286.5695,286.81302,287.1137,287.3178,287.5735,287.95184,288.52484,288.8841,289.41443,289.6912,290.15155,290.47687,290.94037,291.40222,291.8818,291.99893,292.219,292.31482,292.4445,292.3993,292.27814,292.65503,292.7114,292.82532,292.85132,292.83435
15,16,286.53876,286.7724,286.88083,287.16656,287.3971,287.57745,287.66992,288.0121,288.22754,288.612,288.78006,288.83588,288.96045,289.25015,289.32147,289.47504,289.54803,289.7483,290.0083,290.23834,290.38177,290.55768,290.66187,290.55704,290.6458,290.70532,290.81177,290.87665,290.9987,291.26587,291.7562,291.95612,292.01483,292.16687,292.38803,292.52386
18,19,286.03735,286.08923,286.25885,286.47903,286.64435,286.8378,286.83356,286.78314,286.9112,286.91504,286.84995,286.88907,287.10742,287.20526,287.68948,288.062,288.40128,288.69598,289.2232,289.5976,289.64734,289.83856,289.83435,290.14407,289.74554,289.82916,290.10638,289.11108,287.96075,288.32587,289.0356,291.279,291.83533,292.72406,293.31378,293.53827
20,21,279.34076,279.2397,278.99973,278.91193,279.10608,279.5761,279.53503,278.55145,278.50378,278.16055,277.80634,277.41907,277.11005,276.98297,276.87546,276.7096,276.59943,276.38577,276.3416,276.23666,276.18097,276.1764,276.18866,276.14148,276.19788,276.0703,276.9858,277.89264,278.9169,279.29315,279.62128,280.69293,281.3168,282.13907,282.58105,282.72424
25,26,286.77957,287.02533,287.3088,287.6407,287.96704,288.06558,288.38715,288.54547,288.77557,288.96106,289.06592,289.19562,289.13766,289.29645,289.2484,289.32123,289.26553,289.4536,289.4215,289.43967,289.44974,289.68564,289.78723,289.73767,289.79645,289.84515,289.984,289.97607,290.01746,290.0694,290.04794,290.26236,290.61194,290.70633,291.04425,291.17987
26,27,289.10428,289.75836,290.13773,290.6029,290.76978,291.01233,291.28458,291.46283,291.80798,292.0527,292.26855,292.44318,292.6567,292.6853,292.9245,293.03894,293.0216,293.3847,293.7049,294.01974,294.25665,294.36563,294.46503,294.6053,294.7235,294.6836,294.84183,294.97592,295.14734,295.508,295.51462,295.75244,295.9024,296.01596,296.14487,296.13168
28,29,285.5553,285.7876,285.969,286.27313,286.4167,286.63138,286.96088,287.29465,287.66748,287.99103,287.96326,288.30615,288.6668,289.0077,289.22607,289.24884,289.46133,289.58524,289.71606,290.0031,290.26385,290.44788,290.33154,290.562,290.7839,291.02625,291.32507,291.4873,291.6193,291.6806,291.80573,291.97852,292.0909,292.14908,292.17505,292.19092
30,31,289.05316,289.299,289.89966,290.21503,290.47028,290.6267,290.8315,291.05243,291.33932,291.66464,292.00238,292.23444,292.58856,292.89392,293.0044,292.88373,293.13437,293.38086,293.56674,293.87982,293.90533,293.92554,293.87152,293.48615,293.65076,293.8011,293.87817,293.94666,293.8114,293.9344,293.91766,293.8947,294.21808,294.28766,293.9866,294.16107
