,storm_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,1,1.8100156e-05,1.5713083e-05,1.5716323e-05,1.6043405e-05,1.4955094e-05,1.6496831e-05,1.7317776e-05,1.625406e-05,1.3108957e-05,1.40053235e-05,1.1872647e-05,1.2067412e-05,1.15195835e-05,9.0187705e-06,1.04262845e-05,1.0310894e-05,8.925394e-06,8.116018e-06,8.103774e-06,7.4804207e-06,1.0214481e-05,1.3416019e-05,1.4330237e-05,1.2777954e-05,1.3787445e-05,1.196215e-05,1.2180992e-05,1.3479344e-05,1.5364887e-05,1.4664162e-05,1.5864563e-05,1.7796663e-05,1.7100621e-05,1.9371582e-05,2.1881453e-05,2.3238503e-05
1,2,9.859959e-06,7.2538387e-06,6.1524115e-06,6.767683e-06,6.789961e-06,5.938505e-06,5.1761485e-06,5.98079e-06,5.3051185e-06,5.285469e-06,5.401064e-06,5.214785e-06,4.9065798e-06,4.430923e-06,4.90437e-06,4.564424e-06,3.579519e-06,3.532342e-06,3.3114907e-06,3.7544803e-06,4.6663326e-06,4.9720657e-06,4.751833e-06,4.937033e-06,5.678552e-06,4.8210295e-06,4.1530734e-06,3.9749684e-06,5.0335902e-06,6.4139417e-06,7.999149e-06,6.1742617e-06,4.738298e-06,4.3354366e-06,6.039943e-06,6.660674e-06
2,3,2.3631083e-05,2.454758e-05,2.4119967e-05,2.3594566e-05,2.3046201e-05,2.1328398e-05,1.9087269e-05,1.836046e-05,1.6228456e-05,1.4485201e-05,1.2796343e-05,9.195184e-06,1.0722622e-05,9.077686e-06,8.7285825e-06,6.6785783e-06,5.807368e-06,5.392469e-06,4.3045743e-06,3.558011e-06,2.5292254e-06,1.6544614e-06,1.1586409e-06,1.029514e-06,1.0494233e-06,8.6705234e-07,7.882895e-07,6.1003414e-07,5.2612796e-07,4.366638e-07,4.845058e-07,5.8647043e-07,5.83023e-07,6.1054726e-07,8.6195956e-07,1.4095857e-06
4,5,5.6524827e-06,5.470464e-06,6.909118e-06,6.873116e-06,6.9294433e-06,7.1575328e-06,6.5175905e-06,5.096582e-06,3.3269703e-06,2.4297628e-06,2.0707096e-06,2.0334426e-06,1.3983931e-06,2.1700962e-06,2.049578e-06,2.0308032e-06,2.1772978e-06,3.2776536e-06,3.531857e-06,5.419023e-06,1.01809965e-05,1.5724789e-05,2.0415893e-05,2.6327536e-05,3.6776546e-05,3.7464106e-05,4.49441e-05,4.905846e-05,5.711891e-05,6.3365515e-05,6.538354e-05,6.884253e-05,6.766881e-05,6.653853e-05,6.39342e-05,6.451575e-05
5,6,2.4119279e-06,2.681853e-06,2.9306027e-06,2.526705e-06,2.071329e-06,2.4230847e-06,2.752774e-06,2.8019515e-06,3.326508e-06,4.564364e-06,4.39425e-06,5.079886e-06,4.921958e-06,5.620484e-06,4.362012e-06,4.1955677e-06,3.8915273e-06,3.1477289e-06,3.1029751e-06,4.3086457e-06,4.5498145e-06,7.3868387e-06,7.772007e-06,8.5038955e-06,8.6381015e-06,8.246157e-06,7.903201e-06,8.003954e-06,7.160676e-06,7.6045285e-06,7.2965795e-06,5.9586814e-06,4.3586665e-06,4.024837e-06,4.5844495e-06,4.5340034e-06
6,7,3.1846637e-05,2.9114133e-05,2.8924296e-05,2.7630256e-05,2.8448027e-05,2.764795e-05,2.7894013e-05,2.6917045e-05,2.7119771e-05,2.8023094e-05,2.918688e-05,2.9609551e-05,3.0665626e-05,2.9981831e-05,2.796479e-05,2.7400847e-05,2.649122e-05,2.5374913e-05,2.6682274e-05,2.620478e-05,2.7620608e-05,2.6988713e-05,2.718532e-05,2.6869142e-05,2.9366409e-05,3.0747033e-05,2.9994628e-05,2.7666254e-05,2.652355e-05,2.4644103e-05,2.3744404e-05,2.4927152e-05,2.6244817e-05,2.8464441e-05,2.8855395e-05,3.0007135e-05
7,8,1.0949741e-05,1.2372657e-05,1.5361971e-05,1.7521046e-05,1.7001736e-05,1.6265301e-05,1.8040711e-05,1.8655623e-05,2.2424296e-05,2.5739368e-05,2.6079448e-05,2.421314e-05,2.5708823e-05,2.5356092e-05,2.7926817e-05,2.9171e-05,3.068217e-05,3.006455e-05,2.5840753e-05,2.1012367e-05,3.704653e-05,3.963134e-05,4.0284598e-05,4.278084e-05,3.9576807e-05,4.378174e-05,4.354913e-05,3.9126884e-05,3.993524e-05,3.9730698e-05,3.9606657e-05,4.099192e-05,3.878794e-05,3.815727e-05,3.3852943e-05,3.4102894e-05
10,11,2.9501583e-05,2.7188891e-05,2.8789516e-05,2.9028974e-05,3.9363465e-05,4.143848e-05,4.3474225e-05,4.6888967e-05,4.885579e-05,4.9873073e-05,4.9354087e-05,4.7548543e-05,4.4944318e-05,4.2932435e-05,4.2840187e-05,4.443423e-05,4.3253454e-05,4.3008306e-05,4.3751123e-05,4.492084e-05,4.5217952e-05,4.3107026e-05,4.1272106e-05,3.8482754e-05,3.4379635e-05,2.9254277e-05,2.8693848e-05,2.9109691e-05,3.430524e-05,3.237544e-05,3.169375e-05,3.1321295e-05,3.128412e-05,3.283267e-05,3.433472e-05,3.7104113e-05
11,12,3.1809243e-05,3.3830423e-05,3.448973e-05,3.247891e-05,2.7583692e-05,2.9976172e-05,3.349664e-05,3.319859e-05,3.4246106e-05,3.4949844e-05,3.0664225e-05,3.1910142e-05,3.36351e-05,3.346699e-05,3.301197e-05,3.346356e-05,3.3644057e-05,3.7411774e-05,4.2744847e-05,3.879197e-05,3.912527e-05,3.9726096e-05,4.0313444e-05,3.889781e-05,3.650693e-05,3.475273e-05,3.572309e-05,3.605362e-05,3.3709817e-05,4.0295243e-05,3.9410024e-05,3.528584e-05,3.082634e-05,3.3731023e-05,3.460478e-05,3.2984684e-05
12,13,2.9647023e-05,2.9024673e-05,2.8914965e-05,2.7795988e-05,2.6347627e-05,2.4192099e-05,2.2376003e-05,2.0973614e-05,2.0927035e-05,2.1255244e-05,2.4003022e-05,2.4340367e-05,2.3968394e-05,2.471534e-05,2.4690766e-05,2.8813345e-05,3.184969e-05,3.5367033e-05,4.1539482e-05,4.3476633e-05,4.8247e-05,5.3346375e-05,5.722908e-05,5.647717e-05,5.025434e-05,4.4382577e-05,3.837274e-05,3.441012e-05,3.1099633e-05,3.07113e-05,3.6888407e-05,3.653696e-05,3.5558583e-05,3.553885e-05,3.524312e-05,4.042793e-05
