lon_east,lon_west,lat_south,lat_north,center_lon,center_lat,layer,path,fid
346.567077999999981,354.567077999999981,61.821739000000001,69.821738999999994,-9.400000000000000,65.799999999999997,reproj_tc_irad_11,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_11,28
347.082610999999986,355.082610999999986,62.946815000000001,70.946815000000001,-8.900000000000000,66.900000000000006,reproj_tc_irad_11,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_11,29
348.271027000000004,356.271027000000004,63.793495000000000,71.793494999999993,-7.700000000000000,67.700000000000003,reproj_tc_irad_11,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_11,30
349.486297999999977,357.486297999999977,64.433730999999995,72.433730999999995,-6.500000000000000,68.400000000000006,reproj_tc_irad_11,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_11,31
350.732819000000006,358.732819000000006,65.015952999999996,73.015952999999996,-5.200000000000000,69.000000000000000,reproj_tc_irad_11,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_11,32
352.218384000000015,0.218384000000000,65.655906999999999,73.655906999999999,-3.700000000000000,69.599999999999994,reproj_tc_irad_11,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_11,33
353.812285999999972,1.812286000000000,66.157409999999999,74.157409999999999,-2.100000000000000,70.099999999999994,reproj_tc_irad_11,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_11,34
355.929198999999983,3.929199000000000,66.744513999999995,74.744513999999995,0.000000000000000,70.700000000000003,reproj_tc_irad_11,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_11,35
358.332926999999984,6.332927000000000,67.312363000000005,75.312363000000005,2.330000000000000,71.299999999999997,reproj_tc_irad_11,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_11,36
0.504720000000000,8.504720000000002,67.880363000000003,75.880363000000003,4.500000000000000,71.799999999999997,reproj_tc_irad_11,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_11,37
2.159879000000000,10.159879000000000,68.464568999999997,76.464568999999997,6.150000000000000,72.400000000000006,reproj_tc_irad_11,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_11,38
4.332494000000000,12.332494000000001,68.958404999999999,76.958404999999999,8.330000000000000,72.900000000000006,reproj_tc_irad_11,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_11,39
7.091401000000000,15.091400999999999,68.897591000000006,76.897591000000006,11.000000000000000,72.799999999999997,reproj_tc_irad_11,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_11,40
9.799901000000000,17.799900999999998,68.797813000000005,76.797813000000005,13.699999999999999,72.700000000000003,reproj_tc_irad_11,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_11,41
12.666945999999999,20.666945999999999,68.892944000000000,76.892944000000000,16.600000000000001,72.799999999999997,reproj_tc_irad_11,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_11,42
14.935089000000000,22.935089000000001,68.808609000000004,76.808609000000004,18.899999999999999,72.799999999999997,reproj_tc_irad_11,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_11,43
17.100062999999999,25.100062999999999,68.542518999999999,76.542518999999999,21.100000000000001,72.500000000000000,reproj_tc_irad_11,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_11,44
19.216763000000000,27.216763000000000,68.450187999999997,76.450187999999997,23.199999999999999,72.400000000000006,reproj_tc_irad_11,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_11,45
19.381294000000000,27.381294000000000,68.209259000000003,76.209259000000003,23.300000000000001,72.200000000000003,reproj_tc_irad_11,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_11,46
20.658011999999999,28.658011999999999,67.670631000000000,75.670631000000000,24.600000000000001,71.599999999999994,reproj_tc_irad_11,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_11,47
22.737862000000000,30.737862000000000,67.351264999999998,75.351264999999998,26.699999999999999,71.299999999999997,reproj_tc_irad_11,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_11,48
26.234549000000001,34.234549000000001,66.955405999999996,74.955405999999996,30.199999999999999,70.900000000000006,reproj_tc_irad_11,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_11,49
29.368888999999999,37.368889000000003,66.292655999999994,74.292655999999994,33.299999999999997,70.200000000000003,reproj_tc_irad_11,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_11,50
32.141201000000002,40.141201000000002,65.917336000000006,73.917336000000006,36.100000000000001,69.900000000000006,reproj_tc_irad_11,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_11,51
34.642574000000003,42.642574000000003,65.478897000000003,73.478897000000003,38.600000000000001,69.400000000000006,reproj_tc_irad_11,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_11,52
36.786980000000000,44.786980000000000,64.995880000000000,72.995880000000000,40.700000000000003,68.900000000000006,reproj_tc_irad_11,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_11,53
37.872711000000002,45.872711000000002,64.778862000000004,72.778862000000004,41.799999999999997,68.700000000000003,reproj_tc_irad_11,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_11,54
39.493487999999999,47.493487999999999,64.660110000000003,72.660110000000003,43.399999999999999,68.599999999999994,reproj_tc_irad_11,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_11,55
41.483787999999997,49.483787999999997,64.271370000000005,72.271370000000005,45.399999999999999,68.200000000000003,reproj_tc_irad_11,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_11,56
43.443385999999997,51.443385999999997,63.948478999999999,71.948479000000006,47.399999999999999,67.900000000000006,reproj_tc_irad_11,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_11,57
45.623856000000004,53.623856000000004,63.770271000000001,71.770270999999994,49.600000000000001,67.700000000000003,reproj_tc_irad_11,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_11,58
47.153049000000003,55.153049000000003,63.741546999999997,71.741546999999997,51.100000000000001,67.700000000000003,reproj_tc_irad_11,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_11,59
49.043266000000003,57.043266000000003,63.607436999999997,71.607437000000004,53.000000000000000,67.599999999999994,reproj_tc_irad_11,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_11,60
51.130020000000002,59.130020000000002,63.445853999999997,71.445853999999997,55.100000000000001,67.400000000000006,reproj_tc_irad_11,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_11,61
52.632438999999998,60.632438999999998,63.229187000000003,71.229186999999996,56.600000000000001,67.200000000000003,reproj_tc_irad_11,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_11,62
54.961044000000001,62.961044000000001,63.038863999999997,71.038864000000004,58.899999999999999,67.000000000000000,reproj_tc_irad_11,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_11,63
57.241821000000002,65.241821000000002,62.988982999999998,70.988983000000005,61.200000000000003,66.900000000000006,reproj_tc_irad_11,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_11,64
59.020885000000000,67.020885000000007,63.016159000000002,71.016159000000002,63.000000000000000,67.000000000000000,reproj_tc_irad_11,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_11,65
60.806128999999999,68.806128999999999,63.043258999999999,71.043259000000006,64.799999999999997,67.000000000000000,reproj_tc_irad_11,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_11,66
62.621895000000002,70.621894999999995,63.131836000000000,71.131836000000007,66.599999999999994,67.099999999999994,reproj_tc_irad_11,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_11,67
63.767035999999997,71.767036000000004,63.160736000000000,71.160736000000000,67.700000000000003,67.099999999999994,reproj_tc_irad_11,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_11,68
64.583907999999994,72.583907999999994,63.050941000000002,71.050940999999995,68.500000000000000,67.000000000000000,reproj_tc_irad_11,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_11,69
65.805222000000001,73.805222000000001,63.041367000000001,71.041366999999994,69.799999999999997,67.000000000000000,reproj_tc_irad_11,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_11,70
66.273285000000001,74.273285000000001,62.803916999999998,70.803916999999998,70.200000000000003,66.799999999999997,reproj_tc_irad_11,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_11,71
66.983611999999994,74.983611999999994,62.402907999999996,70.402907999999996,70.900000000000006,66.400000000000006,reproj_tc_irad_11,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_11,72
344.813720999999987,352.813720999999987,55.906379999999999,63.906379999999999,-11.000000000000000,59.899999999999999,reproj_tc_irad_12,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_12,18
345.957183999999984,353.957183999999984,56.966231999999998,64.966232000000005,-10.000000000000000,60.899999999999999,reproj_tc_irad_12,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_12,19
346.839049999999986,354.839049999999986,57.983418000000000,65.983418000000000,-9.100000000000000,61.899999999999999,reproj_tc_irad_12,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_12,20
347.535827999999981,355.535827999999981,58.876731999999997,66.876732000000004,-8.400000000000000,62.799999999999997,reproj_tc_irad_12,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_12,21
348.246764999999982,356.246764999999982,59.675201000000001,67.675201000000001,-7.700000000000000,63.600000000000001,reproj_tc_irad_12,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_12,22
349.061279000000013,357.061279000000013,60.581490000000002,68.581490000000002,-6.900000000000000,64.500000000000000,reproj_tc_irad_12,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_12,23
350.299347000000012,358.299347000000012,61.335213000000003,69.335212999999996,-5.700000000000000,65.299999999999997,reproj_tc_irad_12,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_12,24
351.979522999999972,359.979522999999972,61.911673999999998,69.911674000000005,-4.000000000000000,65.900000000000006,reproj_tc_irad_12,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_12,25
354.368469000000005,2.368469000000000,62.939292999999999,70.939293000000006,-1.600000000000000,66.900000000000006,reproj_tc_irad_12,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_12,26
356.664900999999986,4.664901000000000,63.796126999999998,71.796126999999998,0.660000000000000,67.700000000000003,reproj_tc_irad_12,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_12,27
358.835725000000025,6.835725000000000,64.710601999999994,72.710601999999994,2.830000000000000,68.700000000000003,reproj_tc_irad_12,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_12,28
1.585905000000000,9.585905000000000,65.329696999999996,73.329696999999996,5.580000000000000,69.299999999999997,reproj_tc_irad_12,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_12,29
4.437376000000002,12.437376000000000,66.056495999999996,74.056495999999996,8.430000000000000,70.000000000000000,reproj_tc_irad_12,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_12,30
7.228898000000000,15.228897999999999,66.480887999999993,74.480887999999993,11.199999999999999,70.400000000000006,reproj_tc_irad_12,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_12,31
11.552972000000000,19.552972000000000,67.087601000000006,75.087601000000006,15.500000000000000,71.000000000000000,reproj_tc_irad_12,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_12,32
16.371552999999999,24.371552999999999,67.884574999999998,75.884574999999998,20.300000000000001,71.799999999999997,reproj_tc_irad_12,/Users/fabienaugsburger/Documents/GitHub/master-project/QGIS/temp_layer/tracks_temp.gpkg|layername=reproj_tc_irad_12,33
