storm_number,storm_name,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13,cluster_14
14,C3S_STORM_TRACKS_ERA5,1.580470887233229,0.5012929792323922,2.3337195342052754,2.219925850025751,2.2078880096657856,0.1624731989615297,2.520840598097889,0.12063777708809065,0.15068618017383842,0.002822942536357023,2.478655780937915,2.2797764818902473,2.345886439893984,0.18263796560191042,0.6169435344332348
63,C3S_STORM_TRACKS_ERA5,0.8370073252245785,0.5316265316884693,0.6961504684485842,2.675586474552446,0.06299288162930558,0.10159244389062697,5.429606746929596,0.29856817980888434,0.0146077424748045,0.02126093004153349,0.22306432220257758,1.5653764035421274,0.9219191062838342,0.01291448054757412,0.6768355095518623
48,GERO,1.0321124007580083,0.2751714108019452,3.0063443414761513,1.8626872987409413,0.5546274993933258,0.005797020034341981,8.340293705030236,0.007278436261089442,0.01801921953984946,0.0066519308821346166,1.2655952868264373,2.1249729626526785,2.1254393946908423,0.0026661943047690023,0.30521053452927904
45,C3S_STORM_TRACKS_ERA5,3.7827071820515132,3.0185967082504948,0.11817198313730724,3.8458279787472986,1.2043953226047373,0.9375027972446311,2.5442222646225523,1.0379987382337275,1.4631171384092345,0.21536278374568227,1.008482583927782,0.5680000561557417,0.45276917197891714,0.30489453812293515,1.0618608310334645
85,C3S_STORM_TRACKS_ERA5,4.1021343766313185,0.6324182752190116,2.8370834642792553,2.2713003410166674,1.7154695891888503,0.08583478265000327,8.225384340102012,0.4313424313368041,0.028364762955554505,0.08361065229287822,2.979929352068869,8.879605474413573,10.273783396849822,0.05400289840640727,0.13021891884119935
6,WIEBKE,4.436411694084512,5.193516881280342,0.9305845250600535,6.350255819527323,3.9032929374646232,4.4164151905382285,3.058440945095504,2.3903587578916228,4.414803049322443,0.5067197258320535,1.3801021456042937,0.247659769188472,1.1555104121629562,7.6101727744145675,1.460429615488257
65,XYNTHIA,0.6625635962448416,3.0187081661352435,0.4829908536560047,4.482420696978816,0.7927671747055051,1.120424835736911,2.144683291763283,2.1848678282675413,0.953826838926961,7.128896560568916,0.4614960842921261,0.025623386585865052,0.06541592325002027,2.675606216019166,7.7958445207322375
19,C3S_STORM_TRACKS_ERA5,3.6025946096823622,3.4981784539211027,0.8331214600543557,3.9774507133225594,0.8970296477436429,0.6492829454549579,4.765553410461718,2.3092376272209316,0.2907982849767037,0.22067145908324995,0.7717678585153344,0.5588563192148811,0.3438734234101747,1.3162362678597668,0.8113051092794267
61,EMMA,2.836970275014158,2.3383043338478444,0.3278213615972755,3.964875938054251,0.6307410357541996,0.31301121494114365,3.453303741038593,1.5684188210248209,0.22298021088812045,0.012505285542510425,0.49438800260086885,0.7251381271216549,1.836351038931233,0.2616187827958098,0.5820229634725671
80,C3S_STORM_TRACKS_ERA5,3.711415421922528,4.7716466897445375,1.1526157710025056,3.115200673846835,3.298900844423525,2.1643414094659135,4.763273544957632,4.3008258173037355,2.0470521240986677,0.2526341958633294,1.6590128823142742,2.7613444592144916,2.298489162713302,1.0859735621341158,0.7740351391690378
11,C3S_STORM_TRACKS_ERA5,0.03288231732560393,0.19562883175629178,0.8452285534199895,0.8489857538473748,0.0766851263729352,0.0036157893672846566,2.6645020709201406,0.39584201832006766,0.028033758672506456,0.034708983389425796,0.2527229846701472,1.1298278645652318,1.4120663886657092,0.1651968391233592,0.20238137503226725
46,JEANETTE,2.8782105194567644,3.3278264125061208,0.718518075575814,4.09695237079241,1.2008332630375476,0.4387547478390361,3.7440201958102253,0.8963177168270445,0.2883622426674318,0.06069820388110455,0.674763752644542,1.354441488737546,0.6068316711489066,0.016043018436087752,0.27933648713637377
66,C3S_STORM_TRACKS_ERA5,2.2997483042240323,0.6963281377688668,1.0965274502973708,1.9712802210641738,1.1313005410852457,1.7748388265003525,5.123895582541747,0.5565048798368978,2.1392294557877096,0.8527964385619049,1.0945009756955477,2.374823953406108,1.9959280264126904,1.3995496579855609,0.3412455399559194
3,C3S_STORM_TRACKS_ERA5,0.5023311959074006,1.059744911535076,1.550042816175961,3.4731024457650426,0.3427830398002679,0.15727953052265195,3.630520570494787,0.7003762607669906,0.48813992795564104,1.0613572007838625,1.022939525075476,2.1081072658657356,1.6300097262994828,0.22292734222133534,4.142120831128223
88,C3S_STORM_TRACKS_ERA5,2.1130077460868266,0.35101986342700064,1.0098561925811014,2.1410575686943893,1.4571514832084327,0.19612232703178906,2.913453810267204,0.09354199672422041,1.4531144797622202,0.0688029752777557,1.7474821426989275,1.879900857258976,1.9812243118576214,0.6352350706708676,0.12090421387830312
94,ALEX,0.5878348817399498,0.7181621356351106,0.42889661583364685,2.6411624022027205,0.6264771828246235,0.2413052510005117,0.9150203361365575,0.8754094874676309,0.5052961847014614,0.8587562363624195,0.22654057698293179,1.7500761677962506,1.1316436052787011,0.3774735679112499,2.17407531518749
37,ANATOL,8.608482242467991,2.0473837449673193,1.2507033779164238,5.119825052252961,0.9928878569882291,0.32408581216457333,4.188601775987924,1.015553822483684,0.4144342113269666,0.4394305944225432,0.6894475497526437,1.4112298957069773,3.533542779286121,0.01253719058773055,0.042512883036726824
64,KLAUS,1.0333075501473552,2.5869877291243126,0.875090302558648,8.492270134771633,1.3256398594075345,0.4003012003403127,6.750536542837607,3.3425702546999214,0.17470479855532245,4.834791358493064,1.284516624344574,1.147804006687804,0.6836002891016928,2.5744461303780617,10.268473597045459
55,C3S_STORM_TRACKS_ERA5,0.6843444170025365,1.5319817117174068,0.42268432952513635,0.9030062850206475,0.971962222988305,1.0918561693279738,4.353599744380141,1.4144887665015078,0.45384369409193875,0.20114707549756494,0.30498210019968885,1.5896977569596007,1.050076250886366,0.2955348899673137,0.1599456734082289
22,C3S_STORM_TRACKS_ERA5,2.2292059708556042,1.0705237083652122,1.5547868619876042,4.373020412275175,0.3046811802306686,0.019956829120743733,4.660195872594413,0.14185191290481422,0.015393058019209347,0.07755656816397773,1.8116949933042636,2.992653554552395,3.2660944547125124,0.002712450916278038,1.444716590296259
25,C3S_STORM_TRACKS_ERA5,0.198755578914271,1.345710543709708,0.1399063457842469,2.4006446216994313,0.35831253137303753,0.7015204929663347,1.9893841925371227,0.3821464026836676,1.7785996302708247,1.4977666885482186,0.09666854244669398,0.8646047641742992,0.47703552758166606,1.0385377966094438,2.42041232399238
52,C3S_STORM_TRACKS_ERA5,4.050416868100974,1.624303037879834,0.8648056827990042,2.892715910544974,5.152464844339982,0.4198789826257255,4.868696968197948,1.0961888646041396,0.14382030339856042,0.02662580575644272,1.2016286105611436,1.75337077677249,1.5796041666100153,0.11445232515806986,0.8549059489079166
93,DENNIS,2.5442160856651888,2.0409326149994693,1.9036709989330485,1.633385045116081,2.5968730108446,0.27933334680008604,2.738163565887198,0.504208261299342,0.7941379056357754,0.154437642759458,2.3440361516338064,3.5040036194771567,2.3139897213582574,0.44644908841562514,0.8929158158917179
74,C3S_STORM_TRACKS_ERA5,0.5421655025020838,0.15261640788899344,1.269907359317346,1.3914667982491509,0.20155880649915428,0.025408175373131132,2.972588206033909,0.5513094079745039,0.00293621155008901,0.2580545044390134,0.7433641051387087,1.4201046170849578,1.5056346578060091,0.10964844307824502,0.1421124004081109
4,C3S_STORM_TRACKS_ERA5,2.8371505072210708,0.2795957440310561,3.39448701186747,0.8414229708441178,1.3851241522500086,0.05812402443781817,4.579226601198059,0.06439758374789516,0.17284420056867789,0.316725434887911,2.0214467542468766,4.959480562111211,4.719613643897381,0.31677587322652717,0.22574410922507435
16,C3S_STORM_TRACKS_ERA5,3.2054251566924092,0.3258509806193742,2.662760514232691,2.2891490394711718,2.10782142211647,0.17116615275914973,5.9568654605760605,0.17450506569326976,0.1072822340652627,0.2781512780857975,2.3717462192007295,6.467146054517655,5.6078377249177835,0.07654468813190635,0.33100078726637816
5,VIVIAN,5.589624192443603,4.6641966901298755,0.8839381304544047,6.980465567929535,2.783952513792124,1.4907677582279595,5.238175232690547,1.6254495693193138,1.3490452685720784,0.20255415897185036,0.8002737504437439,1.1236096121480588,1.9126235031180254,1.0101656462736948,0.9838298826780378
21,LORE,2.460432737616044,2.3481093903363464,0.538029768842492,3.3271125924675546,2.076743410220788,1.2746212469754166,3.1338903571614884,1.4236449571099992,0.6708812709000073,0.15517713787619147,1.2003835463803159,0.714598244883498,0.8688304571004404,2.152861449148175,0.4095744896780152
87,C3S_STORM_TRACKS_ERA5,3.2646207434736554,3.489137983684189,1.0630975579024105,3.807005702370768,1.2156997297673375,0.9283334066950242,4.445885577921008,2.255607756389175,0.911914550979392,0.8677247625187755,1.361859311518708,1.4957061225923451,1.7597406601487344,0.5119353143652201,1.5965576774314878
30,C3S_STORM_TRACKS_ERA5,0.6539099072793481,0.260967565451951,2.2993466538315492,1.1443379207645747,0.3181557038106575,0.6833071787914877,3.0576462278548027,0.06083731282535464,0.5072069526281595,0.017768430199838644,2.5790980020363556,1.7134674475554565,2.8792429095282577,0.03573012605445245,0.49384291454553136
69,C3S_STORM_TRACKS_ERA5,3.0012371375029017,0.8915522831921143,4.886043852139546,0.8309974144967481,4.0045155691965855,1.5274371320462818,3.817325381092421,0.5991390310494633,0.3491060659548643,0.8415990210185926,4.25111837979324,9.547796105659426,9.459502050563316,0.9493203467189546,0.39007218479609984
86,C3S_STORM_TRACKS_ERA5,3.189500582505885,1.1979386363945619,1.1967832282575055,1.2050377310850622,2.4332388993000134,0.36734482745791175,5.155315746141413,0.21300855851739933,0.47788708000268204,0.025001038080862636,1.637256890354977,1.9060440078475474,1.477458706417989,0.011646459339124986,0.19882412162195723
42,ORATIA-TORA,4.4435473621643276,2.6204689906789276,1.4977073361130862,8.032976924357545,0.9021588309428505,1.0252588218388932,3.7586473545629535,2.323501223149926,0.8279249402677622,1.0231437972147868,1.3050856629191991,2.5267217428870445,2.7559732465559645,0.5944443309252416,2.6463762935278456
68,C3S_STORM_TRACKS_ERA5,4.124302323323004,3.0973612953749616,1.1257328243161404,3.1924775280969087,2.570357426239912,1.8351188321643928,7.410181518654898,2.080043922560259,1.0533581427698455,0.006013354786755199,2.2916727691055674,2.5457545880147925,1.8472213293977957,0.7709232547698907,0.24866211472294655
39,C3S_STORM_TRACKS_ERA5,0.6582113302837487,0.10018877522834543,1.2681048775258925,0.7389485167339628,0.38073406095689705,0.2549171396168103,6.354049466774123,0.12726497322022426,1.2997734335246358,0.12637468553822392,0.569041186181764,3.17157363066186,3.761734100637048,0.7377901026112805,0.04206367114818607
31,YUMA,0.803111408402998,0.5124514420878591,0.35826504266566866,5.112582183569385,0.06417774632533602,0.020120978495448093,5.588425911364143,0.17996891180615773,0.050677680143371734,0.028709490594564978,1.2774273586863458,0.8677757894736818,0.5399212076938635,0.051739889108878306,0.6817152371242695
60,C3S_STORM_TRACKS_ERA5,2.3961120375180314,2.498081504141581,0.8755477401716139,2.752299429041095,0.7378637078714496,0.792451238223012,3.9300598393612,1.7199313329424704,0.26363208460598164,1.0905448065879146,0.5296203967171932,1.0720164695617302,0.4347247127614989,2.4293870010123437,1.2100267135919116
17,C3S_STORM_TRACKS_ERA5,5.795195139772008,4.483106182983684,0.8677291097397242,5.68190459303659,2.9664617732007503,0.11338275685969858,2.955350278516625,0.5262185450609196,0.07611722803295023,0.29633215501405497,1.2927618373803216,2.064857321118663,1.3738046861210795,0.07057345004259608,2.332500678571214
75,C3S_STORM_TRACKS_ERA5,1.25006442513412,0.12186583248339598,1.1686388592430808,1.2457446813119122,0.1762911770486452,0.06417379936963402,2.547640878477046,0.1726869628594754,0.051043005781589,0.6127179676163029,0.87600161423397,1.6288704353707106,2.3643535552376043,0.02839350275571661,0.09297755710495033
54,KYRILL,6.403041496317843,5.427343626724504,0.9862610439164252,6.70880078257304,4.794069092662266,1.0483713660624514,4.039687049175569,2.27145918757533,1.320832741450725,0.16302118342849276,1.1353704184211948,2.061335829289684,0.5597253257559291,0.8341422760479491,1.274580185796284
24,C3S_STORM_TRACKS_ERA5,4.983957972507434,3.7827018592431254,0.44654891716727135,3.643499843856744,8.458103040881696,0.8391892483402286,1.3850979975697952,2.211077289640875,1.4263667650652674,1.107058548015992,5.032432878363758,0.33258829224093744,0.48838382789975887,0.6269051821965318,2.592298308506607
53,C3S_STORM_TRACKS_ERA5,2.1418717589072798,1.6085202600056463,0.8000888181965602,2.479745858836405,1.3625674650973485,0.45193654796200633,4.551975484929088,0.5770499706546346,1.1838662136884108,0.20895033506343605,1.2633747743081643,1.0496039972802942,1.2844805044694692,0.07947628017419678,0.3043706603128629
40,MARTIN,0.07041965257242516,7.50713984538342,0.6469573022287294,8.075639131978892,2.200076650055089,3.480497945076709,3.2675367176641608,5.5366033473196055,3.5808114660463413,3.125163707136887,0.3616264137395413,0.5029853715858942,0.20124404188162553,4.679837102240804,7.253916658602378
23,C3S_STORM_TRACKS_ERA5,0.7716471300760946,1.506806467330166,0.6975799283104549,3.159066744465177,0.4166079065175865,0.040426660672387975,4.4226819492335405,1.1850634143614318,0.5441058583010389,1.395614607930156,1.0726693072386355,1.6231253541293342,1.1944798210257015,1.5766947764565638,3.3219248028377417
72,C3S_STORM_TRACKS_ERA5,0.9360193129408758,0.05768021650306753,4.81991159573269,0.05499474412212957,1.0388810771341448,0.33368813045181644,0.6574867881531268,0.23672304586159665,0.7711152899980329,0.3607225892017932,3.862704147695748,4.685938529917581,6.421876206751805,0.24536631812470616,0.5696395718726618
10,C3S_STORM_TRACKS_ERA5,3.5773795107806117,0.22292596687750152,4.428575465481877,1.4788645643286595,2.5620791897878332,0.44035086676568236,8.06427070683554,0.24022024583879822,1.2673057968302086,0.6851986634649608,2.8699658370610197,12.904165124631772,11.903239668177108,0.8712241082930299,0.1483462357751909
67,C3S_STORM_TRACKS_ERA5,1.2668097946713879,0.11807819547682508,1.8803975823791879,0.6553491147392856,0.9477846447795935,0.1635467605818507,2.284802050682048,0.027643859124940495,1.0651858180015632,0.1686140263835312,2.5388653797811203,3.074030070348929,2.864963893612332,0.4805403240183885,0.0847834765272077
32,FANNY,2.0185656965782424,3.1862399374481707,0.2957755966093206,4.5583758995606285,3.3768759389744702,1.7509734243945645,4.45846440245708,2.6195602184148963,2.1943551536417267,0.5739989435212737,1.5284349448493815,0.4956378744355424,0.8401836838945586,0.29138605372757154,1.5310137496177396
89,C3S_STORM_TRACKS_ERA5,5.34270468614883,0.7349062294408675,2.7534445634408535,2.249151324499167,2.1156609137477607,0.26736100010011893,5.00094678351298,0.6708066500121596,0.15311068810370684,0.01920813071160666,3.1497181471010145,5.145659129865812,4.6378061074562655,0.3384651585749857,0.20330806077412633
49,C3S_STORM_TRACKS_ERA5,0.7641040542718085,0.01843058398308488,0.6846097788978424,1.031863851587248,0.264484149943421,0.05129844711718063,4.610925271231453,0.05546556273819946,0.1683726918560398,0.25346394943433886,0.2246784399634564,1.2914793439751742,0.9500896497072115,0.05905424052679784,0.12437014563933163
18,C3S_STORM_TRACKS_ERA5,1.736043125971872,0.23992179707244252,5.9000222854665,0.0754773568718659,1.226286638270502,0.4253370495853731,1.434872183854647,0.6216477588698054,2.472820865443525,0.593304431803661,6.587361950239198,7.938647008543067,6.988714768510188,2.6389651575739346,0.464967364955152
41,C3S_STORM_TRACKS_ERA5,0.5439402004548454,1.4212488408494324,0.46029608189546534,1.7766696974258487,0.47409243910625926,1.1070877286475451,3.6831689556743834,0.5112177607996958,0.39669976098216736,0.3874861198761017,0.3484404071035184,1.242299832426455,0.7340620377172785,0.8432563991686662,2.255370952181016
38,LOTHAR,4.550469984759646,7.056693115641144,2.1955256032686967,9.40258999451442,1.6176890971127753,1.7338878789003729,1.8832483953880808,5.904416720232848,4.048135114504468,1.5439076408116186,2.3018952306413567,2.414409343170708,1.6511305778383585,2.5694000221267648,3.9382970785506277
34,STEPHEN,2.940120427309589,2.3381666535533148,0.6439239185885803,3.2902254383268756,3.272405058793777,0.06800142713024765,7.589121435416355,0.3986510978039561,0.5702925421930988,1.008115155869517,1.5999621654204288,2.2599953227875185,1.5524804428874541,0.1321718778309633,0.9886960452922957
81,C3S_STORM_TRACKS_ERA5,4.474556829083042,1.9201957778233796,0.10736897507935131,2.143749228605325,1.9248856450471727,0.682428558006515,10.057049281337052,1.834713494744458,0.6804773053132758,0.8713143875343601,0.2833321814647148,0.4959832840202171,2.375651984919887,0.4813205277111566,0.4398366479529522
70,ULLI,3.6365662499022227,1.8333744568073762,1.5675425574421906,4.219417283565768,0.41861578500982516,0.15775079613366938,4.63404667222313,0.860942408646194,0.06935232594173214,0.4033499519534683,2.129668225370947,2.685969244055672,1.9480446604493697,0.5107580125824162,0.7845118638883071
44,C3S_STORM_TRACKS_ERA5,3.4157961959238,3.035836132326556,1.3589898875866775,2.92056799413337,2.5463844590987805,0.3181665663613398,7.113857596072516,0.9748058017291036,0.26872475957671854,0.07205143116008095,0.9492992749264778,1.519851228904801,1.2588565302203905,0.23799096960435423,0.19256188712971703
84,C3S_STORM_TRACKS_ERA5,2.309580982217149,0.44192487511297013,5.1392291219018125,0.4330616962829323,1.333481256540017,0.9049968145152318,0.8320540008862184,0.7579676721129844,0.4005449848493833,0.16909088102321068,3.0358000510457614,4.174513643626215,6.020674022498538,0.3341556650220705,0.19262564994668163
33,C3S_STORM_TRACKS_ERA5,3.1266176522704154,3.1878960933643423,0.32264250540443423,2.969521816267261,0.2745793107425972,0.1318729662448598,4.572641288737338,1.0021977760600385,0.02385674703388159,0.918807476757763,0.2246288259432301,1.3583976769961392,0.7841448693337192,0.5956977495423679,1.7382307205996377
47,ERWIN,5.3731736652765845,1.662381413829856,2.9792152769174,4.881123174674701,1.8071023124207666,0.1923964951645035,6.881974153864479,0.2642144472578409,1.58750572049367,0.058690623979105926,2.209388497630497,2.15910238555847,3.2066911019858737,1.5727708386416293,0.1591191498869028
15,C3S_STORM_TRACKS_ERA5,3.2065606232601733,3.713979994040587,1.148029714368394,3.679841759845797,2.0817843691546836,0.7089342827960068,3.032390173031844,2.068262139199715,1.3709384593690994,0.4576530856763117,1.369727937814753,2.2500912229420718,1.4328477979632965,0.27572028102044055,1.734039493382377
62,C3S_STORM_TRACKS_ERA5,1.8619668446308641,1.0559407756663337,1.633869142266705,1.5524302226057831,0.688233666889689,1.0892302141165864,4.51693289080584,1.7280153752818688,0.6712225329925259,0.951983988369258,2.261931207217565,1.2719767773079966,1.427929979007261,0.6099722686055566,0.5666016873091625
77,C3S_STORM_TRACKS_ERA5,0.37926830082414376,0.016076924578777872,3.5941155780608436,0.04930479833622594,0.2524244108380639,0.18582848083690867,1.1609789684025678,0.012258972552502807,0.771614841328914,0.30279172837417934,4.44062899927851,1.8071939397929835,3.120919548089596,1.4274211698211436,0.13646190290848895
51,C3S_STORM_TRACKS_ERA5,0.754295382258223,0.05600071370055245,1.6738625448557252,0.7587141109374408,0.6822913992164029,0.12622576144356387,2.9966820493918513,0.021403562265975912,1.1558053688240175,0.11723795116540414,1.0603105440913814,3.0548934048222858,3.058717707436486,0.6931339960124447,0.08171884111265323
26,C3S_STORM_TRACKS_ERA5,0.4158011670661987,0.0617019148650252,2.5807487166576792,0.24042721973260958,0.07622116504749156,0.17080299932628726,1.847517967144131,0.07670907961781935,0.182525043626291,0.030682632566026737,0.7696914222308617,1.5631526189306613,2.547479115654463,0.03229981553135583,0.01552397220471584
78,C3S_STORM_TRACKS_ERA5,2.339130315590926,1.023641591455096,0.522870175731794,2.944556973531142,0.43461235378995544,2.4282644806409133,4.731710828397826,1.9831044173520203,1.3521935424510252,1.0819590019672007,0.356769614799579,2.238430586862695,1.786757104913461,2.6552847119699408,2.1824031679156475
96,C3S_STORM_TRACKS_ERA5,0.27819233420093176,0.28965946621474814,4.182534493179817,0.040666592897357495,0.5034633531355209,0.5949677382984768,0.7159011682604608,0.1698945111171148,0.6109121418835421,0.0355728142467027,2.141177785698471,4.515991605818386,4.89675432408643,0.26533123622070387,0.019005844828544585
56,C3S_STORM_TRACKS_ERA5,1.0913415742797108,1.7862276913924955,0.1141239791657046,4.413823106152901,1.0009935904692246,0.35085819423428904,3.1474822372212197,1.843139220513993,0.7103407738026583,1.3556519713385191,0.15181397562308033,0.41151319149927706,0.26224680805938605,1.2063245686233584,2.582947590232273
29,C3S_STORM_TRACKS_ERA5,3.3259478944499836,2.673029420916567,0.5676312008904393,3.9861834373910408,1.7037612693114839,1.4758728669137904,4.1630512549079866,1.8526560395318428,1.137883932734831,0.05625420927025414,0.5498371465504003,1.6990199241541581,1.3078540995006358,1.4765941389884163,0.5033716888091601
2,DARIA,6.256020010848251,4.468614320505409,0.8930074030614511,7.6275670891535166,2.024862128981859,0.4059315278442251,5.873358167875909,1.3924592485885738,0.5639755288997613,0.44890475243912015,0.7438058737122127,4.385194881761166,3.703657165777129,0.2516472600949058,2.1320497151660227
12,C3S_STORM_TRACKS_ERA5,0.7614294773845054,0.27892052073379325,3.388727374822084,2.370330585306343,1.0046502570076532,0.2032980205577737,2.9764476284303334,0.10598722900567382,0.010678811297719396,0.2155931340702856,1.2877438787486435,2.6947346018823835,1.9204517735837423,0.30983469873100683,1.2775596798970448
36,XYLIA,4.369540583143196,1.6846474255136257,1.10177638659398,4.049859693012472,2.6559583155728026,0.4532271415736345,2.504410541576415,1.6344034717531895,0.3228572308575873,0.5385662459584993,1.1985121567428043,0.6763022452041969,0.8135072052804802,0.8077817116812381,0.14257165622130769
73,XAVER,6.111008765936129,2.0288663230689568,2.3688554709618215,5.345800802520257,2.6591096263184713,0.13185343399990956,6.800894358466576,0.6198007076937023,0.5667530479468237,0.34093320971183205,1.8788765695206884,3.3050283924394215,6.758086811821354,0.1826538708583707,0.14847083686380305
8,C3S_STORM_TRACKS_ERA5,2.4576395902952646,1.9168377714349147,0.6788423878058765,2.8700547705664667,0.5464593770463044,0.19081258036141738,7.003382719938939,0.8434871840141095,0.07251452350750046,0.16501034894248323,0.9303185947394427,1.3250579491271521,0.9590776853726997,0.35004185651100916,1.2892205186491588
83,C3S_STORM_TRACKS_ERA5,2.453727654157053,1.2590278938672987,0.8978017817434829,4.037981288617736,0.7999463407613505,0.17211173494736845,4.205737434551484,0.8882624526890017,0.3941649486916843,0.431758965169397,1.735955044572494,1.6606437883904057,1.7432651368055812,0.07021265285682388,2.155770704999468
