storm_number,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13,cluster_14
1,2.3815003155103462,0.5221317786836432,1.5503322975558633,3.086368207489221,0.39584107745707336,0.06984200313702361,3.856062105900245,0.11861446840178311,0.0852947187688451,0.005899163982843515,1.832467422095365,1.0651749567739743,1.37389087323484,0.20539964736733152,0.605246740238866
13,0.36959210923714786,0.07350484366623866,2.392380494948195,0.08645379446926765,0.4547742637983557,0.4499594152526581,1.3068358552715775,0.09427073313190869,0.21774139355948385,0.23186941793063257,1.6293855153243695,2.8507188514136703,4.381026426187155,0.13204984769367914,0.07888596528916923
95,0.07893667468035741,0.6920046822517556,0.41124963107501883,2.4757461580951863,0.625764317218236,0.2516023296392689,3.7593534449790753,0.2206761743655208,0.5483666903818616,0.007553231989642402,0.23400299932184745,0.7292070203003637,0.6531022477537304,0.05671030664076574,0.6170126654915953
7,1.1719377657769663,1.9837234578237544,0.8922623207816387,5.006286016162044,0.23517735620079008,0.12281697996831027,2.9585395300829096,1.0715938328013173,0.9071988488852901,0.841107825950664,0.6805871307780252,1.9403987803672142,1.215323711191204,1.1458502676030666,3.529800289158208
79,1.1647512304114025,1.2382853845914892,0.22142778145794556,4.319688720335788,0.4185291584321665,1.9789767628022397,5.87611960132187,1.0254423244214266,1.0234850496861725,0.2814575255605029,0.08919349794805646,0.8906795610895586,0.5237413840184307,0.8884351130475948,1.2683000247247158
50,0.6624333932436606,0.09901019788460372,1.1411563203855974,1.04843709940422,0.31786877923932855,0.030899689144798504,4.858717907351182,0.05895321545263395,0.6316408565245576,0.7110132098868441,0.300211468300932,1.0086203076118097,0.9087207582494563,0.09709095328764258,0.4059699188689388
90,0.43864797390857946,0.297728636313404,2.1144834307282756,1.3822729748641518,0.6140145624809447,0.048092211534392734,3.8925373866885744,0.06269873796790598,0.3940852104388918,0.6139487668899355,1.2370847775731884,2.621318627487471,2.1406672505940145,0.15095822094244135,0.6213118122568275
27,0.7968644854301427,0.7694812104874983,0.04518388361595656,1.8024898789515058,0.9486518604914964,0.19943607615037323,3.5033414859442518,0.20253704623629476,0.07089311379963072,0.029076013352961356,0.48216156865888915,0.10023943580518505,0.19333966485514145,0.1290932859807098,0.30348675696307903
58,3.830276822141795,0.6104716486032538,2.375340290444948,1.697073254451024,3.350411428043116,1.2159541756093168,4.033729652274084,0.7396521959708694,1.8085137744798776,1.2622912272587046,1.9756230392090448,4.543167082683231,4.710734053537178,1.3384054501506053,0.4725198698936601
76,0.4769246090875679,0.7603548056603769,0.24639464098067673,3.7838803342519265,0.1181078123991427,0.18638012115722938,5.695002280510403,0.842211247691419,0.23379419670302615,0.2844230667264039,0.24484305636952527,1.4661451189393393,0.8759501174548121,0.520601757678953,1.6155175885171742
63,0.8370073252245785,0.5316265316884693,0.6961504684485842,2.675586474552446,0.06299288162930558,0.10159244389062697,5.429606746929596,0.29856817980888434,0.0146077424748045,0.02126093004153349,0.22306432220257758,1.5653764035421274,0.9219191062838342,0.01291448054757412,0.6768355095518623
85,4.1021343766313185,0.6324182752190116,2.8370834642792553,2.2713003410166674,1.7154695891888503,0.08583478265000327,8.225384340102012,0.4313424313368041,0.028364762955554505,0.08361065229287822,2.979929352068869,8.879605474413573,10.273783396849822,0.05400289840640727,0.13021891884119935
65,0.6625635962448416,3.0187081661352435,0.4829908536560047,4.482420696978816,0.7927671747055051,1.120424835736911,2.144683291763283,2.1848678282675413,0.953826838926961,7.128896560568916,0.4614960842921261,0.025623386585865052,0.06541592325002027,2.675606216019166,7.7958445207322375
19,3.6025946096823622,3.4981784539211027,0.8331214600543557,3.9774507133225594,0.8970296477436429,0.6492829454549579,4.765553410461718,2.3092376272209316,0.2907982849767037,0.22067145908324995,0.7717678585153344,0.5588563192148811,0.3438734234101747,1.3162362678597668,0.8113051092794267
80,3.711415421922528,4.7716466897445375,1.1526157710025056,3.115200673846835,3.298900844423525,2.1643414094659135,4.763273544957632,4.3008258173037355,2.0470521240986677,0.2526341958633294,1.6590128823142742,2.7613444592144916,2.298489162713302,1.0859735621341158,0.7740351391690378
11,0.03288231732560393,0.19562883175629178,0.8452285534199895,0.8489857538473748,0.0766851263729352,0.0036157893672846566,2.6645020709201406,0.39584201832006766,0.028033758672506456,0.034708983389425796,0.2527229846701472,1.1298278645652318,1.4120663886657092,0.1651968391233592,0.20238137503226725
3,0.5023311959074006,1.059744911535076,1.550042816175961,3.4731024457650426,0.3427830398002679,0.15727953052265195,3.630520570494787,0.7003762607669906,0.48813992795564104,1.0613572007838625,1.022939525075476,2.1081072658657356,1.6300097262994828,0.22292734222133534,4.142120831128223
64,1.0333075501473552,2.5869877291243126,0.875090302558648,8.492270134771633,1.3256398594075345,0.4003012003403127,6.750536542837607,3.3425702546999214,0.17470479855532245,4.834791358493064,1.284516624344574,1.147804006687804,0.6836002891016928,2.5744461303780617,10.268473597045459
16,3.2054251566924092,0.3258509806193742,2.662760514232691,2.2891490394711718,2.10782142211647,0.17116615275914973,5.9568654605760605,0.17450506569326976,0.1072822340652627,0.2781512780857975,2.3717462192007295,6.467146054517655,5.6078377249177835,0.07654468813190635,0.33100078726637816
5,5.589624192443603,4.6641966901298755,0.8839381304544047,6.980465567929535,2.783952513792124,1.4907677582279595,5.238175232690547,1.6254495693193138,1.3490452685720784,0.20255415897185036,0.8002737504437439,1.1236096121480588,1.9126235031180254,1.0101656462736948,0.9838298826780378
21,2.460432737616044,2.3481093903363464,0.538029768842492,3.3271125924675546,2.076743410220788,1.2746212469754166,3.1338903571614884,1.4236449571099992,0.6708812709000073,0.15517713787619147,1.2003835463803159,0.714598244883498,0.8688304571004404,2.152861449148175,0.4095744896780152
69,3.0012371375029017,0.8915522831921143,4.886043852139546,0.8309974144967481,4.0045155691965855,1.5274371320462818,3.817325381092421,0.5991390310494633,0.3491060659548643,0.8415990210185926,4.25111837979324,9.547796105659426,9.459502050563316,0.9493203467189546,0.39007218479609984
68,4.124302323323004,3.0973612953749616,1.1257328243161404,3.1924775280969087,2.570357426239912,1.8351188321643928,7.410181518654898,2.080043922560259,1.0533581427698455,0.006013354786755199,2.2916727691055674,2.5457545880147925,1.8472213293977957,0.7709232547698907,0.24866211472294655
39,0.6582113302837487,0.10018877522834543,1.2681048775258925,0.7389485167339628,0.38073406095689705,0.2549171396168103,6.354049466774123,0.12726497322022426,1.2997734335246358,0.12637468553822392,0.569041186181764,3.17157363066186,3.761734100637048,0.7377901026112805,0.04206367114818607
31,0.803111408402998,0.5124514420878591,0.35826504266566866,5.112582183569385,0.06417774632533602,0.020120978495448093,5.588425911364143,0.17996891180615773,0.050677680143371734,0.028709490594564978,1.2774273586863458,0.8677757894736818,0.5399212076938635,0.051739889108878306,0.6817152371242695
54,6.403041496317843,5.427343626724504,0.9862610439164252,6.70880078257304,4.794069092662266,1.0483713660624514,4.039687049175569,2.27145918757533,1.320832741450725,0.16302118342849276,1.1353704184211948,2.061335829289684,0.5597253257559291,0.8341422760479491,1.274580185796284
53,2.1418717589072798,1.6085202600056463,0.8000888181965602,2.479745858836405,1.3625674650973485,0.45193654796200633,4.551975484929088,0.5770499706546346,1.1838662136884108,0.20895033506343605,1.2633747743081643,1.0496039972802942,1.2844805044694692,0.07947628017419678,0.3043706603128629
72,0.9360193129408758,0.05768021650306753,4.81991159573269,0.05499474412212957,1.0388810771341448,0.33368813045181644,0.6574867881531268,0.23672304586159665,0.7711152899980329,0.3607225892017932,3.862704147695748,4.685938529917581,6.421876206751805,0.24536631812470616,0.5696395718726618
67,1.2668097946713879,0.11807819547682508,1.8803975823791879,0.6553491147392856,0.9477846447795935,0.1635467605818507,2.284802050682048,0.027643859124940495,1.0651858180015632,0.1686140263835312,2.5388653797811203,3.074030070348929,2.864963893612332,0.4805403240183885,0.0847834765272077
32,2.0185656965782424,3.1862399374481707,0.2957755966093206,4.5583758995606285,3.3768759389744702,1.7509734243945645,4.45846440245708,2.6195602184148963,2.1943551536417267,0.5739989435212737,1.5284349448493815,0.4956378744355424,0.8401836838945586,0.29138605372757154,1.5310137496177396
89,5.34270468614883,0.7349062294408675,2.7534445634408535,2.249151324499167,2.1156609137477607,0.26736100010011893,5.00094678351298,0.6708066500121596,0.15311068810370684,0.01920813071160666,3.1497181471010145,5.145659129865812,4.6378061074562655,0.3384651585749857,0.20330806077412633
49,0.7641040542718085,0.01843058398308488,0.6846097788978424,1.031863851587248,0.264484149943421,0.05129844711718063,4.610925271231453,0.05546556273819946,0.1683726918560398,0.25346394943433886,0.2246784399634564,1.2914793439751742,0.9500896497072115,0.05905424052679784,0.12437014563933163
34,2.940120427309589,2.3381666535533148,0.6439239185885803,3.2902254383268756,3.272405058793777,0.06800142713024765,7.589121435416355,0.3986510978039561,0.5702925421930988,1.008115155869517,1.5999621654204288,2.2599953227875185,1.5524804428874541,0.1321718778309633,0.9886960452922957
81,4.474556829083042,1.9201957778233796,0.10736897507935131,2.143749228605325,1.9248856450471727,0.682428558006515,10.057049281337052,1.834713494744458,0.6804773053132758,0.8713143875343601,0.2833321814647148,0.4959832840202171,2.375651984919887,0.4813205277111566,0.4398366479529522
44,3.4157961959238,3.035836132326556,1.3589898875866775,2.92056799413337,2.5463844590987805,0.3181665663613398,7.113857596072516,0.9748058017291036,0.26872475957671854,0.07205143116008095,0.9492992749264778,1.519851228904801,1.2588565302203905,0.23799096960435423,0.19256188712971703
47,5.3731736652765845,1.662381413829856,2.9792152769174,4.881123174674701,1.8071023124207666,0.1923964951645035,6.881974153864479,0.2642144472578409,1.58750572049367,0.058690623979105926,2.209388497630497,2.15910238555847,3.2066911019858737,1.5727708386416293,0.1591191498869028
62,1.8619668446308641,1.0559407756663337,1.633869142266705,1.5524302226057831,0.688233666889689,1.0892302141165864,4.51693289080584,1.7280153752818688,0.6712225329925259,0.951983988369258,2.261931207217565,1.2719767773079966,1.427929979007261,0.6099722686055566,0.5666016873091625
77,0.37926830082414376,0.016076924578777872,3.5941155780608436,0.04930479833622594,0.2524244108380639,0.18582848083690867,1.1609789684025678,0.012258972552502807,0.771614841328914,0.30279172837417934,4.44062899927851,1.8071939397929835,3.120919548089596,1.4274211698211436,0.13646190290848895
