,storm_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1,-0.24702486,-0.31736648,-0.29534212,-0.25875202,-0.27959016,0.003462174,-0.022842975,-0.030405603,-0.0578751,-0.05499118,-0.0365996,-0.027439548,-0.009411725,-0.014328826,-0.0045474097
1,2,-0.4133721,-0.40592045,-0.3446669,-0.35425952,-0.41258487,-0.44607663,-0.39156324,-0.38016248,-0.3920998,-0.44066027,-0.38970342,-0.32344523,-0.3233199,-0.3164763,-0.33216262
2,3,-0.40171912,-0.3545542,-0.33903527,-0.30306023,-0.25227085,-0.22275984,-0.2398889,-0.24320197,-0.21900998,-0.220945,-0.25598907,-0.26034555,-0.23036876,-0.20521578,-0.19288765
4,5,-0.28221294,-0.35263112,-0.36350545,-0.4304427,-0.48425406,-0.3651089,-0.2655113,-0.23447502,-0.2767167,-0.28673884,-0.29942697,-0.34270015,-0.43643114,-0.41155273,-0.41988176
5,6,-0.16464072,-0.14448038,-0.14782248,-0.1700354,-0.21736355,-0.24619643,-0.26191634,-0.2610662,-0.2603953,-0.27022782,-0.26020414,-0.21918769,-0.27000144,-0.28802985,-0.34451964
6,7,-0.320395,-0.32985035,-0.33978343,-0.29834732,-0.25628906,-0.24907486,-0.19488119,-0.3222119,-0.34926465,-0.35561004,-0.36800286,-0.30903935,-0.29205894,-0.2314826,-0.24285434
7,8,-0.18363884,-0.21219522,-0.2417785,-0.25550076,-0.22940697,-0.19278699,-0.23396719,-0.26705337,-0.32157657,-0.33045632,-0.32094234,-0.29260644,-0.27973175,-0.20915656,-0.1837484
8,9,-0.288853,-0.28905106,-0.3363658,-0.28070405,-0.24625917,-0.20115113,-0.16335845,-0.14420892,-0.13287182,-0.19558515,-0.20620988,-0.2882593,-0.3141309,-0.3174937,-0.30096686
9,10,-0.3955337,-0.42055842,-0.3876925,-0.3463682,-0.31324273,-0.34189186,-0.37614518,-0.7344415,-0.8438657,-0.7821034,-0.65151364,-0.6319948,-0.4934285,-0.3038416,-0.117136635
10,11,-0.60377026,-0.5803748,-0.5189391,-0.49094123,-0.50402427,-0.5160561,-0.117950596,-0.09333265,-0.1187684,-0.13765346,-0.1397927,-0.13021134,-0.11901663,-0.13369481,-0.1298651
11,12,-0.4082418,-0.40761238,-0.34982252,-0.35875294,-0.3765,-0.3715346,-0.33570486,-0.3453636,-0.3353657,-0.26777115,-0.28505474,-0.29504567,-0.34570974,-0.33419335,-0.38264936
12,13,-0.23538657,-0.1993106,-0.17105822,-0.17002033,-0.18065776,-0.1931543,-0.21379133,-0.19362566,-0.19536138,-0.24816774,-0.2678941,-0.26049837,-0.28781217,-0.3211104,-0.46917683
15,16,-0.24845922,-0.2826894,-0.3191982,-0.33382067,-0.325984,-0.37697724,-0.38870367,-0.37028056,-0.3547443,-0.4189626,-0.41393948,-0.42381358,-0.38678947,-0.3616184,-0.38764757
16,17,-0.23574467,-0.26157543,-0.24598171,-0.229177,-0.28367695,-0.26186308,-0.3035891,-0.2685051,-0.25375363,-0.25548953,-0.27087042,-0.31988755,-0.3563527,-0.39246407,-0.39890614
17,18,-0.16014892,-0.25937742,-0.4288752,-0.57593024,-0.61177415,-0.5949007,-0.49609163,-0.23985982,-0.14295316,-0.12898228,-0.16716264,-0.23098274,-0.20792928,-0.19150454,-0.15111394
18,19,-0.29145446,-0.3028511,-0.30402747,-0.2819192,-0.22754993,-0.23009732,-0.26069543,-0.2593602,-0.16150045,-0.13293438,-0.16032413,-0.19069526,-0.20944849,-0.12922591,-0.15487665
19,20,-0.31125158,-0.31081834,-0.28270093,-0.41085103,-0.49237093,-0.41518292,-0.36804393,-0.39647332,-0.37258178,-0.50294626,-0.5762259,-0.57194215,-0.47679403,-0.42484114,-0.3426089
20,21,-0.10753979,-0.1741482,-0.1761719,-0.17385879,-0.15552637,-0.15123409,-0.17212275,-0.1660615,-0.13629152,-0.10462037,-0.100013055,-0.091098204,-0.10086007,-0.13980566,-0.18065736
21,22,-0.3499598,-0.36816788,-0.32212093,-0.33989614,-0.4727255,-0.47820714,-0.4453098,-0.4205699,-0.30939865,-0.25445765,-0.23972704,-0.19644274,-0.20280062,-0.1881921,-0.24186288
22,23,-0.46566418,-0.45796347,-0.35958427,-0.32455224,-0.33542553,-0.37433767,-0.3872856,-0.40096453,-0.36476323,-0.34363398,-0.27545777,-0.2644655,-0.27662525,-0.30295292,-0.31139457
23,24,-0.33402655,-0.28909782,-0.28967628,-0.3393651,-0.3608431,-0.37253398,-0.38533288,-0.36370292,-0.35293803,-0.35805508,-0.36718187,-0.33123973,-0.34767777,-0.3332366,-0.35031968
24,25,-0.2733748,-0.23776607,-0.30655417,-0.3206489,-0.33878395,-0.36308664,-0.4107141,-0.44040576,-0.36361077,-0.28147826,-0.31536624,-0.28893203,-0.23086077,-0.17473577,-0.14699179
25,26,-0.14537318,-0.12780273,-0.21997413,-0.29647246,-0.40626243,-0.40521914,-0.43052396,-0.46982077,-0.5354018,-0.6034063,-0.64285225,-0.6732628,-0.6772662,-0.6035295,-0.5581969
26,27,-0.23702188,-0.22059363,-0.21475662,-0.20185556,-0.18432292,-0.19778024,-0.1867533,-0.20090578,-0.20088902,-0.18589163,-0.17898972,-0.1781232,-0.23095784,-0.24437675,-0.2753364
27,28,-0.2278366,-0.23137993,-0.28025153,-0.29825276,-0.3284011,-0.3023804,-0.22588585,-0.16496716,-0.12368095,-0.095061876,-0.10113689,-0.077723786,-0.054606967,-0.11767748,-0.22903045
