,storm_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
1,2,840.5417,876.72687,909.66534,971.52576,1012.84985,1032.5157,1029.4779,1023.40424,1010.1593,1003.7168,983.2175,962.84174,956.1301,926.23975,910.6819,918.96387,912.5941,905.90393,877.70056,867.43353,855.22925,869.2142,847.7442,829.2632,857.134,919.3959,1099.3292,1299.9973,1605.1256,1832.7631,2048.1797,2339.7493,2476.4792,2607.605,2823.8542,3014.1477
2,3,423.78522,431.07657,455.7965,458.83405,463.4685,458.73242,457.63858,464.0961,483.77756,504.5689,537.6565,574.78784,824.28284,912.30945,964.77454,1000.287,1031.2588,1075.8329,1108.4436,1132.4528,1201.0945,1242.5255,1322.2168,1358.5171,1379.5,1346.7251,1309.3824,1262.4167,1249.5563,1313.4434,1316.8137,1298.5857,1208.3126,1161.8538,1173.7719,1149.1459
4,5,949.10205,1022.0858,1047.809,1071.9501,1076.6652,1073.6658,1057.3721,1064.1805,1041.183,1052.7385,1038.0864,1028.4635,1005.8866,995.493,982.05347,981.85645,983.66644,994.4636,1008.1054,1010.30334,1004.08014,1014.89764,999.18365,991.00757,987.86273,973.98627,961.9447,962.7744,951.99097,936.8072,938.6487,960.772,939.66614,948.3974,988.7338,980.06757
5,6,538.4742,564.5464,579.408,594.4439,605.28894,641.7975,680.2778,701.9973,733.291,757.165,776.33624,773.61664,782.87665,767.30096,745.80597,717.65356,669.8895,627.6244,571.6681,552.01794,532.63055,519.16376,554.0316,797.498,847.28094,1051.9016,1175.6257,1274.9207,1497.1326,1627.0424,1691.6932,1775.5852,1825.3541,1843.1963,1943.5574,2002.1354
6,7,5354.7627,5182.788,4941.43,4649.437,4341.021,4008.9873,3632.024,3128.2368,2555.8809,2039.6962,1621.3998,1626.0374,911.76953,936.0978,951.0753,972.02936,971.212,980.3665,959.79944,901.67865,857.4529,737.4076,629.63007,545.12805,570.1569,533.2669,500.27985,513.6076,538.7121,548.90106,558.3442,582.04425,631.18616,637.04407,653.9688,636.0693
7,8,722.7087,711.1956,707.5998,689.5143,669.4861,657.89136,688.13367,657.54706,641.29926,610.6926,627.6744,639.62415,656.96063,656.585,649.55615,703.1371,825.3892,1035.2799,1384.6503,1716.3066,2038.8223,2095.237,2249.7808,2492.1091,2579.6013,3256.9373,3945.7888,3997.5886,4045.3674,4041.414,3805.191,3787.5688,3587.5046,3555.655,3506.5364,3438.6953
8,9,1242.5115,1251.1166,1222.0345,1175.921,1130.6779,1080.8694,1032.1,977.48834,968.9345,983.3245,991.9379,1060.5414,1033.4834,1095.4485,1101.695,1195.1857,1249.365,1469.7094,1639.2073,1777.3853,2002.8607,2277.0312,2514.4875,2664.1528,2760.9126,2898.7622,2994.8086,3210.4749,3397.1138,3783.6077,4033.9753,4242.544,4414.544,4479.365,4566.6187,4634.75
9,10,1054.0251,1054.0248,1062.5488,1094.7317,1149.2849,1188.5374,1223.639,1253.1536,1286.186,1249.9901,1304.2274,1295.0864,1357.3708,1355.4451,1359.6107,1400.6567,1496.625,1665.4386,1896.6687,2547.247,3073.7434,3431.1636,3615.6948,3582.807,3439.6638,3243.4001,3223.306,3584.6272,3652.0928,3787.8062,3893.084,3850.4148,3102.8535,1636.6854,1491.1676,1439.2117
10,11,1198.3817,1237.8451,1286.5988,1306.3413,1343.724,1413.446,1510.0754,1627.8163,1773.9901,1931.9663,2056.9727,2148.091,2224.2659,2234.5857,2259.0903,2267.849,2193.6726,2234.2852,2223.6067,2196.0457,1994.7166,1923.6619,1840.6816,1726.0256,1549.4719,1044.8063,965.04974,675.37976,470.64468,417.14227,410.49493,396.60855,1262.7196,1003.0585,974.14594,950.1304
15,16,504.74716,666.48175,740.04767,769.02374,765.66486,759.6583,729.429,673.6318,601.115,588.1944,652.20166,681.173,736.3902,827.3827,909.77484,963.46173,1005.2586,1056.4253,1076.2902,1198.7625,1352.3125,1466.8385,1670.7162,2312.552,2910.2659,3167.13,3284.8162,3583.1296,4050.8235,4182.4585,4229.9775,4276.9604,4307.649,4269.0083,4229.94,4155.8013
