lon_east,lon_west,lat_north,lat_south
-53.692596,-61.692596,48.769184,40.769184
-52.802785,-60.802785,48.922296,40.922296
-51.912974,-59.912974,49.075407,41.075407
-51.023163,-59.023163,49.228519,41.228519
-50.296143,-58.296143,49.319352,41.319352
-49.569122,-57.569122,49.410186,41.410186
-48.842102,-56.842102,49.501019,41.501019
-48.664602,-56.664602,49.240663,41.240663
-48.487101,-56.487101,48.980308,40.980308
-48.309601,-56.309601,48.719952,40.719952
-47.567566,-55.567566,48.771942,40.771942
-46.825531,-54.825531,48.823933,40.823933
-46.083496,-54.083496,48.875923,40.875923
-45.071177,-53.071177,49.188272,41.188272
-44.058858,-52.058858,49.50062,41.50062
-43.046539,-51.046539,49.812969,41.812969
-41.884145,-49.884145,50.12641,42.12641
-40.721751,-48.721751,50.439851,42.439851
-39.559357,-47.559357,50.753292,42.753292
-38.150828,-46.150828,51.210541,43.210541
-36.7423,-44.7423,51.667789,43.667789
-35.333771,-43.333771,52.125038,44.125038
-33.791321,-41.791321,52.732273,44.732273
-32.248871,-40.248871,53.339508,45.339508
-30.706421,-38.706421,53.946743,45.946743
-29.05779,-37.05779,54.656153,46.656153
-27.40916,-35.40916,55.365564,47.365564
-25.760529,-33.760529,56.074974,48.074974
-24.156383,-32.156383,56.967358,48.967358
-22.552236,-30.552236,57.859741,49.859741
-20.94809,-28.94809,58.752125,50.752125
-19.976959,-27.976959,59.958894,51.958894
-19.005829,-27.005829,61.165664,53.165664
-18.034698,-26.034698,62.372433,54.372433
-16.344411,-24.344411,62.646996,54.646996
-14.654124,-22.654124,62.921558,54.921558
-12.963837,-20.963837,63.196121,55.196121
-11.453878,-19.453878,63.605046,55.605046
-9.943919,-17.943919,64.013972,56.013972
-8.43396,-16.43396,64.422897,56.422897
-7.080393,-15.080393,64.824468,56.824468
-5.726827,-13.726827,65.226038,57.226038
-4.37326,-12.37326,65.627609,57.627609
-3.416697,-11.416697,65.942895,57.942895
-2.460134,-10.460134,66.258181,58.258181
-1.503571,-9.503571,66.573467,58.573467
-0.655172,-8.655172,66.78935,58.78935
0.193227,-7.806773,67.005232,59.005232
1.041626,-6.958374,67.221115,59.221115
1.739339,-6.260661,67.396033,59.396033
2.437053,-5.562947,67.570951,59.570951
3.134766,-4.865234,67.745869,59.745869
3.561883,-4.438117,67.972018,59.972018
3.989,-4.011,68.198167,60.198167
4.416117,-3.583883,68.424316,60.424316
4.842162,-3.157838,68.625582,60.625582
5.268207,-2.731793,68.826848,60.826848
5.694252,-2.305748,69.028114,61.028114
5.797684,-2.202316,69.13299,61.13299
5.901116,-2.098884,69.237867,61.237867
6.004548,-1.995452,69.342743,61.342743
6.224623,-1.775377,69.47526,61.47526
6.444699,-1.555301,69.607778,61.607778
6.664774,-1.335226,69.740295,61.740295
7.128814,-0.871186,69.919156,61.919156
7.592853,-0.407147,70.098017,62.098017
8.056893,0.056893,70.276878,62.276878
8.437761,0.437761,70.495504,62.495504
8.81863,0.81863,70.714129,62.714129
9.199498,1.199498,70.932755,62.932755
9.673257,1.673257,71.170441,63.170441
10.147017,2.147017,71.408127,63.408127
10.620776,2.620776,71.645813,63.645813
10.985077,2.985077,71.857346,63.857346
11.349379,3.349379,72.068878,64.068878
11.71368,3.71368,72.280411,64.280411
12.081625,4.081625,72.482341,64.482341
12.44957,4.44957,72.68427,64.68427
12.817515,4.817515,72.8862,64.8862
13.136642,5.136642,73.078847,65.078847
13.455769,5.455769,73.271495,65.271495
13.774896,5.774896,73.464142,65.464142
13.76693,5.76693,73.594193,65.594193
13.758964,5.758964,73.724243,65.724243
13.750998,5.750998,73.854294,65.854294
13.390993,5.390993,73.948535,65.948535
13.030987,5.030987,74.042775,66.042775
12.670982,4.670982,74.137016,66.137016
12.124537,4.124537,74.104019,66.104019
11.578093,3.578093,74.071022,66.071022
11.031648,3.031648,74.038025,66.038025
10.720916,2.720916,74.04969,66.04969
10.410184,2.410184,74.061356,66.061356
10.099452,2.099452,74.073021,66.073021
9.675249,1.675249,74.07914,66.07914
9.251045,1.251045,74.085258,66.085258
8.826842,0.826842,74.091377,66.091377
8.21783,0.21783,74.057724,66.057724
7.608819,-0.391181,74.02407,66.02407
6.999807,-1.000193,73.990417,65.990417
6.66956,-1.33044,73.978495,65.978495
6.339313,-1.660687,73.966573,65.966573
6.009066,-1.990934,73.954651,65.954651
5.754268,-2.245732,73.986631,65.986631
5.499469,-2.500531,74.018611,66.018611
5.244671,-2.755329,74.050591,66.050591
4.766955,-3.233045,74.112402,66.112402
4.289239,-3.710761,74.174212,66.174212
3.811523,-4.188477,74.236023,66.236023
3.391062,-4.608938,74.318431,66.318431
2.970601,-5.029399,74.400838,66.400838
2.55014,-5.44986,74.483246,66.483246
1.897217,-6.102783,74.530327,66.530327
1.244293,-6.755707,74.577408,66.577408
0.59137,-7.40863,74.624489,66.624489
-0.229899,-8.229899,74.594722,66.594722
-1.051168,-9.051168,74.564954,66.564954
-1.872437,-9.872437,74.535187,66.535187
-2.443288,-10.443288,74.379588,66.379588
-3.01414,-11.01414,74.223989,66.223989
-3.584991,-11.584991,74.06839,66.06839
-4.035817,-12.035817,73.791926,65.791926
-4.486643,-12.486643,73.515462,65.515462
-4.937469,-12.937469,73.238998,65.238998
-5.448578,-13.448578,73.014605,65.014605
-5.959686,-13.959686,72.790212,64.790212
-6.470795,-14.470795,72.565819,64.565819
-6.725118,-14.725118,72.300731,64.300731
-6.979442,-14.979442,72.035642,64.035642
-7.233765,-15.233765,71.770554,63.770554
