lon_east,lon_west,lat_north,lat_south
-59.84967,-67.84967,47.846214,39.846214
-58.779754,-66.779754,47.624719,39.624719
-57.709839,-65.709839,47.403223,39.403223
-56.639923,-64.639923,47.181728,39.181728
-55.664968,-63.664968,46.985719,38.985719
-54.690012,-62.690012,46.789709,38.789709
-53.715057,-61.715057,46.5937,38.5937
-52.73348,-60.73348,46.54502,38.54502
-51.751902,-59.751902,46.496339,38.496339
-50.770325,-58.770325,46.447659,38.447659
-49.502065,-57.502065,46.421045,38.421045
-48.233806,-56.233806,46.394431,38.394431
-46.965546,-54.965546,46.367817,38.367817
-45.665121,-53.665121,46.397906,38.397906
-44.364695,-52.364695,46.427995,38.427995
-43.06427,-51.06427,46.458084,38.458084
-41.938538,-49.938538,46.37701,38.37701
-40.812805,-48.812805,46.295937,38.295937
-39.687073,-47.687073,46.214863,38.214863
-38.507294,-46.507294,46.312415,38.312415
-37.327515,-45.327515,46.409967,38.409967
-36.147736,-44.147736,46.507519,38.507519
-34.88384,-42.88384,46.54649,38.54649
-33.619945,-41.619945,46.585461,38.585461
-32.356049,-40.356049,46.624432,38.624432
-31.221914,-39.221914,46.73209,38.73209
-30.087779,-38.087779,46.839749,38.839749
-28.953644,-36.953644,46.947407,38.947407
-27.703674,-35.703674,47.240886,39.240886
-26.453705,-34.453705,47.534364,39.534364
-25.203735,-33.203735,47.827843,39.827843
-23.586202,-31.586202,48.443385,40.443385
-21.968668,-29.968668,49.058927,41.058927
-20.351135,-28.351135,49.674469,41.674469
-19.164195,-27.164195,50.138102,42.138102
-17.977254,-25.977254,50.601736,42.601736
-16.790314,-24.790314,51.065369,43.065369
-15.666179,-23.666179,51.724443,43.724443
-14.542043,-22.542043,52.383517,44.383517
-13.417908,-21.417908,53.042591,45.042591
-12.566895,-20.566895,53.653484,45.653484
-11.715881,-19.715881,54.264378,46.264378
-10.864868,-18.864868,54.875271,46.875271
-10.185648,-18.185648,55.472637,47.472637
-9.506429,-17.506429,56.070004,48.070004
-8.827209,-16.827209,56.66737,48.66737
-8.2052,-16.2052,57.188035,49.188035
-7.583191,-15.583191,57.708701,49.708701
-6.961182,-14.961182,58.229366,50.229366
-6.408834,-14.408834,58.755836,50.755836
-5.856486,-13.856486,59.282307,51.282307
-5.304138,-13.304138,59.808777,51.808777
-4.804586,-12.804586,60.327305,52.327305
-4.305033,-12.305033,60.845833,52.845833
-3.805481,-11.805481,61.364361,53.364361
-3.44401,-11.44401,61.95924,53.95924
-3.08254,-11.08254,62.554119,54.554119
-2.721069,-10.721069,63.148998,55.148998
-2.414815,-10.414815,63.65499,55.65499
-2.108561,-10.108561,64.160981,56.160981
-1.802307,-9.802307,64.666973,56.666973
-1.644257,-9.644257,65.230722,57.230722
-1.486206,-9.486206,65.79447,57.79447
-1.328156,-9.328156,66.358219,58.358219
-1.484233,-9.484233,66.921071,58.921071
-1.64031,-9.64031,67.483924,59.483924
-1.796387,-9.796387,68.046776,60.046776
-2.11557,-10.11557,68.533689,60.533689
-2.434754,-10.434754,69.020602,61.020602
-2.753937,-10.753937,69.507515,61.507515
-3.122284,-11.122284,69.930072,61.930072
-3.490631,-11.490631,70.352628,62.352628
-3.858978,-11.858978,70.775185,62.775185
-4.308614,-12.308614,71.142184,63.142184
-4.75825,-12.75825,71.509184,63.509184
-5.207886,-13.207886,71.876183,63.876183
-5.54834,-13.54834,72.063078,64.063078
