lon_east,lon_west,lat_north,lat_south
-22.266449,-30.266449,52.387249,44.387249
-20.068054,-28.068054,52.726396,44.726396
-17.86966,-25.86966,53.065543,45.065543
-15.671265,-23.671265,53.40469,45.40469
-13.512614,-21.512614,53.935524,45.935524
-11.353963,-19.353963,54.466358,46.466358
-9.195312,-17.195312,54.997192,46.997192
-7.698954,-15.698954,55.419291,47.419291
-6.202596,-14.202596,55.84139,47.84139
-4.706238,-12.706238,56.263489,48.263489
-3.383311,-11.383311,56.748441,48.748441
-2.060384,-10.060384,57.233394,49.233394
-0.737457,-8.737457,57.718346,49.718346
0.177684,-7.822316,58.327871,50.327871
1.092824,-6.907176,58.937396,50.937396
2.007965,-5.992035,59.546921,51.546921
2.701462,-5.298538,60.057858,52.057858
3.394958,-4.605042,60.568794,52.568794
4.088455,-3.911545,61.079731,53.079731
4.274906,-3.725094,61.758587,53.758587
4.461356,-3.538644,62.437443,54.437443
4.647807,-3.352193,63.116299,55.116299
5.028563,-2.971437,63.645217,55.645217
5.409319,-2.590681,64.174135,56.174135
5.790075,-2.209925,64.703053,56.703053
5.472237,-2.527763,65.303336,57.303336
5.154398,-2.845602,65.903619,57.903619
4.83656,-3.16344,66.503902,58.503902
4.647763,-3.352237,67.082051,59.082051
4.458967,-3.541033,67.660201,59.660201
4.27017,-3.72983,68.23835,60.23835
4.351577,-3.648423,68.685341,60.685341
4.432983,-3.567017,69.132332,61.132332
4.51439,-3.48561,69.579323,61.579323
4.070283,-3.929717,69.849253,61.849253
3.626175,-4.373825,70.119184,62.119184
3.182068,-4.817932,70.389114,62.389114
2.959452,-5.040548,70.752805,62.752805
2.736837,-5.263163,71.116495,63.116495
2.514221,-5.485779,71.480186,63.480186
2.297709,-5.702291,71.736066,63.736066
2.081197,-5.918803,71.991946,63.991946
1.864685,-6.135315,72.247826,64.247826
2.040385,-5.959615,72.512268,64.512268
2.216085,-5.783915,72.776711,64.776711
2.391785,-5.608215,73.041153,65.041153
2.471955,-5.528045,73.305796,65.305796
2.552124,-5.447876,73.57044,65.57044
2.632294,-5.367706,73.835083,65.835083
2.562409,-5.437591,74.086945,66.086945
2.492523,-5.507477,74.338806,66.338806
2.422638,-5.577362,74.590668,66.590668
2.371267,-5.628733,74.802239,66.802239
2.319895,-5.680105,75.013809,67.013809
2.268524,-5.731476,75.22538,67.22538
2.11262,-5.88738,75.359782,67.359782
1.956716,-6.043284,75.494184,67.494184
1.800812,-6.199188,75.628586,67.628586
1.584534,-6.415466,75.587189,67.587189
1.368256,-6.631744,75.545792,67.545792
1.151978,-6.848022,75.504395,67.504395
1.009715,-6.990285,75.312297,67.312297
0.867452,-7.132548,75.120199,67.120199
0.725189,-7.274811,74.928101,66.928101
0.930888,-7.069112,74.66359,66.66359
1.136586,-6.863414,74.399078,66.399078
1.342285,-6.657715,74.134567,66.134567
1.748108,-6.251892,74.064987,66.064987
2.15393,-5.84607,73.995407,65.995407
2.559753,-5.440247,73.925827,65.925827
3.014587,-4.985413,73.840429,65.840429
3.469421,-4.530579,73.75503,65.75503
3.924255,-4.075745,73.669632,65.669632
4.443041,-3.556959,73.533287,65.533287
4.961826,-3.038174,73.396942,65.396942
5.480612,-2.519388,73.260597,65.260597
5.850887,-2.149113,73.223907,65.223907
6.221161,-1.778839,73.187218,65.187218
6.591436,-1.408564,73.150528,65.150528
7.192167,-0.807833,73.167585,65.167585
7.792897,-0.207103,73.184641,65.184641
8.393628,0.393628,73.201698,65.201698
9.159323,1.159323,73.200442,65.200442
9.925018,1.925018,73.199185,65.199185
10.690713,2.690713,73.197929,65.197929
12.836635,4.836635,73.255208,65.255208
14.982556,6.982556,73.312487,65.312487
17.128478,9.128478,73.369766,65.369766
18.132598,10.132598,73.449633,65.449633
19.136717,11.136717,73.5295,65.5295
20.140837,12.140837,73.609367,65.609367
20.261056,12.261056,73.776082,65.776082
20.381276,12.381276,73.942797,65.942797
20.501495,12.501495,74.109512,66.109512
21.420552,13.420552,74.187001,66.187001
22.339608,14.339608,74.264491,66.264491
23.258665,15.258665,74.34198,66.34198
