lon_east,lon_west,lat_north,lat_south
-52.019836,-60.019836,49.919746,41.919746
-50.339376,-58.339376,50.676384,42.676384
-48.658915,-56.658915,51.433021,43.433021
-46.978455,-54.978455,52.189659,44.189659
-45.400157,-53.400157,52.786243,44.786243
-43.821859,-51.821859,53.382828,45.382828
-42.243561,-50.243561,53.979412,45.979412
-40.791179,-48.791179,54.494385,46.494385
-39.338796,-47.338796,55.009357,47.009357
-37.886414,-45.886414,55.52433,47.52433
-36.254537,-44.254537,56.08085,48.08085
-34.622661,-42.622661,56.63737,48.63737
-32.990784,-40.990784,57.19389,49.19389
-30.880046,-38.880046,57.87638,49.87638
-28.769307,-36.769307,58.55887,50.55887
-26.658569,-34.658569,59.24136,51.24136
-24.582316,-32.582316,59.888864,51.888864
-22.506063,-30.506063,60.536368,52.536368
-20.42981,-28.42981,61.183872,53.183872
-18.570669,-26.570669,61.704376,53.704376
-16.711527,-24.711527,62.22488,54.22488
-14.852386,-22.852386,62.745384,54.745384
-13.123067,-21.123067,63.208774,55.208774
-11.393748,-19.393748,63.672165,55.672165
-9.664429,-17.664429,64.135555,56.135555
-7.82664,-15.82664,64.554041,56.554041
-5.988851,-13.988851,64.972528,56.972528
-4.151062,-12.151062,65.391014,57.391014
-2.478892,-10.478892,65.798453,57.798453
-0.806722,-8.806722,66.205892,58.205892
0.865448,-7.134552,66.613331,58.613331
2.642196,-5.357804,66.823558,58.823558
4.418943,-3.581057,67.033784,59.033784
6.195691,-1.804309,67.244011,59.244011
7.895863,-0.104137,67.302507,59.302507
9.596036,1.596036,67.361002,59.361002
11.296208,3.296208,67.419498,59.419498
12.570387,4.570387,67.672297,59.672297
13.844567,5.844567,67.925096,59.925096
15.118746,7.118746,68.177895,60.177895
16.665085,8.665085,68.286883,60.286883
18.211423,10.211423,68.395872,60.395872
19.757762,11.757762,68.50486,60.50486
21.206203,13.206203,68.490911,60.490911
22.654645,14.654645,68.476962,60.476962
24.103086,16.103086,68.463013,60.463013
25.227106,17.227106,68.418961,60.418961
26.351127,18.351127,68.374908,60.374908
27.475147,19.475147,68.330856,60.330856
28.302685,20.302685,68.358088,60.358088
29.130224,21.130224,68.38532,60.38532
29.957762,21.957762,68.412552,60.412552
30.823966,22.823966,68.447879,60.447879
31.69017,23.69017,68.483205,60.483205
32.556374,24.556374,68.518532,60.518532
33.209315,25.209315,68.648293,60.648293
33.862255,25.862255,68.778053,60.778053
34.515196,26.515196,68.907814,60.907814
35.037201,27.037201,69.095118,61.095118
35.559206,27.559206,69.282423,61.282423
36.081211,28.081211,69.469727,61.469727
36.716206,28.716206,69.628609,61.628609
37.3512,29.3512,69.787491,61.787491
37.986195,29.986195,69.946373,61.946373
38.447527,30.447527,70.121183,62.121183
38.908858,30.908858,70.295992,62.295992
39.37019,31.37019,70.470802,62.470802
39.905555,31.905555,70.609273,62.609273
40.440919,32.440919,70.747744,62.747744
40.976284,32.976284,70.886215,62.886215
41.551757,33.551757,70.990277,62.990277
42.127229,34.127229,71.09434,63.09434
42.702702,34.702702,71.198402,63.198402
43.34942,35.34942,71.321726,63.321726
43.996139,35.996139,71.445051,63.445051
44.642857,36.642857,71.568375,63.568375
44.819959,36.819959,71.947731,63.947731
44.997062,36.997062,72.327088,64.327088
45.174164,37.174164,72.706444,64.706444
45.475558,37.475558,72.922218,64.922218
45.776952,37.776952,73.137993,65.137993
46.078346,38.078346,73.353767,65.353767
46.153024,38.153024,73.60069,65.60069
46.227702,38.227702,73.847613,65.847613
46.30238,38.30238,74.094536,66.094536
45.761223,37.761223,74.602196,66.602196
45.220066,37.220066,75.109856,67.109856
44.678909,36.678909,75.617516,67.617516
44.122652,36.122652,75.995453,67.995453
43.566396,35.566396,76.373391,68.373391
43.010139,35.010139,76.751328,68.751328
42.895535,34.895535,76.899837,68.899837
42.780932,34.780932,77.048345,69.048345
42.666328,34.666328,77.196854,69.196854
41.971883,33.971883,77.436498,69.436498
41.277438,33.277438,77.676143,69.676143
40.582993,32.582993,77.915787,69.915787
41.22248,33.22248,77.92702,69.92702
41.861966,33.861966,77.938253,69.938253
42.501453,34.501453,77.949486,69.949486
42.514374,34.514374,78.029139,70.029139
42.527294,34.527294,78.108793,70.108793
42.540215,34.540215,78.188446,70.188446
42.044514,34.044514,78.15951,70.15951
41.548813,33.548813,78.130575,70.130575
41.053112,33.053112,78.101639,70.101639
40.469931,32.469931,78.057142,70.057142
39.886751,31.886751,78.012644,70.012644
39.30357,31.30357,77.968147,69.968147
