lon_east,lon_west,lat_north,lat_south
-106.857574,-114.857574,56.079918,48.079918
-107.154531,-115.154531,56.180962,48.180962
-107.451487,-115.451487,56.282005,48.282005
-107.748444,-115.748444,56.383049,48.383049
-108.072795,-116.072795,56.421054,48.421054
-108.397146,-116.397146,56.459058,48.459058
-108.721497,-116.721497,56.497063,48.497063
-108.787995,-116.787995,56.613345,48.613345
-108.854492,-116.854492,56.729627,48.729627
-108.92099,-116.92099,56.845909,48.845909
-108.47438,-116.47438,56.786456,48.786456
-108.027771,-116.027771,56.727002,48.727002
-107.581161,-115.581161,56.667549,48.667549
-106.756591,-114.756591,56.509268,48.509268
-105.932022,-113.932022,56.350988,48.350988
-105.107452,-113.107452,56.192707,48.192707
-104.200912,-112.200912,55.939219,47.939219
-103.294373,-111.294373,55.685731,47.685731
-102.387833,-110.387833,55.432243,47.432243
-101.796662,-109.796662,55.183035,47.183035
-101.20549,-109.20549,54.933828,46.933828
-100.614319,-108.614319,54.68462,46.68462
-99.73644,-107.73644,54.210833,46.210833
-98.858561,-106.858561,53.737047,45.737047
-97.980682,-105.980682,53.26326,45.26326
-97.24174,-105.24174,52.80609,44.80609
-96.502797,-104.502797,52.34892,44.34892
-95.763855,-103.763855,51.89175,43.89175
-95.047485,-103.047485,51.334291,43.334291
-94.331116,-102.331116,50.776831,42.776831
-93.614746,-101.614746,50.219372,42.219372
-92.966604,-100.966604,49.695837,41.695837
-92.318461,-100.318461,49.172301,41.172301
-91.670319,-99.670319,48.648766,40.648766
-91.050995,-99.050995,48.115231,40.115231
-90.431671,-98.431671,47.581696,39.581696
-89.812347,-97.812347,47.048161,39.048161
-89.203623,-97.203623,46.655354,38.655354
-88.5949,-96.5949,46.262547,38.262547
-87.986176,-95.986176,45.86974,37.86974
-87.348318,-95.348318,45.429725,37.429725
-86.710459,-94.710459,44.989709,36.989709
-86.072601,-94.072601,44.549694,36.549694
-85.209757,-93.209757,44.139736,36.139736
-84.346914,-92.346914,43.729778,35.729778
-83.48407,-91.48407,43.31982,35.31982
-82.773712,-90.773712,42.98026,34.98026
-82.063355,-90.063355,42.6407,34.6407
-81.352997,-89.352997,42.30114,34.30114
-80.642324,-88.642324,42.123964,34.123964
-79.931651,-87.931651,41.946787,33.946787
-79.220978,-87.220978,41.769611,33.769611
-78.470591,-86.470591,41.630881,33.630881
-77.720205,-85.720205,41.49215,33.49215
-76.969818,-84.969818,41.35342,33.35342
-76.156708,-84.156708,41.235232,33.235232
-75.343597,-83.343597,41.117044,33.117044
-74.530487,-82.530487,40.998856,32.998856
-72.719086,-80.719086,41.240478,33.240478
-70.907684,-78.907684,41.482099,33.482099
-69.096283,-77.096283,41.723721,33.723721
-67.977865,-75.977865,41.903557,33.903557
-66.859446,-74.859446,42.083393,34.083393
-65.741028,-73.741028,42.263229,34.263229
-64.707662,-72.707662,42.516259,34.516259
-63.674296,-71.674296,42.76929,34.76929
-62.64093,-70.64093,43.02232,35.02232
-61.514272,-69.514272,43.347284,35.347284
-60.387614,-68.387614,43.672247,35.672247
-59.260956,-67.260956,43.997211,35.997211
-58.414846,-66.414846,44.328836,36.328836
-57.568736,-65.568736,44.66046,36.66046
-56.722626,-64.722626,44.992085,36.992085
-55.741445,-63.741445,45.500772,37.500772
-54.760264,-62.760264,46.00946,38.00946
-53.779083,-61.779083,46.518147,38.518147
-52.730143,-60.730143,47.016372,39.016372
-51.681203,-59.681203,47.514596,39.514596
-50.632263,-58.632263,48.012821,40.012821
-49.484589,-57.484589,48.645996,40.645996
-48.336914,-56.336914,49.279171,41.279171
-47.18924,-55.18924,49.912346,41.912346
-46.090231,-54.090231,50.427096,42.427096
-44.991221,-52.991221,50.941846,42.941846
-43.892212,-51.892212,51.456596,43.456596
-42.795156,-50.795156,51.926773,43.926773
-41.6981,-49.6981,52.396949,44.396949
-40.601044,-48.601044,52.867126,44.867126
-39.556153,-47.556153,53.400774,45.400774
-38.511261,-46.511261,53.934423,45.934423
-37.46637,-45.46637,54.468071,46.468071
-36.444306,-44.444306,54.839541,46.839541
-35.422241,-43.422241,55.211011,47.211011
-34.400177,-42.400177,55.582481,47.582481
-33.406189,-41.406189,55.860943,47.860943
-32.412201,-40.412201,56.139404,48.139404
-31.418213,-39.418213,56.417866,48.417866
