,storm_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1,2,0.00012022501,0.00010134536,9.876827e-05,0.00010666752,0.00014011317,0.00019725657,0.00014851661,0.00011551916,0.00010168145,8.089701e-05,9.8095974e-05,6.5322616e-05,0.0001499172,0.00015994534,6.229745e-05
2,3,5.5294484e-05,8.081505e-05,7.333304e-05,6.841344e-05,8.8963076e-05,3.2387557e-05,2.9364019e-05,2.2189575e-05,3.3412478e-05,3.597478e-05,1.5117577e-05,9.378069e-06,9.224284e-06,1.6603735e-05,1.9986182e-06
4,5,7.538288e-05,4.8683723e-05,7.594668e-05,8.983433e-05,7.927767e-05,7.820141e-05,4.6633882e-05,4.991365e-05,7.3538045e-05,4.6633882e-05,8.107128e-05,0.000103158294,0.00010935904,9.434391e-05,3.8075843e-05
5,6,2.254825e-05,6.754231e-05,1.650129e-05,4.355912e-05,8.306978e-05,4.074059e-05,3.551354e-05,6.1649014e-05,4.9298746e-05,6.6466164e-05,4.5455294e-05,6.984838e-05,0.00014225894,0.00013841549,0.00012816628
6,7,0.00046203402,0.00044799258,0.0004740256,0.00040043634,0.00040202495,0.00032700086,0.0004153489,0.0003641541,0.0003162392,0.00029799552,0.00030891097,0.00023568037,0.00014333508,0.00011509855,9.716244e-05
7,8,-1.1641532e-10,4.2142347e-08,4.2142347e-08,4.2142347e-08,2.620509e-06,5.663722e-06,4.987465e-06,9.256415e-06,1.1369702e-05,7.18527e-06,6.213202e-06,2.1132873e-06,1.3523968e-06,1.2665987e-07,4.2142347e-08
8,9,5.091261e-05,2.684188e-06,3.4633558e-07,0.0,0.0,0.0,0.0,0.0,4.33065e-08,4.33065e-08,0.0,0.0,0.0,0.0,0.0
9,10,0.0001120423,0.00017994689,0.00016615936,5.7040947e-05,1.4417805e-05,4.648231e-06,3.9394945e-07,3.1513628e-06,1.2605451e-06,1.024222e-06,4.726462e-07,2.363231e-07,7.869676e-08,0.0,7.869676e-08
10,11,0.00028239004,0.00029001606,0.00020865328,0.00013629266,8.870207e-05,2.1272455e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,16,0.00017680041,9.479036e-05,0.00014091586,0.00011393987,0.00013841805,9.254238e-05,0.00012380606,0.00011273264,0.000108403154,0.00011814444,0.00013675285,0.00010673795,8.550694e-05,9.1376714e-05,7.110322e-05
16,17,0.00042120705,0.00036479917,0.00037208432,0.00041250652,0.0005515906,0.00051258376,0.0004644601,0.00034148665,0.00036525703,0.0003831993,0.00028940814,0.00025997614,0.00024981855,0.00018883136,0.00018679153
18,19,5.896506e-05,5.829963e-05,0.0001144252,0.00014770124,0.00016904238,0.00016908674,0.00012431934,8.154847e-05,7.032335e-05,7.236423e-05,6.477733e-05,5.372963e-05,7.1388204e-05,4.0729763e-05,6.7439396e-05
19,20,0.000107833184,9.814603e-05,9.725359e-05,7.118774e-05,4.595006e-05,7.258961e-05,6.18191e-05,4.397449e-05,2.5810907e-05,2.2879336e-05,3.4733443e-05,1.5869038e-05,5.9904996e-06,1.2735836e-07,-2.3283064e-10
20,21,-2.3283064e-10,-2.3283064e-10,-2.3283064e-10,-2.3283064e-10,-2.3283064e-10,-2.3283064e-10,-2.3283064e-10,-2.3283064e-10,-2.3283064e-10,-2.3283064e-10,-2.3283064e-10,-2.3283064e-10,-2.3283064e-10,-2.3283064e-10,-2.3283064e-10
21,22,0.00031862874,0.00037331367,0.00027295318,0.00022350624,0.0002468679,0.00021674926,0.0001655214,0.00016557379,0.00015253108,8.852256e-05,0.00014284078,0.00018621155,0.00017054996,8.8627334e-05,5.473732e-05
26,27,0.0003214765,0.00031155255,0.00033140043,0.0002913426,0.0002672209,0.00024643145,0.0002635992,0.00025106757,0.00023585558,0.00022672862,0.00021050265,0.0002210061,0.00018015131,0.0002148489,0.00024005701
27,28,0.00014858332,7.223105e-05,6.859738e-05,3.332377e-05,2.8493581e-05,3.6913203e-05,5.0783274e-05,6.576127e-05,0.0001048015,0.00013489043,7.577613e-05,4.3382985e-05,2.0517153e-05,2.9734452e-05,2.2245455e-05
28,29,0.00016875344,0.00018261676,0.00016157248,0.0001652129,0.00018964824,0.00026674417,0.0002617574,0.00023956608,0.00022435642,8.14345e-05,4.1889143e-05,2.6579597e-05,2.9721297e-05,1.8700492e-05,2.094428e-06
29,30,0.00017992395,0.00014426827,0.00015040208,0.00016291894,0.00018600782,0.00020710204,0.00015010277,0.000110158464,9.948679e-05,0.00012850994,5.3658034e-05,3.256381e-05,2.1343469e-05,4.298624e-05,4.642713e-05
31,32,5.0693052e-05,3.6093406e-05,3.163237e-05,1.922273e-05,1.7195009e-05,1.28962565e-05,2.27103e-06,1.7031562e-06,9.732321e-07,1.3788231e-06,7.2992407e-07,3.243331e-07,8.1025064e-08,0.0,0.0
33,34,0.00015715859,9.879889e-05,4.8555085e-05,5.015009e-05,5.7187048e-05,3.8750237e-05,4.395761e-05,5.7984493e-05,7.3934905e-05,3.687374e-05,3.9266306e-05,5.4559903e-05,5.540438e-05,3.0446681e-05,1.5903614e-05
35,36,5.430123e-05,0.00010103115,0.00015882228,0.00024873286,0.00027381326,0.00029575848,0.00037182763,0.00036224502,0.0005187013,0.00046558306,0.0002841648,0.00034195592,0.00018538139,0.00011558249,7.896754e-05
36,37,0.00014422776,0.00019798637,0.00013703818,0.00023333519,0.00015201641,0.0001644349,0.00016851991,0.00017146103,0.00019139587,0.00014172227,9.019673e-05,7.60355e-05,0.00010315981,0.00015190756,0.00011138432
38,39,8.9051435e-05,9.58452e-05,0.00010643527,4.5424793e-05,9.724405e-06,5.528331e-06,3.7965365e-06,3.396999e-06,4.1294843e-06,4.8622023e-06,5.528331e-06,3.1969976e-06,2.7974602e-06,3.7965365e-06,4.0628947e-06
39,40,0.00023856398,0.00040534092,0.0004886205,0.00041492714,0.0003379112,0.00031568878,0.00028447947,0.00024967524,0.0002829543,0.00030817243,0.00020354195,0.000107353786,0.00014014274,0.000102560734,0.00026803045
40,41,0.0001998553,0.00015870738,0.00019682909,3.8920203e-05,5.7623838e-05,2.067897e-05,2.7235714e-05,1.22308265e-05,4.53915e-06,2.7739443e-06,2.8159702e-06,4.749396e-06,3.1521777e-06,6.0102902e-06,9.877025e-06
41,42,0.00036815717,0.00037144474,0.00040676224,0.00038886862,0.00037167955,0.00040638656,0.00036266225,0.00037646992,0.00029061828,0.00032880064,0.00026511634,0.00033701956,0.0003228361,0.00035993836,0.00036656042
42,43,5.310867e-07,6.7590736e-07,5.7939906e-07,4.345784e-07,4.345784e-07,4.345784e-07,4.345784e-07,1.013861e-06,4.8277434e-07,2.4144538e-07,4.831236e-08,4.831236e-08,0.0,0.0,0.0
43,44,8.2157785e-05,5.6301826e-05,4.8469286e-05,5.2511925e-05,5.4112053e-05,6.181828e-05,8.219993e-05,8.371589e-05,8.135766e-05,7.693609e-05,6.3797575e-05,3.3098855e-05,6.219733e-05,3.6257203e-05,2.7666567e-05
44,45,0.00016968697,0.00023360807,0.00019184744,0.00014886959,0.00018983288,0.00016985484,0.00022815191,0.0002142177,0.00020863558,0.00015373819,0.0001651122,0.00016569975,0.0001387127,0.00014643522,0.00013493537
