,0
0,8.802783e-05
1,7.16464e-05
2,6.74624e-05
3,7.368089e-05
4,8.598824e-05
5,0.00010183561
6,0.000113283975
7,0.0001287576
8,0.00013431902
9,0.00014329243
10,0.00014618796
11,0.00015254244
12,0.0001585122
13,0.00016677256
14,0.0001662252
15,0.00017752401
16,0.00018953354
17,0.00021439369
18,0.00022451291
19,0.00022092639
20,0.00025376468
21,0.00024817712
22,0.00024391846
23,0.0002489019
24,0.0002429406
25,0.0002455608
26,0.0002484663
27,0.00024448702
28,0.00026089148
29,0.00027085168
30,0.00028097935
31,0.0002542972
32,0.0002509234
33,0.00023737251
34,0.000222786
35,0.00021860814
36,0.00019671205
37,0.00018983266
38,0.000185245
39,0.0001817929
40,0.0001911623
41,0.00019360993
42,0.0001952057
43,0.00020553586
44,0.00022522977
45,0.00022859544
46,0.00026253893
47,0.00028331653
48,0.00032639474
49,0.00036586233
50,0.00037732197
51,0.00040530873
52,0.00042974247
53,0.00044693434
54,0.00045122518
55,0.00037721
56,0.00035785482
57,0.0003381706
58,0.0003241013
107,3.8486978e-05
108,4.245573e-05
109,4.450988e-05
110,4.892425e-05
111,5.4829037e-05
112,6.121677e-05
113,6.265892e-05
114,6.1540166e-05
115,6.7416084e-05
116,6.189681e-05
117,5.890363e-05
118,6.0170136e-05
119,5.8708058e-05
120,6.0205926e-05
121,6.398882e-05
122,7.148785e-05
123,7.376443e-05
124,6.796575e-05
125,6.5454464e-05
126,6.442062e-05
127,7.318387e-05
128,6.882753e-05
129,5.8612186e-05
130,5.24034e-05
131,4.8100785e-05
132,4.328968e-05
133,4.6080357e-05
134,5.6209567e-05
135,5.2562933e-05
136,5.4704808e-05
137,5.6257904e-05
138,5.549274e-05
139,5.0612587e-05
140,5.279406e-05
141,5.1549297e-05
142,5.0317583e-05
143,5.0978688e-05
144,4.9188096e-05
145,4.900786e-05
146,5.4489814e-05
147,5.9164166e-05
148,6.305159e-05
149,5.71463e-05
150,5.4051365e-05
151,5.8603775e-05
152,5.4723216e-05
153,5.374176e-05
154,5.445042e-05
155,5.3376174e-05
156,5.1254523e-05
157,4.99438e-05
158,4.9679446e-05
159,5.136462e-05
160,5.0130406e-05
161,5.0630973e-05
162,5.27695e-05
