,storm_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1,2,0.4238728,0.42033136,0.43389395,0.43686056,0.43165222,0.409557,0.4173698,0.4192109,0.40699202,0.3867602,0.3534243,0.35985586,0.3638354,0.36846554,0.3793989
2,3,0.44708613,0.4388477,0.42869815,0.42421147,0.42172045,0.4330169,0.43373123,0.42085674,0.41682616,0.43202576,0.4347412,0.4457646,0.43205073,0.42796344,0.42092982
4,5,0.4356346,0.44305792,0.44287845,0.4205663,0.41708958,0.39536533,0.39157823,0.38460052,0.37511513,0.38518155,0.40540507,0.3976728,0.40724105,0.41461024,0.41071537
5,6,0.36958814,0.37454388,0.3817841,0.35787934,0.36572576,0.33931756,0.36043778,0.38658318,0.39155528,0.38961795,0.3897101,0.37721562,0.3864793,0.38825348,0.39382264
6,7,0.44005626,0.43775666,0.42909372,0.43294325,0.4359294,0.44043538,0.44069254,0.44065297,0.44911185,0.44407412,0.43643165,0.44130096,0.4370692,0.43999732,0.44980404
7,8,0.39203933,0.3842683,0.34381768,0.32772568,0.31473377,0.35133946,0.3664137,0.37097162,0.3635866,0.36126828,0.3465954,0.32312027,0.34375507,0.33279955,0.3531157
8,9,0.43334523,0.4466446,0.45352897,0.46095085,0.46219254,0.46051994,0.44099757,0.42804623,0.41297635,0.40045187,0.38584673,0.3695909,0.34711096,0.32710966,0.30143672
9,10,0.43164486,0.44266167,0.44856468,0.4490405,0.443781,0.43636614,0.43115002,0.40075493,0.38462454,0.3915978,0.3855596,0.3756659,0.39646903,0.37861025,0.37826356
10,11,0.4270641,0.4284889,0.43012524,0.43277192,0.4358839,0.42044055,0.44048283,0.42922923,0.4217595,0.40763775,0.39602923,0.39051342,0.3807694,0.39559746,0.39639756
15,16,0.40287426,0.38746265,0.39601195,0.4000044,0.3983458,0.39010915,0.3954717,0.39415908,0.39497882,0.3834334,0.38691646,0.37149894,0.34492537,0.35426706,0.34361398
16,17,0.3260799,0.3351095,0.34048685,0.3082852,0.311427,0.3011786,0.30402714,0.30722162,0.3034727,0.29841146,0.32146358,0.33428022,0.33560872,0.34631774,0.37713236
18,19,0.41034022,0.426356,0.4507573,0.4658428,0.46479744,0.45768496,0.45929033,0.44442752,0.45493826,0.4567998,0.4510594,0.44374102,0.4449768,0.44555646,0.4452342
19,20,0.40138748,0.43080613,0.43639043,0.45042476,0.44673806,0.44536126,0.4445014,0.4364236,0.42364293,0.4180976,0.3982956,0.34821263,0.3244843,0.3297273,0.32228476
20,21,0.38729113,0.3754806,0.3674194,0.36893663,0.36967593,0.31010222,0.28407565,0.24739006,0.2681084,0.27285263,0.30316535,0.31968752,0.29265237,0.29582882,0.2717469
21,22,0.4528566,0.458624,0.45667496,0.4494099,0.44536817,0.44273776,0.4370805,0.42407876,0.4227136,0.41779545,0.4212907,0.43195397,0.44032657,0.44885817,0.4464135
26,27,0.4652548,0.46589118,0.47098663,0.46827343,0.46955976,0.47158733,0.4651585,0.46695796,0.46657732,0.45968828,0.45830026,0.45212185,0.43974084,0.43974927,0.44553608
27,28,0.44078872,0.43269137,0.43020967,0.41236442,0.40364224,0.38995662,0.39964962,0.40737554,0.39946797,0.41088,0.4094218,0.38714373,0.37549287,0.3883292,0.37742987
28,29,0.3155613,0.31164062,0.30019036,0.27295214,0.2679613,0.34095,0.37527862,0.40714222,0.43282163,0.45128298,0.45555493,0.45564857,0.43741596,0.42595488,0.42267266
29,30,0.12877944,0.16634847,0.17729393,0.1955573,0.1818812,0.16633387,0.16813423,0.19227642,0.20508578,0.22942321,0.27641568,0.32609832,0.3244615,0.2917849,0.27910635
31,32,0.38657466,0.38056892,0.3821184,0.36943752,0.3670667,0.35309768,0.30775407,0.3239051,0.33023807,0.2941882,0.27582428,0.2771171,0.28288797,0.27783918,0.2679397
33,34,0.40691385,0.42529434,0.42359483,0.42718422,0.41126853,0.40226337,0.41739112,0.41427323,0.4324408,0.43224564,0.42692766,0.42522892,0.4051781,0.38413447,0.38281226
35,36,0.40479684,0.3951517,0.37044668,0.38549092,0.38809666,0.37026176,0.359218,0.32575625,0.3039599,0.28807852,0.31070632,0.32624057,0.32129267,0.32834482,0.3488104
36,37,0.4145864,0.4068685,0.40617514,0.40338504,0.4080927,0.39198667,0.39772812,0.4033961,0.41184568,0.33826715,0.36864263,0.38807526,0.41746047,0.42568618,0.44565907
38,39,0.41344094,0.40226105,0.3950753,0.39024594,0.39240924,0.36761075,0.3817207,0.38276088,0.38819474,0.3796883,0.37628102,0.3647658,0.375332,0.37532642,0.379472
39,40,0.30311105,0.3121537,0.32880387,0.34134665,0.35731587,0.37704408,0.399247,0.41693988,0.42994815,0.42981634,0.4338736,0.42298657,0.43035644,0.435871,0.43556276
40,41,0.43537417,0.41797543,0.38904166,0.3435645,0.34763515,0.33866483,0.30833662,0.3021494,0.32843632,0.31976685,0.32128608,0.32780734,0.35304433,0.3582654,0.36648667
41,42,0.42558742,0.4247386,0.41917545,0.42699012,0.42309,0.42327774,0.41096917,0.41231874,0.4081667,0.40048724,0.40054044,0.3853261,0.391577,0.39680028,0.39577302
42,43,0.35112453,0.35330123,0.34792465,0.34976417,0.37378007,0.38772073,0.41313305,0.41648483,0.4042135,0.40663898,0.4100055,0.4105384,0.40621006,0.40446505,0.40564784
43,44,0.36101323,0.34105083,0.30107927,0.25541282,0.22064298,0.2112728,0.18777722,0.23930568,0.2869609,0.33909544,0.3698916,0.34764278,0.355871,0.36149088,0.37846658
44,45,0.42117298,0.40821463,0.41845924,0.41506672,0.42879587,0.43703377,0.44038334,0.44604144,0.4547027,0.45413315,0.44548246,0.4473239,0.44854215,0.44934708,0.45445487
45,46,0.39328486,0.3999167,0.40297723,0.4132567,0.40797248,0.39961216,0.3965985,0.4043027,0.41234207,0.4208498,0.42653346,0.4287529,0.4321074,0.42604142,0.4217641
46,47,0.43341586,0.36747596,0.37762904,0.39010298,0.3998183,0.40989482,0.41633415,0.42926583,0.42817247,0.44133383,0.4465563,0.4492814,0.44894743,0.41717407,0.4312872
47,48,0.41124192,0.39975512,0.40844807,0.42220032,0.42023468,0.39814088,0.3855371,0.3580195,0.35651803,0.34975266,0.33464766,0.34149075,0.35800436,0.3767129,0.37356952
48,49,0.40626165,0.40405327,0.39020148,0.3928271,0.4043092,0.40461433,0.4081162,0.40158615,0.39889678,0.39198753,0.38504416,0.38314652,0.3814923,0.36914343,0.38235727
49,50,0.37166137,0.3999119,0.4287622,0.4302495,0.4214382,0.44439173,0.45066994,0.44757897,0.4474221,0.44839022,0.43403086,0.41567445,0.40353602,0.4085831,0.3926377
51,52,0.39718845,0.40789908,0.4176775,0.4173095,0.40269914,0.39666596,0.3898133,0.39366657,0.3956936,0.39311534,0.40393677,0.39992714,0.39426395,0.37206516,0.3808226
52,53,0.45261452,0.4569845,0.4631391,0.4475957,0.44130427,0.4384034,0.4140224,0.4001121,0.36576074,0.3790188,0.36209786,0.35699514,0.35784113,0.3456795,0.36313578
53,54,0.44455612,0.4505831,0.44274443,0.43647963,0.43765396,0.444703,0.44148567,0.40748847,0.41483098,0.41365212,0.43867657,0.440067,0.42324215,0.4168592,0.41950825
54,55,0.4194459,0.42034146,0.42044687,0.42358014,0.40708435,0.41076344,0.39152518,0.37697417,0.36353624,0.34920013,0.32969242,0.31172466,0.34119776,0.3246582,0.32894364
55,56,0.41651157,0.42354164,0.4085016,0.40979534,0.4008815,0.3948948,0.39492452,0.3871887,0.36454675,0.34898794,0.3423455,0.3415325,0.3137278,0.2842981,0.28720176
56,57,0.43349954,0.43715957,0.43982396,0.43047532,0.42584115,0.41089857,0.40453815,0.40434447,0.4172171,0.4087638,0.41182503,0.40859333,0.4316267,0.4298313,0.4256557
57,58,0.41863278,0.4098562,0.39749244,0.3949644,0.39225087,0.38893995,0.42700964,0.4279514,0.415384,0.41289362,0.4123411,0.41048393,0.40804425,0.4045107,0.40780777
59,60,0.39614338,0.40176517,0.40633154,0.40833446,0.3950836,0.3954475,0.39401355,0.3719563,0.35808045,0.3440506,0.3406479,0.32876134,0.32190424,0.31229097,0.31176946
60,61,0.40537483,0.40037653,0.40501058,0.38794386,0.37313685,0.37542927,0.36555168,0.3662055,0.35497573,0.33923975,0.30760923,0.30899805,0.31637275,0.3295044,0.35399482
61,62,0.45045123,0.4224214,0.39217782,0.41271996,0.44220287,0.44520983,0.44234872,0.43257526,0.42757994,0.40049192,0.37441838,0.35019302,0.32356346,0.29841116,0.28491497
63,64,0.45182812,0.4511958,0.44796646,0.43791604,0.43361446,0.43450928,0.42485353,0.42017075,0.41449165,0.41066948,0.4069398,0.40445176,0.40711388,0.41748306,0.406778
64,65,0.41940597,0.3964059,0.4115487,0.42622754,0.42458346,0.41414914,0.4115834,0.4166446,0.4167098,0.4317193,0.4374117,0.43767032,0.44542086,0.426675,0.4353914
65,66,0.43130884,0.4312552,0.43545195,0.41889736,0.3893645,0.3582302,0.33936006,0.3347339,0.34345022,0.34198168,0.3727701,0.38641682,0.39414614,0.40888762,0.40850216
67,68,0.41637218,0.41782743,0.41750303,0.4221986,0.42012653,0.401249,0.41585186,0.42621508,0.41705674,0.40532082,0.39586312,0.39528412,0.3933499,0.39316025,0.3893743
