,storm_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1,2,0.455034,0.47427377,0.5011771,0.481053,0.4604817,0.39438415,0.44833788,0.4682276,0.47281644,0.42791942,0.43689823,0.5044633,0.5086314,0.5036049,0.5278328
2,3,0.48332545,0.46163353,0.42465463,0.40040615,0.36787266,0.3515074,0.35696718,0.33911735,0.37140533,0.42700443,0.4367528,0.46476296,0.5230742,0.5839852,0.60733074
4,5,0.5045587,0.47918987,0.43068197,0.36246517,0.3344824,0.3025619,0.27638292,0.28667372,0.2800281,0.31868818,0.3384227,0.3572572,0.38428026,0.38406944,0.40782568
5,6,0.49561533,0.44277892,0.4077212,0.36918503,0.40529576,0.3766505,0.41627455,0.47248715,0.48040935,0.48369986,0.49644506,0.44061273,0.3938525,0.3283479,0.32755572
6,7,0.4251292,0.44301212,0.4924457,0.5287019,0.52833253,0.52307737,0.54114956,0.5514275,0.5516939,0.5723239,0.543789,0.5529811,0.5332447,0.53120416,0.5284907
7,8,0.5404896,0.5417236,0.6176642,0.65443385,0.650564,0.5764676,0.5746477,0.57022744,0.5800442,0.57994217,0.58982927,0.5677418,0.52141154,0.44336388,0.4043771
8,9,0.33382085,0.34506878,0.36225784,0.3884821,0.4139286,0.4230815,0.42955956,0.44018602,0.43831372,0.4749386,0.4808121,0.46750206,0.54506797,0.60191333,0.62748086
9,10,0.5846833,0.51540667,0.46740618,0.43274182,0.4113255,0.387177,0.36649725,0.40701538,0.43941188,0.47351265,0.48070696,0.44121465,0.5002347,0.51305586,0.54721296
10,11,0.68041164,0.6590954,0.63328844,0.5981722,0.5509363,0.4310222,0.46395782,0.40040565,0.3524987,0.3388909,0.3288572,0.3378397,0.30911228,0.31038296,0.29071367
15,16,0.62875867,0.66366386,0.656627,0.6068092,0.6126059,0.5896542,0.5847315,0.5721385,0.5694421,0.59225947,0.6240954,0.6728365,0.7163954,0.7082327,0.72900087
16,17,0.81713337,0.811666,0.8090107,0.8306676,0.8261967,0.8277892,0.823751,0.81832576,0.8224772,0.81643426,0.79412746,0.7677813,0.7503186,0.7504981,0.70277536
18,19,0.41627786,0.43905815,0.45985574,0.44958794,0.44930926,0.45605612,0.4569247,0.47685647,0.4973673,0.49854204,0.47997653,0.4701233,0.5025348,0.47942898,0.51741296
19,20,0.71773636,0.6533166,0.6472584,0.59138066,0.54649365,0.5314213,0.5156815,0.43736675,0.35009402,0.31457657,0.27651381,0.20866115,0.20606531,0.21142702,0.23621738
20,21,0.52690244,0.5727138,0.55644727,0.5422397,0.5478342,0.64136875,0.6501592,0.7192411,0.7006925,0.6911999,0.6799238,0.70385754,0.72917897,0.72233915,0.7290481
21,22,0.619241,0.5913997,0.5920614,0.59108007,0.5736988,0.5610205,0.53276825,0.52960414,0.5058389,0.52984047,0.50763136,0.5070284,0.46042994,0.41915745,0.3962344
26,27,0.43946525,0.44071302,0.4457067,0.4478734,0.44442692,0.44910702,0.42533234,0.43273515,0.43508267,0.4374907,0.46356943,0.43206972,0.41467997,0.42135328,0.44503418
27,28,0.37987402,0.3868683,0.39158583,0.43034062,0.43932995,0.4484416,0.47721523,0.46151212,0.46437785,0.49446625,0.47407368,0.4955024,0.5107599,0.54767996,0.5484411
28,29,0.77003264,0.76130134,0.77972275,0.77846986,0.7318913,0.73357934,0.6978715,0.6321045,0.5742732,0.5242336,0.48247,0.47126287,0.43340072,0.44313905,0.44798017
29,30,0.9511291,0.9410991,0.9329037,0.9297487,0.9415771,0.9471755,0.9328733,0.91612375,0.8963041,0.8708645,0.820298,0.7967732,0.8204708,0.85396355,0.86102396
31,32,0.6261331,0.64594454,0.6373155,0.66351396,0.65636176,0.67306346,0.7266946,0.68087864,0.66418034,0.6930292,0.69879776,0.7343192,0.7217819,0.7344826,0.7644566
33,34,0.54649323,0.51794803,0.46122408,0.39479488,0.34768686,0.32087493,0.34171963,0.3563244,0.4240335,0.44159052,0.46310782,0.4613434,0.4857559,0.47944522,0.47301754
35,36,0.39802906,0.37410706,0.3530834,0.42713606,0.46211013,0.487687,0.4865123,0.49081406,0.52502173,0.5060613,0.5262507,0.5213752,0.5508785,0.61134213,0.6565734
36,37,0.6454657,0.6726868,0.69558233,0.6957603,0.69153875,0.7038705,0.70161647,0.70156765,0.69411606,0.7666678,0.73477876,0.70976686,0.65202594,0.60097724,0.5369333
38,39,0.2852098,0.26665124,0.2457738,0.24073774,0.25256982,0.22032772,0.24547245,0.2457434,0.26718292,0.2715349,0.2952724,0.27616084,0.30318677,0.33280113,0.37189168
39,40,0.80726516,0.8039603,0.80987936,0.79860216,0.7764148,0.76043606,0.7232539,0.69940984,0.67074645,0.6378145,0.6011595,0.5614177,0.51468176,0.51227325,0.4907889
40,41,0.54803663,0.58989185,0.61713725,0.6642999,0.65609306,0.6687749,0.68646467,0.6767653,0.6355665,0.6609952,0.6730262,0.64002734,0.613652,0.59721667,0.5767662
41,42,0.55755997,0.5973593,0.57660496,0.61790705,0.6434572,0.6435368,0.665552,0.6829694,0.6956148,0.70779,0.7136473,0.7229243,0.7053967,0.6937386,0.70011455
42,43,0.19868827,0.21485925,0.2124091,0.2114485,0.24394724,0.294526,0.32881027,0.33923608,0.32329294,0.3233787,0.3219375,0.3146714,0.32830834,0.34393308,0.3570996
43,44,0.6638529,0.69832116,0.73988855,0.7794905,0.81661946,0.81960845,0.8584258,0.83731097,0.792849,0.72166634,0.63670254,0.6372395,0.5795596,0.5905195,0.5820332
44,45,0.56231076,0.57610905,0.56938267,0.59352386,0.57312226,0.57180476,0.5702779,0.53461754,0.5139666,0.49259394,0.4652016,0.45933366,0.47897273,0.50451446,0.49236438
45,46,0.3669511,0.38116303,0.39221254,0.40177932,0.4074627,0.41637635,0.41099524,0.4367675,0.41318002,0.40472654,0.405634,0.39137575,0.43644133,0.44275475,0.49919268
46,47,0.62031466,0.69665426,0.6783716,0.6550701,0.6301048,0.6300854,0.62825423,0.5863727,0.4882563,0.4621998,0.47281906,0.48016626,0.44144103,0.5095682,0.49244
47,48,0.43919593,0.44410494,0.47985682,0.5050724,0.51268363,0.53698677,0.5726381,0.633478,0.6075584,0.6196127,0.63385534,0.6248257,0.5885178,0.5559329,0.5611524
48,49,0.67114747,0.68841594,0.72144395,0.71126324,0.67761767,0.6844446,0.6622692,0.65059245,0.6493154,0.6463661,0.678748,0.6741901,0.6498311,0.6309404,0.6019101
49,50,0.75721246,0.7086244,0.6297982,0.5726704,0.49870723,0.44815052,0.45933267,0.45956773,0.49790564,0.49865162,0.5554797,0.5752195,0.624637,0.61613744,0.63214004
51,52,0.4626614,0.47863567,0.48138243,0.4955403,0.50362647,0.50135195,0.5171285,0.5203294,0.51442546,0.4869218,0.48087385,0.48427558,0.50417954,0.53039795,0.56140417
52,53,0.3952713,0.39066568,0.37946025,0.34137568,0.32917908,0.32409063,0.29391444,0.28641555,0.23340875,0.25466666,0.25341448,0.30448195,0.335221,0.32689697,0.35562643
53,54,0.55553776,0.55212134,0.5600715,0.5933098,0.5957145,0.5641776,0.53359634,0.4844494,0.45459354,0.49717277,0.51932955,0.5042144,0.51133615,0.5041475,0.5225691
54,55,0.39198625,0.3749623,0.340777,0.34531575,0.31834313,0.34282598,0.32362875,0.29099387,0.28569654,0.2694169,0.27737558,0.25462246,0.30733728,0.26403165,0.2641852
55,56,0.36954963,0.40287006,0.42288953,0.43235704,0.42870376,0.39581233,0.39274764,0.37462553,0.3317643,0.30221847,0.29391375,0.28396174,0.25122398,0.23949307,0.23659883
56,57,0.51102036,0.52573377,0.525493,0.5302935,0.50031406,0.46623525,0.45668077,0.43145674,0.42077923,0.4145092,0.4479745,0.4886956,0.4777013,0.45696858,0.4259229
57,58,0.5970087,0.5943382,0.58515096,0.6017932,0.62063664,0.634635,0.59499234,0.5760005,0.58085704,0.5637087,0.5542416,0.57006526,0.5615957,0.5544852,0.55617106
59,60,0.3015864,0.33183873,0.36362472,0.39298427,0.4073452,0.3966467,0.3956018,0.37215778,0.37280777,0.35080096,0.42020723,0.41543692,0.39442942,0.36637703,0.37254182
60,61,0.38551465,0.35427588,0.36083362,0.32048133,0.2656023,0.24652511,0.25465152,0.27575523,0.31143627,0.2646721,0.27546552,0.32610765,0.3707348,0.35741845,0.41790584
61,62,0.45260605,0.4037479,0.4267254,0.47562853,0.50290984,0.4900326,0.46597338,0.421219,0.3596483,0.30830616,0.28007326,0.25652292,0.24037841,0.21025246,0.19886227
63,64,0.4446122,0.43367186,0.44096988,0.43960592,0.46066958,0.47055045,0.4836714,0.48490486,0.5416926,0.5630099,0.5919314,0.64851195,0.6412353,0.6374019,0.63233626
64,65,0.6222764,0.6485919,0.61247426,0.5633027,0.5485239,0.51749057,0.5036556,0.5148181,0.5245326,0.49060047,0.49286455,0.505115,0.48268154,0.52680415,0.5396585
65,66,0.54310256,0.5072627,0.4734072,0.43624377,0.41123793,0.37845403,0.40600708,0.44719988,0.44301942,0.41056785,0.4287334,0.45013618,0.46336818,0.4842677,0.5033293
67,68,0.44201013,0.43272012,0.44119385,0.46803847,0.49543038,0.5936481,0.5729568,0.5002634,0.45958683,0.45018739,0.45514598,0.43337393,0.43604964,0.44330293,0.42710897
69,70,0.8159111,0.8037342,0.7630465,0.75100994,0.74966365,0.72372085,0.737037,0.7400772,0.7293603,0.6973919,0.6612279,0.6163688,0.5761958,0.5542289,0.5297149
70,71,0.4629806,0.47133052,0.51587474,0.5889851,0.55982155,0.52866286,0.54398817,0.54760695,0.58674634,0.63053375,0.65571856,0.65164644,0.6347747,0.5891341,0.56028897
72,73,0.58709234,0.6461534,0.68874216,0.7325564,0.7533948,0.7326969,0.71025866,0.66814923,0.67044497,0.69067293,0.6908687,0.7048127,0.6635966,0.6442378,0.606041
76,77,0.6910831,0.7152146,0.7420574,0.81781036,0.80908203,0.79853183,0.77757806,0.75115955,0.6836915,0.68950826,0.6623174,0.6686495,0.67382866,0.692113,0.65650344
77,78,0.3523989,0.3633303,0.37982857,0.37969837,0.37242672,0.39757684,0.42573828,0.4287291,0.46674743,0.47490445,0.48431244,0.49631822,0.51195335,0.5249319,0.5582144
