lon_east,lon_west,lat_north,lat_south,timestep
347.43045,355.43045,54.978264,46.978264,37
351.643768,359.643768,56.308914,48.308914,38
355.96875,3.96875,58.124088,50.124088,39
359.355051,7.355051,59.246365,51.246365,40
2.969987,10.969987,60.001858,52.001858,41
6.492936,14.492936,60.541286,52.541286,42
9.661653,17.661653,60.961323,52.961323,43
12.619247,20.619247,61.262802,53.262802,44
15.27047,23.27047,61.603252,53.603252,45
16.698032,24.698032,62.008202,54.008202,46
18.053127,26.053127,62.415039,54.415039,47
19.165615,27.165615,63.00116,55.00116,48
19.885561,27.885561,63.334949,55.334949,49
20.507753,28.507753,63.530437,55.530437,50
21.18387,29.18387,63.467701,55.467701,51
21.811653,29.811653,63.435986,55.435986,52
22.961739,30.961739,63.256775,55.256775,53
25.055738,33.055738,63.716923,55.716923,54
27.192335,35.192335,64.225307,56.225307,55
28.803154,36.803154,64.699574,56.699574,56
30.412186,38.412186,65.528149,57.528149,57
31.605373,39.605373,65.99757,57.99757,58
32.708675,40.708675,66.494259,58.494259,59
33.119255,41.119255,67.258808,59.258808,60
33.411587,41.411587,68.080551,60.080551,61
34.412998,42.412998,68.988312,60.988312,62
35.208073,43.208073,69.68734,61.68734,63
35.957294,43.957294,70.248627,62.248627,64
37.521793,45.521793,70.768188,62.768188,65
39.507797,47.507797,71.732719,63.732719,66
41.397419,49.397419,72.568314,64.568314,67
42.586262,50.586262,73.475632,65.475632,68
42.881817,50.881817,74.209679,66.209679,69
43.459976,51.459976,74.986755,66.986755,70
44.684349,52.684349,75.827477,67.827477,71
44.851788,52.851788,76.45668,68.45668,72
45.298347,53.298347,77.256302,69.256302,73
48.47298,56.47298,78.432671,70.432671,74
