lon_east,lon_west,lat_north,lat_south,timestep
346.09079,354.09079,55.738251,47.738251,14
348.759918,356.759918,57.165634,49.165634,15
351.569611,359.569611,58.453529,50.453529,16
354.239166,2.239166,59.481575,51.481575,17
356.940345,4.940345,60.544403,52.544403,18
359.657063,7.657063,61.160263,53.160263,19
2.321824,10.321824,61.821247,53.821247,20
5.071764,13.071764,62.454933,54.454933,21
7.404413,15.404413,62.756493,54.756493,22
9.55057,17.55057,63.022934,55.022934,23
12.458281,20.458281,62.745129,54.745129,24
