lon_east,lon_west,lat_north,lat_south,timestep
344.373688,352.373688,56.618912,48.618912,10
345.558472,353.558472,57.846054,49.846054,11
346.764008,354.764008,59.049751,51.049751,12
347.558258,355.558258,60.464806,52.464806,13
348.35553,356.35553,61.892605,53.892605,14
348.158691,356.158691,63.771805,55.771805,15
347.095001,355.095001,65.797401,57.797401,16
346.32193,354.32193,67.198349,59.198349,17
345.343323,353.343323,68.155327,60.155327,18
344.684418,352.684418,69.283943,61.283943,19
344.533356,352.533356,70.309822,62.309822,20
