lon_east,lon_west,lat_north,lat_south,timestep
344.84491,352.84491,58.349407,50.349407,46
347.256317,355.256317,60.05574,52.05574,47
349.629517,357.629517,61.593098,53.593098,48
351.072754,359.072754,63.514217,55.514217,49
353.014648,1.014648,64.867813,56.867813,50
354.705078,2.705078,66.300819,58.300819,51
355.885895,3.885895,67.550991,59.550991,52
356.830007,4.830007,68.795654,60.795654,53
358.153999,6.153999,69.743973,61.743973,54
359.107041,7.107041,70.83683,62.83683,55
359.680872,7.680872,71.367157,63.367157,56
1.200041,9.200041,72.128922,64.128922,57
3.178382,11.178382,72.780067,64.780067,58
4.451879,12.451879,73.517296,65.517296,59
4.898182,12.898182,74.377701,66.377701,60
6.53077,14.53077,74.962227,66.962227,61
8.545897,16.545897,74.814774,66.814774,62
10.9245,18.9245,74.528091,66.528091,63
12.005339,20.005339,75.595665,67.595665,64
18.214436,26.214436,74.705795,66.705795,65
23.853373,31.853373,73.803101,65.803101,66
28.224167,36.224167,73.753838,65.753838,67
33.383385,41.383385,73.990715,65.990715,68
38.489246,46.489246,73.809937,65.809937,69
42.234409,50.234409,73.980583,65.980583,70
44.723061,52.723061,74.405937,66.405937,71
47.912086,55.912086,74.383522,66.383522,72
50.912811,58.912811,74.464714,66.464714,73
53.494419,61.494419,74.51693,66.51693,74
56.427929,64.427929,74.370331,66.370331,75
58.747032,66.747032,74.284912,66.284912,76
61.622612,69.622612,74.255264,66.255264,77
62.603119,70.603119,74.206902,66.206902,78
61.503296,69.503296,74.15023,66.15023,79
57.859379,65.859379,73.948196,65.948196,80
55.987381,63.987381,73.503601,65.503601,81
56.60778,64.60778,73.180481,65.180481,82
57.993221,65.993221,73.107101,65.107101,83
59.639809,67.639809,72.902252,64.902252,84
61.03051,69.03051,72.818947,64.818947,85
63.166504,71.166504,72.576355,64.576355,86
65.087601,73.087601,72.521576,64.521576,87
66.726921,74.726921,72.369492,64.369492,88
