lon_east,lon_west,lat_north,lat_south,timestep
344.732849,352.732849,65.047745,57.047745,25
345.157379,353.157379,67.011387,59.011387,26
345.832245,353.832245,68.619164,60.619164,27
346.567078,354.567078,69.821739,61.821739,28
347.082611,355.082611,70.946815,62.946815,29
348.271027,356.271027,71.793495,63.793495,30
349.486298,357.486298,72.433731,64.433731,31
350.732819,358.732819,73.015953,65.015953,32
352.218384,0.218384,73.655907,65.655907,33
353.812286,1.812286,74.15741,66.15741,34
355.929199,3.929199,74.744514,66.744514,35
358.332927,6.332927,75.312363,67.312363,36
0.50472,8.50472,75.880363,67.880363,37
2.159879,10.159879,76.464569,68.464569,38
4.332494,12.332494,76.958405,68.958405,39
7.091401,15.091401,76.897591,68.897591,40
9.799901,17.799901,76.797813,68.797813,41
12.666946,20.666946,76.892944,68.892944,42
14.935089,22.935089,76.808609,68.808609,43
17.100063,25.100063,76.542519,68.542519,44
19.216763,27.216763,76.450188,68.450188,45
19.381294,27.381294,76.209259,68.209259,46
20.658012,28.658012,75.670631,67.670631,47
22.737862,30.737862,75.351265,67.351265,48
26.234549,34.234549,74.955406,66.955406,49
29.368889,37.368889,74.292656,66.292656,50
32.141201,40.141201,73.917336,65.917336,51
34.642574,42.642574,73.478897,65.478897,52
36.78698,44.78698,72.99588,64.99588,53
37.872711,45.872711,72.778862,64.778862,54
39.493488,47.493488,72.66011,64.66011,55
41.483788,49.483788,72.27137,64.27137,56
43.443386,51.443386,71.948479,63.948479,57
45.623856,53.623856,71.770271,63.770271,58
47.153049,55.153049,71.741547,63.741547,59
49.043266,57.043266,71.607437,63.607437,60
51.13002,59.13002,71.445854,63.445854,61
52.632439,60.632439,71.229187,63.229187,62
54.961044,62.961044,71.038864,63.038864,63
57.241821,65.241821,70.988983,62.988983,64
59.020885,67.020885,71.016159,63.016159,65
60.806129,68.806129,71.043259,63.043259,66
62.621895,70.621895,71.131836,63.131836,67
63.767036,71.767036,71.160736,63.160736,68
64.583908,72.583908,71.050941,63.050941,69
65.805222,73.805222,71.041367,63.041367,70
66.273285,74.273285,70.803917,62.803917,71
66.983612,74.983612,70.402908,62.402908,72
