lon_east,lon_west,lat_north,lat_south,timestep
345.209808,353.209808,64.142014,56.142014,36
349.09021,357.09021,64.006145,56.006145,37
352.135223,0.135223,63.985149,55.985149,38
354.774475,2.774475,63.821949,55.821949,39
358.656738,6.656738,62.800556,54.800556,40
2.399333,10.399333,61.481571,53.481571,41
5.648228,13.648228,60.7719,52.7719,42
9.287723,17.287723,60.25584,52.25584,43
12.517664,20.517664,59.747105,51.747105,44
14.925827,22.925827,59.467072,51.467072,45
17.361254,25.361254,59.419701,51.419701,46
19.343307,27.343307,59.416725,51.416725,47
21.67939,29.67939,59.280891,51.280891,48
24.986128,32.986128,59.009373,51.009373,49
27.746065,35.746065,58.966125,50.966125,50
29.400158,37.400158,59.230812,51.230812,51
31.500172,39.500172,59.633694,51.633694,52
31.944134,39.944134,60.213909,52.213909,53
32.363628,40.363628,60.705269,52.705269,54
32.462517,40.462517,61.182838,53.182838,55
32.229206,40.229206,61.392986,53.392986,56
32.680702,40.680702,61.579437,53.579437,57
34.17067,42.17067,61.996628,53.996628,58
34.804123,42.804123,62.461796,54.461796,59
34.440693,42.440693,62.565914,54.565914,60
35.210571,43.210571,62.961506,54.961506,61
38.542774,46.542774,63.893635,55.893635,62
