lon_east,lon_west,lat_north,lat_south,timestep
345.02066,353.02066,54.011982,46.011982,34
348.334259,356.334259,54.750175,46.750175,35
351.077057,359.077057,55.349606,47.349606,36
353.435852,1.435852,56.013371,48.013371,37
355.580292,3.580292,56.834095,48.834095,38
357.963815,5.963815,57.5341,49.5341,39
359.757282,7.757282,58.039219,50.039219,40
1.600487,9.600487,58.664505,50.664505,41
5.35815,13.35815,59.479668,51.479668,42
10.533448,18.533448,60.576298,52.576298,43
12.303223,20.303223,61.43539,53.43539,44
13.846052,21.846052,61.993931,53.993931,45
15.279612,23.279612,62.224091,54.224091,46
16.301985,24.301985,62.440887,54.440887,47
17.068789,25.068789,63.003479,55.003479,48
19.115168,27.115168,62.562355,54.562355,49
