lon_east,lon_west,lat_north,lat_south,timestep
348.131287,356.131287,64.217979,56.217979,13
352.229828,0.229828,65.429184,57.429184,14
356.360923,4.360923,66.516186,58.516186,15
359.115192,7.115192,67.282799,59.282799,16
2.470512,10.470512,68.575195,60.575195,17
5.892492,13.892492,69.561646,61.561646,18
7.927538,15.927538,70.295181,62.295181,19
7.328942,15.328942,71.978035,63.978035,20
7.384056,15.384056,72.97258,64.97258,21
6.824212,14.824212,73.495071,65.495071,22
6.072696,14.072696,74.217209,66.217209,23
4.859219,12.859219,74.590439,66.590439,24
2.063448,10.063448,74.803383,66.803383,25
359.366296,7.366296,74.710693,66.710693,26
357.285696,5.285696,74.397301,66.397301,27
355.833862,3.833862,73.937614,65.937614,28
354.770966,2.770966,73.368584,65.368584,29
354.298035,2.298035,72.820679,64.820679,30
354.224548,2.224548,72.463722,64.463722,31
354.411713,2.411713,72.144981,64.144981,32
355.015594,3.015594,71.906708,63.906708,33
356.187997,4.187997,71.676033,63.676033,34
358.587742,6.587742,71.495476,63.495476,35
1.930149,9.930149,71.453568,63.453568,36
