lon_east,lon_west,lat_north,lat_south,timestep
344.468781,352.468781,61.174454,53.174454,16
346.435455,354.435455,63.262409,55.262409,17
347.951569,355.951569,65.069099,57.069099,18
349.182068,357.182068,66.863419,58.863419,19
350.190063,358.190063,68.375648,60.375648,20
351.152771,359.152771,70.061485,62.061485,21
352.003693,0.003693,71.929535,63.929535,22
352.640442,0.640442,73.493011,65.493011,23
352.658569,0.658569,75.156532,67.156532,24
353.078156,1.078156,76.55146,68.55146,25
352.639496,0.639496,77.85463,69.85463,26
351.916199,359.916199,78.876488,70.876488,27
