lon_east,lon_west,lat_north,lat_south,timestep
345.933441,353.933441,58.272072,50.272072,44
348.732391,356.732391,57.715061,49.715061,45
350.870728,358.870728,56.88615,48.88615,46
352.738434,0.738434,56.309261,48.309261,47
354.229614,2.229614,55.662533,47.662533,48
355.558228,3.558228,55.315865,47.315865,49
356.859252,4.859252,55.210289,47.210289,50
358.031975,6.031975,55.250263,47.250263,51
358.683232,6.683232,55.146755,47.146755,52
359.31111,7.31111,54.950634,46.950634,53
0.15168,8.15168,54.824982,46.824982,54
0.849506,8.849506,54.668865,46.668865,55
1.596946,9.596946,54.475674,46.475674,56
1.881936,9.881936,53.311249,45.311249,57
