lon_east,lon_west,lat_north,lat_south,timestep
344.251953,352.251953,64.961643,56.961643,16
344.98642,352.98642,66.259239,58.259239,17
344.921143,352.921143,66.920631,58.920631,18
344.423157,352.423157,67.328506,59.328506,19
344.120239,352.120239,67.393532,59.393532,20
344.005737,352.005737,67.542164,59.542164,21
344.413788,352.413788,67.46347,59.46347,23
344.634674,352.634674,67.352867,59.352867,24
345.025116,353.025116,67.32663,59.32663,25
345.403564,353.403564,67.237686,59.237686,26
346.085693,354.085693,67.181026,59.181026,27
346.858459,354.858459,66.893173,58.893173,28
347.503113,355.503113,66.666084,58.666084,29
348.601501,356.601501,66.627033,58.627033,30
349.853058,357.853058,66.729435,58.729435,31
350.871735,358.871735,66.774059,58.774059,32
351.87326,359.87326,67.974022,59.974022,33
352.795105,0.795105,69.02948,61.02948,34
353.810913,1.810913,69.787956,61.787956,35
354.528809,2.528809,69.874588,61.874588,36
355.799194,3.799194,70.689384,62.689384,37
357.20272,5.20272,71.647087,63.647087,38
358.189513,6.189513,72.566597,64.566597,39
359.14497,7.14497,73.416351,65.416351,40
0.526138,8.526138,74.444267,66.444267,41
1.6095,9.6095,75.16404,67.16404,42
2.211033,10.211033,75.770599,67.770599,43
3.249943,11.249943,76.073822,68.073822,44
3.132455,11.132455,76.56263,68.56263,45
3.325182,11.325182,76.889084,68.889084,46
