lon_east,lon_west,lat_north,lat_south,timestep
346.181763,354.181763,67.150623,59.150623,16
348.367706,356.367706,68.536705,60.536705,17
350.974152,358.974152,69.732224,61.732224,18
353.66684,1.66684,70.936859,62.936859,19
356.435815,4.435815,71.91864,63.91864,20
359.262366,7.262366,72.66909,64.66909,21
2.480362,10.480362,73.247459,65.247459,22
6.082969,14.082969,73.874252,65.874252,23
10.00039,18.00039,74.250389,66.250389,24
15.299009,23.299009,74.68264,66.68264,25
20.670216,28.670216,74.705574,66.705574,26
27.406548,35.406548,74.738762,66.738762,27
