lon_east,lon_west,lat_north,lat_south,timestep
346.358185,354.358185,61.954346,53.954346,21
348.997681,356.997681,62.332687,54.332687,22
352.927155,0.927155,63.336807,55.336807,23
357.347339,5.347339,64.524597,56.524597,24
0.606361,8.606361,64.939693,56.939693,25
3.151437,11.151437,65.576809,57.576809,26
4.111928,12.111928,66.034607,58.034607,27
6.37339,14.37339,65.967747,57.967747,28
13.443262,21.443262,64.214767,56.214767,29
16.782694,24.782694,63.655556,55.655556,30
18.642542,26.642542,63.182549,55.182549,31
21.154825,29.154825,62.574299,54.574299,32
23.66638,31.66638,61.797379,53.797379,33
26.532366,34.532366,60.921341,52.921341,34
29.70541,37.70541,59.513306,51.513306,35
34.111992,42.111992,56.071434,48.071434,36
36.204132,44.204132,55.256611,47.256611,37
38.198879,46.198879,54.595596,46.595596,38
40.898872,48.898872,54.298672,46.298672,39
42.639244,50.639244,54.139671,46.139671,40
44.338326,52.338326,53.89798,45.89798,41
46.310966,54.310966,53.675823,45.675823,42
48.308594,56.308594,53.824436,45.824436,43
48.585423,56.585423,54.205822,46.205822,44
49.892033,57.892033,55.401001,47.401001,45
53.695183,61.695183,57.549355,49.549355,46
55.717411,63.717411,58.179085,50.179085,47
57.664822,65.664822,58.867916,50.867916,48
59.47126,67.47126,59.60445,51.60445,49
61.298111,69.298111,60.198238,52.198238,50
62.95813,70.95813,60.495502,52.495502,51
64.771156,72.771156,60.921021,52.921021,52
