lon_east,lon_west,lat_north,lat_south,timestep
347.418365,355.418365,65.6814,57.6814,11
351.19046,359.19046,65.332409,57.332409,12
354.574036,2.574036,64.784962,56.784962,13
357.972197,5.972197,64.442482,56.442482,14
0.384342,8.384342,64.096493,56.096493,15
2.625034,10.625034,63.87365,55.87365,16
4.57725,12.57725,63.63126,55.63126,17
5.869975,13.869975,63.310215,55.310215,18
7.479857,15.479857,62.777454,54.777454,19
9.177858,17.177858,62.117123,54.117123,20
10.085856,18.085856,60.947903,52.947903,21
11.011654,19.011654,59.920605,51.920605,22
12.350309,20.350309,59.645859,51.645859,23
13.722078,21.722078,59.537029,51.537029,24
14.775965,22.775965,59.447186,51.447186,25
15.885197,23.885197,59.635921,51.635921,26
17.129816,25.129816,60.496029,52.496029,27
18.125357,26.125357,61.012184,53.012184,28
18.398527,26.398527,61.423828,53.423828,29
18.389219,26.389219,61.894905,53.894905,30
18.49325,26.49325,62.178272,54.178272,31
18.914108,26.914108,62.271248,54.271248,32
19.471066,27.471066,62.033825,54.033825,33
19.963024,27.963024,62.170998,54.170998,34
20.10076,28.10076,62.578125,54.578125,35
20.116684,28.116684,63.326027,55.326027,36
19.755112,27.755112,64.212521,56.212521,37
