lon_east,lon_west,lat_north,lat_south,timestep
345.263611,353.263611,63.00592,55.00592,16
347.83725,355.83725,62.378769,54.378769,17
350.563812,358.563812,61.693615,53.693615,18
353.227356,1.227356,61.081718,53.081718,19
356.381282,4.381282,60.294167,52.294167,20
359.456196,7.456196,59.395439,51.395439,21
2.22189,10.22189,59.103844,51.103844,22
4.859513,12.859513,59.016365,51.016365,23
7.82147,15.82147,59.087227,51.087227,24
10.317729,18.317729,59.06768,51.06768,25
12.419802,20.419802,58.951778,50.951778,26
14.480463,22.480463,58.780655,50.780655,27
16.215315,24.215315,58.702278,50.702278,28
17.495026,25.495026,58.79216,50.79216,29
18.598978,26.598978,58.974117,50.974117,30
19.690651,27.690651,59.193089,51.193089,31
20.443218,28.443218,59.483582,51.483582,32
20.604965,28.604965,59.806522,51.806522,33
19.868401,27.868401,59.683018,51.683018,34
18.644855,26.644855,58.768913,50.768913,35
18.665117,26.665117,58.483284,50.483284,36
19.04311,27.04311,58.672104,50.672104,37
21.608042,29.608042,59.034752,51.034752,38
22.809111,30.809111,58.966057,50.966057,39
24.57062,32.57062,59.130344,51.130344,40
