lon_east,lon_west,lat_north,lat_south,timestep
344.020782,352.020782,66.829971,58.829971,25
344.717773,352.717773,66.937401,58.937401,26
345.188019,353.188019,66.985283,58.985283,27
346.564148,354.564148,67.127342,59.127342,28
347.596069,355.596069,67.329762,59.329762,29
349.023773,357.023773,67.65361,59.65361,30
350.568756,358.568756,68.289291,60.289291,31
351.671143,359.671143,68.745644,60.745644,32
352.03772,0.03772,69.39344,61.39344,33
352.766357,0.766357,69.603783,61.603783,34
353.32959,1.32959,69.67614,61.67614,35
354.034119,2.034119,69.96405,61.96405,36
354.377563,2.377563,70.294617,62.294617,37
355.341583,3.341583,70.439003,62.439003,38
355.638763,3.638763,70.464386,62.464386,39
356.151459,4.151459,70.531609,62.531609,40
356.5229,4.5229,70.690437,62.690437,41
356.710349,4.710349,70.810234,62.810234,42
356.499869,4.499869,70.931816,62.931816,43
356.829461,4.829461,70.952293,62.952293,44
355.90448,3.90448,71.189751,63.189751,45
355.246948,3.246948,71.185837,63.185837,46
354.778931,2.778931,71.150894,63.150894,47
354.533081,2.533081,71.217598,63.217598,48
354.82547,2.82547,71.226822,63.226822,49
355.697449,3.697449,71.269073,63.269073,50
356.949307,4.949307,71.36087,63.36087,51
358.301334,6.301334,71.472832,63.472832,52
359.882769,7.882769,71.769646,63.769646,53
1.870867,9.870867,72.15686,64.15686,54
4.247319,12.247319,72.526939,64.526939,55
6.816404,14.816404,72.710716,64.710716,56
