lon_east,lon_west,lat_north,lat_south,timestep
344.813721,352.813721,63.90638,55.90638,18
345.957184,353.957184,64.966232,56.966232,19
346.83905,354.83905,65.983418,57.983418,20
347.535828,355.535828,66.876732,58.876732,21
348.246765,356.246765,67.675201,59.675201,22
349.061279,357.061279,68.58149,60.58149,23
350.299347,358.299347,69.335213,61.335213,24
351.979523,359.979523,69.911674,61.911674,25
354.368469,2.368469,70.939293,62.939293,26
356.664901,4.664901,71.796127,63.796127,27
358.835725,6.835725,72.710602,64.710602,28
1.585905,9.585905,73.329697,65.329697,29
4.437376,12.437376,74.056496,66.056496,30
7.228898,15.228898,74.480888,66.480888,31
11.552972,19.552972,75.087601,67.087601,32
16.371553,24.371553,75.884575,67.884575,33
20.909948,28.909948,76.564423,68.564423,34
25.000883,33.000883,77.038506,69.038506,35
28.388603,36.388603,77.310371,69.310371,36
32.008991,40.008991,77.586891,69.586891,37
35.137207,43.137207,77.718941,69.718941,38
36.866581,44.866581,77.638771,69.638771,39
39.192581,47.192581,77.651688,69.651688,40
41.049068,49.049068,77.406395,69.406395,41
42.707199,50.707199,77.054543,69.054543,42
43.10474,51.10474,76.340584,68.340584,43
44.039074,52.039074,75.784737,67.784737,44
45.608032,53.608032,75.351936,67.351936,45
47.550373,55.550373,74.95372,66.95372,46
49.074047,57.074047,74.287224,66.287224,47
50.75174,58.75174,73.725739,65.725739,48
