lon_east,lon_west,lat_north,lat_south,timestep
344.566742,352.566742,52.707256,44.707256,14
348.030151,356.030151,53.582626,45.582626,15
351.160614,359.160614,54.908741,46.908741,16
354.484192,2.484192,56.370659,48.370659,17
357.987385,5.987385,58.099117,50.099117,18
1.713137,9.713137,59.55452,51.55452,19
5.91436,13.91436,60.884296,52.884296,20
9.648022,17.648022,61.745899,53.745899,21
13.507526,21.507526,62.852531,54.852531,22
17.260418,25.260418,63.622574,55.622574,23
20.348671,28.348671,64.362831,56.362831,24
23.396091,31.396091,64.923,56.923,25
26.984238,34.984238,65.548931,57.548931,26
31.911007,39.911007,66.240589,58.240589,27
36.707367,44.707367,67.034653,59.034653,28
40.753365,48.753365,67.563122,59.563122,29
44.268475,52.268475,68.113098,60.113098,30
47.264198,55.264198,68.451538,60.451538,31
50.944332,58.944332,68.751602,60.751602,32
55.337528,63.337528,68.864456,60.864456,33
