lon_east,lon_west,lat_north,lat_south,timestep
346.182037,354.182037,66.172127,58.172127,41
349.90448,357.90448,67.94072,59.94072,42
353.105103,1.105103,69.280846,61.280846,43
355.748383,3.748383,69.92878,61.92878,44
358.228285,6.228285,70.65696,62.65696,45
1.215167,9.215167,71.838699,63.838699,46
4.344075,12.344075,72.668617,64.668617,47
7.377166,15.377166,73.331825,65.331825,48
9.583329,17.583329,74.091438,66.091438,49
12.549126,20.549126,74.612175,66.612175,50
16.081631,24.081631,75.063026,67.063026,51
19.41824,27.41824,75.503807,67.503807,52
22.924921,30.924921,75.889145,67.889145,53
27.419859,35.419859,76.216301,68.216301,54
31.162617,39.162617,76.643021,68.643021,55
35.67321,43.67321,77.566086,69.566086,56
39.391434,47.391434,78.710983,70.710983,57
46.748802,54.748802,78.9711,70.9711,67
46.772903,54.772903,78.46328,70.46328,68
46.308563,54.308563,77.927643,69.927643,69
46.346062,54.346062,77.384033,69.384033,70
46.230957,54.230957,76.936897,68.936897,71
46.255997,54.255997,76.555687,68.555687,72
46.315914,54.315914,76.065285,68.065285,73
47.099567,55.099567,75.609581,67.609581,74
49.618473,57.618473,74.97747,66.97747,75
