lon_east,lon_west,lat_north,lat_south,timestep
345.152924,353.152924,65.365807,57.365807,18
348.816406,356.816406,65.113678,57.113678,19
352.193573,0.193573,64.816559,56.816559,20
355.719238,3.719238,64.406658,56.406658,21
358.583632,6.583632,64.180511,56.180511,22
1.570728,9.570728,63.954975,55.954975,23
3.814624,11.814624,63.870617,55.870617,24
5.496161,13.496161,64.040493,56.040493,25
6.758062,14.758062,64.084034,56.084034,26
8.138274,16.138274,64.001694,56.001694,27
9.349121,17.349121,63.997177,55.997177,28
10.845141,18.845141,64.21133,56.21133,29
12.024599,20.024599,64.332016,56.332016,30
11.75409,19.75409,64.75985,56.75985,31
11.328568,19.328568,65.161922,57.161922,32
12.385168,20.385168,65.659225,57.659225,33
13.663624,21.663624,66.149727,58.149727,34
14.253233,22.253233,66.831299,58.831299,35
14.26708,22.26708,67.149307,59.149307,36
16.212875,24.212875,68.424889,60.424889,37
