lon_east,lon_west,lat_north,lat_south,timestep
346.064087,354.064087,56.94202,48.94202,5
348.060791,356.060791,57.683846,49.683846,6
349.538025,357.538025,58.166283,50.166283,7
350.901703,358.901703,58.349358,50.349358,8
351.997772,359.997772,58.859173,50.859173,9
352.803436,0.803436,59.173019,51.173019,10
354.192047,2.192047,58.993568,50.993568,11
355.268799,3.268799,59.105247,51.105247,12
355.810272,3.810272,59.925388,51.925388,13
356.279311,4.279311,60.485981,52.485981,14
356.323169,4.323169,61.117031,53.117031,15
355.842987,3.842987,62.011654,54.011654,16
354.444183,2.444183,63.512417,55.512417,17
