lon_east,lon_west,lat_north,lat_south,timestep
344.658875,352.658875,58.544098,50.544098,12
348.311005,356.311005,59.640255,51.640255,13
351.899933,359.899933,60.606064,52.606064,14
355.325714,3.325714,61.254826,53.254826,15
358.820489,6.820489,61.569798,53.569798,16
1.867619,9.867619,62.063293,54.063293,17
4.656957,12.656957,62.610229,54.610229,18
6.862133,14.862133,62.939083,54.939083,19
9.176797,17.176797,63.054092,55.054092,20
11.956113,19.956113,63.149181,55.149181,21
14.482014,22.482014,62.988895,54.988895,22
16.505587,24.505587,62.89719,54.89719,23
18.260609,26.260609,62.846176,54.846176,24
20.285568,28.285568,62.944214,54.944214,25
22.140717,30.140717,63.05751,55.05751,26
23.807777,31.807777,63.280769,55.280769,27
25.362377,33.362377,63.316441,55.316441,28
26.752773,34.752773,63.440605,55.440605,29
26.830383,34.830383,63.921616,55.921616,30
26.470295,34.470295,64.23727,56.23727,31
26.037453,34.037453,64.244717,56.244717,32
24.942051,32.942051,64.8363,56.8363,33
24.268326,32.268326,65.541283,57.541283,34
24.915407,32.915407,65.312969,57.312969,35
25.663574,33.663574,65.330299,57.330299,36
27.157,35.157,65.427437,57.427437,37
29.360939,37.360939,65.253014,57.253014,38
31.075539,39.075539,65.3288,57.3288,39
32.812542,40.812542,65.38195,57.38195,40
37.987354,45.987354,65.78957,57.78957,41
