lon_east,lon_west,lat_north,lat_south,timestep
344.795593,352.795593,67.734547,59.734547,35
346.980835,354.980835,68.630379,60.630379,36
349.406403,357.406403,69.231079,61.231079,37
351.690277,359.690277,69.658607,61.658607,38
351.394226,359.394226,69.675217,61.675217,39
351.752014,359.752014,69.209892,61.209892,40
352.406891,0.406891,68.349754,60.349754,41
354.854919,2.854919,67.684467,59.684467,42
357.668751,5.668751,66.9893,58.9893,43
0.853058,8.853058,66.090939,58.090939,44
4.060444,12.060444,64.73481,56.73481,45
7.83807,15.83807,63.681438,55.681438,46
11.913057,19.913057,62.186394,54.186394,47
14.041067,22.041067,61.018009,53.018009,48
16.032021,24.032021,60.178005,52.178005,49
18.209118,26.209118,59.360252,51.360252,50
20.049181,28.049181,58.981052,50.981052,51
21.849752,29.849752,58.498158,50.498158,52
23.214754,31.214754,57.658432,49.658432,53
25.007456,33.007456,56.710228,48.710228,54
26.203104,34.203104,55.784397,47.784397,55
27.641937,35.641937,55.461166,47.461166,56
28.696316,36.696316,55.245235,47.245235,57
29.622955,37.622955,54.871494,46.871494,58
30.924614,38.924614,55.344055,47.344055,59
31.697197,39.697197,55.730549,47.730549,60
32.210262,40.210262,55.686695,47.686695,61
33.028755,41.028755,55.81765,47.81765,62
33.963882,41.963882,55.931782,47.931782,63
34.52919,42.52919,55.778587,47.778587,64
34.85799,42.85799,55.269726,47.269726,65
34.966873,42.966873,54.653812,46.653812,66
