lon_east,lon_west,lat_north,lat_south,timestep
347.62674,355.62674,65.627609,57.627609,14
350.496429,358.496429,66.573467,58.573467,15
353.041626,1.041626,67.221115,59.221115,16
355.134766,3.134766,67.745869,59.745869,17
356.416117,4.416117,68.424316,60.424316,18
357.694252,5.694252,69.028114,61.028114,19
358.004548,6.004548,69.342743,61.342743,20
358.664774,6.664774,69.740295,61.740295,21
0.056893,8.056893,70.276878,62.276878,22
1.199498,9.199498,70.932755,62.932755,23
2.620776,10.620776,71.645813,63.645813,24
3.71368,11.71368,72.280411,64.280411,25
4.817515,12.817515,72.8862,64.8862,26
5.774896,13.774896,73.464142,65.464142,27
5.750998,13.750998,73.854294,65.854294,28
4.670982,12.670982,74.137016,66.137016,29
3.031648,11.031648,74.038025,66.038025,30
2.099452,10.099452,74.073021,66.073021,31
0.826842,8.826842,74.091377,66.091377,32
358.999807,6.999807,73.990417,65.990417,33
358.009066,6.009066,73.954651,65.954651,34
357.244671,5.244671,74.050591,66.050591,35
355.811523,3.811523,74.236023,66.236023,36
354.55014,2.55014,74.483246,66.483246,37
352.59137,0.59137,74.624489,66.624489,38
350.127563,358.127563,74.535187,66.535187,39
348.415009,356.415009,74.06839,66.06839,40
347.062531,355.062531,73.238998,65.238998,41
345.529205,353.529205,72.565819,64.565819,42
344.766235,352.766235,71.770554,63.770554,43
