lon_east,lon_west,lat_north,lat_south,timestep
347.02832,355.02832,61.247738,53.247738,4
350.755432,358.755432,61.538929,53.538929,5
353.633179,1.633179,61.687511,53.687511,6
357.419921,5.419921,61.979485,53.979485,7
1.653656,9.653656,62.351116,54.351116,8
4.52796,12.52796,62.796783,54.796783,9
6.652407,14.652407,63.147686,55.147686,10
9.616224,17.616224,63.723797,55.723797,11
13.084082,21.084082,64.448524,56.448524,12
15.976551,23.976551,64.767277,56.767277,13
17.996643,25.996643,64.867569,56.867569,14
19.354607,27.354607,65.325676,57.325676,15
20.447281,28.447281,65.841049,57.841049,16
21.875635,29.875635,66.318745,58.318745,17
23.032801,31.032801,66.670631,58.670631,18
23.471546,31.471546,67.1604,59.1604,19
23.441845,31.441845,67.058937,59.058937,20
24.804081,32.804081,67.6068,59.6068,21
25.551943,33.551943,68.028191,60.028191,22
26.572708,34.572708,68.498283,60.498283,23
26.924425,34.924425,68.931679,60.931679,24
27.860336,35.860336,69.595291,61.595291,25
29.334614,37.334614,70.022079,62.022079,26
29.684364,37.684364,70.395088,62.395088,27
29.746429,37.746429,70.65258,62.65258,28
31.273174,39.273174,71.289444,63.289444,29
32.35907,40.35907,71.936363,63.936363,30
32.924442,40.924442,72.349297,64.349297,31
33.59409,41.59409,73.088074,65.088074,32
34.463692,42.463692,73.765182,65.765182,33
36.588089,44.588089,74.538223,66.538223,34
36.50209,44.50209,75.503487,67.503487,35
35.832848,43.832848,75.338829,67.338829,36
37.113743,45.113743,75.966904,67.966904,37
38.4935,46.4935,77.570663,69.570663,38
39.237232,47.237232,77.661522,69.661522,39
