lon_east,lon_west,lat_north,lat_south,timestep
347.134521,355.134521,59.031643,51.031643,21
350.129333,358.129333,60.140068,52.140068,22
352.559906,0.559906,61.089272,53.089272,23
355.203369,3.203369,61.771435,53.771435,24
358.246784,6.246784,62.4277,54.4277,25
0.765886,8.765886,63.202084,55.202084,26
2.985297,10.985297,63.833054,55.833054,27
4.338313,12.338313,64.519066,56.519066,28
5.7604,13.7604,65.1376,57.1376,29
7.184693,15.184693,65.537178,57.537178,30
15.188303,23.188303,65.151592,57.151592,31
18.687016,26.687016,65.181023,57.181023,32
18.825573,26.825573,65.86161,57.86161,33
19.602245,27.602245,66.018417,58.018417,34
19.936695,27.936695,66.085686,58.085686,35
21.674185,29.674185,66.291935,58.291935,36
24.321154,32.321154,66.546333,58.546333,37
26.04381,34.04381,66.942745,58.942745,38
26.723162,34.723162,67.419338,59.419338,39
27.388695,35.388695,67.5788,59.5788,40
26.117212,34.117212,68.414223,60.414223,41
27.866535,35.866535,68.82814,60.82814,42
29.998341,37.998341,68.595894,60.595894,43
30.362213,38.362213,68.497124,60.497124,44
29.810005,37.810005,68.555397,60.555397,45
32.522732,40.522732,68.986694,60.986694,46
