,storm_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,1,2.7099684e-05,3.3274686e-05,2.7583583e-05,1.8157623e-05,6.9110274e-06,6.2400627e-06,1.3707379e-05,2.0282181e-05,2.8911387e-05,2.3224866e-05,2.5753125e-05,2.8534976e-05,1.4276327e-05,1.1537005e-05,1.2543365e-05,7.0291126e-06,4.7908215e-06,1.6645349e-06,1.5031424e-06,6.572727e-06,5.9489216e-06,8.456981e-06,6.7496335e-06,1.2316847e-05,9.745445e-06,1.7836508e-05,1.28560505e-05,1.2244465e-05,-2.3283064e-10,-2.3283064e-10,-2.3283064e-10,-2.3283064e-10,-2.3283064e-10,-2.3283064e-10,4.36798e-10,1.4332447e-08
1,2,7.2249945e-06,5.447331e-06,4.8828992e-06,3.345374e-06,1.4181442e-06,3.8499732e-07,7.6548935e-07,1.1633344e-06,3.3908552e-06,3.7716802e-06,2.03721e-06,1.8697903e-06,2.2788006e-06,2.3067569e-06,2.7113545e-06,6.6287002e-06,5.456261e-06,8.160313e-06,4.881787e-06,5.5422584e-06,6.921184e-06,5.680713e-06,6.720724e-06,6.7106257e-06,6.4940377e-06,5.3137264e-06,4.649742e-06,3.4121747e-06,2.8838524e-06,1.6845131e-06,6.22401e-07,9.836942e-07,1.225782e-06,9.66113e-07,2.223212e-06,1.936536e-06
2,3,1.3891026e-06,4.888788e-06,6.663952e-06,1.44166515e-05,1.9787612e-05,1.4789733e-05,8.429103e-06,5.2501127e-06,6.279599e-07,1.0717633e-06,1.8663661e-06,2.093856e-06,2.7995163e-06,1.5185454e-07,7.945105e-09,1.45332075e-08,1.6412679e-07,1.9391863e-10,2.3789626e-06,1.5275893e-07,2.7270434e-07,4.2488193e-07,8.252187e-07,1.08579044e-07,6.176221e-07,0.0,5.64532e-08,1.1626566e-09,2.180088e-06,1.8929785e-06,7.5694544e-07,2.7851826e-07,3.453708e-07,6.5463445e-07,5.8726516e-07,3.6126016e-07
3,4,4.5447105e-06,4.1585185e-06,3.978245e-06,6.7937225e-07,7.6825023e-07,3.3123727e-06,7.5249513e-06,4.976375e-06,2.7535293e-06,3.6050365e-06,3.7501727e-06,4.9537675e-06,3.6012893e-06,3.7713592e-06,4.823035e-06,6.0067982e-06,6.0385773e-06,8.824852e-06,9.066164e-06,6.735452e-06,4.479343e-06,5.4463394e-06,9.211172e-06,8.701741e-06,9.827243e-06,1.0929687e-05,1.1811681e-05,1.06808175e-05,2.694161e-05,5.001207e-05,7.389082e-05,7.7892895e-05,7.903758e-05,5.095452e-05,2.9565505e-05,1.0762532e-05
4,5,1.5103968e-05,1.71362e-05,6.121323e-06,7.658272e-06,9.033679e-06,1.9824432e-05,3.0118736e-05,4.286389e-05,4.2633623e-05,3.8319376e-05,2.7233958e-05,1.0737732e-05,1.474113e-06,3.2761537e-07,3.5738714e-07,2.4842282e-07,2.0449929e-07,2.990666e-08,7.106787e-10,3.380718e-07,2.0895936e-06,1.4776581e-06,1.3491866e-06,5.7732103e-07,6.010913e-07,9.4581475e-07,3.069769e-06,8.2438123e-07,9.736495e-06,6.613505e-06,1.0639738e-05,1.2267373e-05,8.926193e-06,4.1955946e-06,6.555397e-07,3.7521204e-07
5,6,3.957815e-06,6.662119e-06,1.0755609e-05,1.0401597e-05,1.1089424e-05,9.4677835e-06,1.1497785e-05,1.3329722e-05,2.0274822e-05,1.9298777e-05,1.4362229e-05,1.44026135e-05,9.315136e-06,5.139173e-06,5.8679966e-06,8.790989e-06,1.0353699e-05,1.7430903e-05,4.5926217e-06,8.815117e-06,8.893297e-06,1.2534333e-05,1.1050106e-05,1.1017445e-05,8.571814e-06,7.229993e-06,9.564429e-06,9.100953e-06,6.74417e-06,3.4287295e-06,4.140155e-06,2.5935965e-06,1.5548445e-06,2.7483636e-06,3.1908792e-06,1.9551198e-06
6,7,6.9397066e-07,3.5699736e-07,5.811934e-07,1.1600653e-07,7.802649e-08,0.0,7.0017244e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,8,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10
9,10,5.0675713e-05,5.3784843e-05,5.3082193e-05,6.774574e-05,6.3806416e-05,6.1669314e-05,6.193081e-05,5.695086e-05,5.5786313e-05,4.8049158e-05,4.6359935e-05,5.144915e-05,4.0402367e-05,3.4719378e-05,4.123794e-05,4.3613967e-05,4.166851e-05,4.2638363e-05,4.6634086e-05,4.1113057e-05,4.1229254e-05,4.2361506e-05,3.717421e-05,3.4059976e-05,2.8994315e-05,2.460059e-05,1.9944599e-05,2.4928084e-05,2.5410916e-05,2.1093938e-05,2.13283e-05,1.5315472e-05,1.4807289e-05,1.425579e-05,1.4978744e-05,1.5021456e-05
10,11,2.102232e-08,2.0373644e-08,2.0114514e-09,0.0,0.0,0.0,0.0,0.0,3.763347e-09,5.3659445e-08,1.1504057e-07,8.525963e-08,6.2678694e-08,1.2977797e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.322102e-08,1.3749087e-07,2.535716e-07,5.017577e-07,4.207143e-07,5.2498586e-07,6.7538997e-07,4.2726947e-07,4.0118493e-07,3.3733676e-07,3.3195172e-07,3.406464e-07,3.582962e-07,1.5773496e-07,7.027103e-08
