storm_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
1,0.04997683662964602,0.09399148010706984,0.06533465017184072,0.055889612705137495,0.0051089702904525405,-0.0468495885447919,-0.03274012429824614,-0.10989415642273649,-0.2939189574954792,-0.24396164918685834,-0.23653946783566027,-0.2832549876908439,-0.2598974765049587,-0.4727600506298129,-0.42718596185246144,-0.9369060925250103,-0.9382420228743398,-0.856199936006311,-0.7295523431993257,-0.7846371338385125,-0.9149813730416767,-0.9980687261603816,-1.0394699101428142,-1.0659363267441944,-1.219819080782523,-1.7735508455372937,-1.9339345370737469,-1.8819236579985503,-1.94254065317184,-1.8247597285786294,-1.5233838475576984,-1.302828059307279,-1.1503393339624737,-1.2169665242211987,-1.1053668496854536,-1.3157956373405033
2,0.11457742209730876,0.25404176810699775,0.2214829893500294,0.1669272455327847,0.07070544120750726,0.020314224445229727,-0.2795381449974225,-0.24655027744479835,-0.32162280932667703,-0.2868580892221749,-0.33534349894352655,-0.4239551557535355,-0.5113547515172243,-0.5660584224183502,-0.4735228657768327,-0.29295946095452985,-0.1894915027816869,-0.14349170059992059,-0.27016707990779143,-0.4218239490384344,-0.46764550957064405,-0.6803449996647865,-0.8024755931108658,-0.9174337025487603,-0.6923564818299914,-0.41376556903349054,-0.16425208914550188,-0.23475336456842172,0.015319537289611754,0.06827454801961905,0.19692736061683813,0.13920635787528757,0.10330668463344041,-0.03642133218712948,-0.04500566087892752,-0.0984788589797953
3,-0.28810569295745186,-0.1507220699949113,-0.24855453929275362,-0.29712902561688115,-0.3757402746613487,-0.4426287206531282,-0.4380085708213513,-0.38331564952503416,-0.38892078309726547,-0.3178773930504077,-0.29242485805957114,-0.345331167649532,-0.15154316678985777,-0.13782962349976796,-0.22233297319928944,-0.12097954484258165,-0.2697519558426236,-0.3943413567772254,-0.5222805888439921,-0.4513909504611792,-0.5499924938298265,-0.5070749295582556,-0.46717290557530466,-0.5446814237695056,-0.8421226170574033,-0.9158945657846815,-1.0772310682941881,-0.9651179135384866,-0.8545862394599223,-0.7939102892548562,-0.7048312193777287,-0.7138528087579223,-0.6994699125132453,-0.7047080401135525,-0.5836942225437408,-0.5745758956498487
5,-0.26283537183655875,0.07611309427755447,0.0010742019372984067,-0.12242026951730092,-0.13142744945212553,-0.13741579262353787,-0.2618028711330506,-0.5240234778941159,-0.8808990933778831,-1.3145029878265764,-1.4309058438749602,-1.4226213869305098,-1.578010428223839,-1.6045664029348168,-1.6046025845765803,-1.4618134297109908,-1.5661328879574472,-2.275489312974487,-2.585470346626069,-2.912190476506932,-2.987875035838562,-2.8737470134931407,-2.5841575686056055,-2.2790938594328365,-1.9841467869373322,-2.1554699281700733,-1.789705119195225,-1.5145906072763178,-1.3760511750744264,-1.1308892393440007,-0.9525383943991338,-0.7900088610402239,-0.6893813114976943,-0.6256458985787692,-0.5603165096901439,-0.4697645723953888
6,-0.6906909520599188,-0.19761300803060086,-0.30738644966171913,-0.37013303831680755,-0.1927629803298964,-0.32684229135231385,-0.3566527346699523,-0.5356963883680598,-0.4883922042096081,-0.5010961550470675,-0.5465030545857802,-0.7274504724457254,-0.8195402174235239,-0.8416367710804332,-0.794162987468125,-0.6821628741582909,-0.6328374143228641,-0.4779374364463891,-0.43186570842674965,-0.32045761181213767,-0.26483448158901485,-0.5466806080651383,-0.6786673850028254,-0.7413377050827179,-0.7250110361232056,-0.8061648346285052,-0.8587728720217391,-0.8264784432754843,-1.3058716041919072,-1.3232781453797522,-1.1500300802207772,-1.0420422716943034,-0.9197700552782423,-0.7970305452839311,-0.732445138786299,-0.455996244684834
7,0.8626392065423625,0.7076584380187908,0.7340493146430135,0.6738442525247957,0.651109007107535,0.7144920746370608,0.9543848147547306,0.9577467404461953,1.0359690749138404,1.289507247024285,1.3580064664471723,1.4536414982106949,1.4920648567909176,1.3101259549954531,1.3353424255392354,1.2895132292656106,1.191845889581082,1.1250799416726878,1.096688810217716,1.0808748372841273,1.1481705495176977,1.2060285539620812,1.373646047662194,1.3356365783540847,1.319857401459216,1.0137092018084657,0.9732191288636378,0.9733993741799039,0.858237687960541,0.7814760316899405,0.6269801307856793,0.45752157664161264,0.33216379358595766,0.2586944162208924,0.2784603920438124,0.2506102602534716
8,-0.06859130652919727,0.2642285242422685,0.0755459713986458,0.14638406096292317,0.20138905784740185,-0.05356241243845298,0.07482974846727725,0.1110397377839257,-0.020545889518858183,-0.038091288264278066,0.07392617191806486,0.017300714677363205,0.027941435783269197,0.3230035302593293,0.33905146808527875,0.5888478553568146,0.5773786642166118,0.6063680732827621,0.4800701323883216,0.13129325978533202,-0.4020585242180555,-0.38975012015059923,-0.3834939416435463,-0.1740412628108666,-0.08033238805469774,-0.0054614005316618915,-0.15292699687849232,-0.18512396177663976,-0.23222116299844714,-0.21796729811892054,-0.096283117689528,-0.05199345078179483,0.10553716424992154,0.11014918264057691,0.15891144774672594,0.25460530428405687
11,0.3732518035153341,0.27398601131242173,0.28776120165902747,0.34490530721043483,0.5473504143226725,0.4868999526210165,0.3241960173640846,0.13480372657515305,0.004153400885810977,-0.16422533548975027,-0.3026588639917183,-0.4161039612943325,-0.23696005802861034,-0.3492324363548326,0.26143867475052623,0.4763825578826194,0.6045385939326493,0.7098954868664439,0.7187209926580272,0.8042887607929745,0.9726848765539404,1.036199710019672,1.1241109722837181,1.1445658700325998,1.098446712253172,0.937819518187753,0.930514664722017,0.9292047804000562,0.9784326095460211,0.9268909023149917,0.8620629829729286,0.8163609754592496,0.6583573635393266,0.4940744330862275,0.4514920145806105,0.39208473317249337
12,-0.5650869659309977,-0.6118073509069594,-0.5345817844125149,-0.1970065422886584,-0.032589967341524695,0.006636000878146086,0.2078769417698947,0.5545293393194219,0.4351274626980824,0.426465866104329,0.5560545621957697,0.7987858764990248,0.9987132068812926,1.053012125625989,1.0691960692237108,0.9809577730589086,1.0194520891232244,1.1735995058167363,1.2131407924665905,1.2524879856287918,1.29464858823204,1.376011614185856,1.4028176490257869,1.4816750650921333,1.4765486774733452,1.3743107463620061,1.3194068161281882,1.3185242135425836,1.328109861314755,1.404033074949075,1.5574340133531557,1.5556372275025747,1.6095918885800913,1.6642401197640353,1.684338558632605,1.5763190415326773
13,-0.14336303967849245,-0.16048123389734595,-0.19710243039995023,-0.12366896262002824,-0.18177965758808282,-0.21287903229289407,-0.2932336036141013,-0.19748901777009206,-0.11237697642512995,-0.1786801235594997,-0.13265584163256613,-0.13345688645359027,-0.12153613244345982,0.03995545324369308,0.0004951452335365369,0.03963751429462919,-0.013907106229070066,-0.024054315410245226,0.10699523129833938,0.2725927296807913,0.39797039283152463,0.5980639110361878,0.6650532906076408,1.2118133059547562,1.4926560216056783,1.4278946260917895,1.4188359814310343,1.4068760277483798,1.3757822420954053,1.3289187243524045,1.3453598411310128,1.298993486424171,1.235041171118933,1.2420828268681805,1.234739193741158,1.2430043450811148
