storm_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
1,0.7921350302512361,1.0739929179867405,1.0675877404188931,1.1309653956032553,1.3214300182036338,1.5107551673640731,1.4372170063193035,1.6802401533387414,1.6513590775200464,1.5236720454646195,1.453569141439707,1.4042345720844247,1.3690042586514568,1.091270500075401,1.0954802749519181,1.434986012773483,1.7151575592265573,1.7822102894922287,1.7439148214624693,2.0985883722414416,2.150576184191781,2.177906882292567,2.222813540077304,2.3122598437918027,1.9407074895901064,1.7048445606468414,1.6267753756932923,1.866220349344533,2.023047214442617,1.8851805394848968,1.4077124983174665,1.0326747667049436,0.8550054898506504,0.7892891218349499,0.7529344326693461,0.6567080475890049
2,-0.6788835877731335,-0.5040797420060877,-0.21641745395188097,0.01432965988587872,0.25382170052087816,0.3321137274046867,0.8308253084693606,1.275668524787571,1.465730724348546,1.3844877524400518,0.7415677354038741,0.29360405175132015,-0.06559407433658598,-0.29738759499077233,-0.604757564384339,-0.8879135221202008,-0.9169529854820289,-0.6298063036776875,-0.31066076075112425,0.04905881985515561,0.3437206862464938,0.9306444923259884,1.016914195160191,0.9165640199272083,0.43446828742799093,0.011117244331465046,-0.38431893113648197,-0.5760566235977899,-0.6805792100702773,-0.6756550240299537,-0.4909201976614392,-0.22841137794579291,-0.12118244565620995,0.16823875146764086,0.4745793426419112,0.8821881956857892
3,0.47070442570923576,0.5207188051201391,0.42023819388767175,0.2826056940523294,0.42404778173186747,0.6544285658713866,0.4222689396160186,0.37171316107545155,-0.17659828250102932,-0.34602862125026324,-0.2752782305860711,-0.38584461997464187,-0.5368414384579119,-0.3320235775213795,-0.40318472071632067,-0.32395057698686525,0.0012060031813001086,0.2987369220625473,0.4895550026097781,0.7169039480050644,0.8407861954222147,0.5142150664434703,0.014390717976517269,-0.3500846426706863,-0.6811870277429358,-0.7483039200238474,-0.6474505983812755,-0.6419189864138127,-0.5334409693645796,-0.4601598831740503,-0.3869637269817803,-0.3087634367970689,-0.18163481931063521,-0.19564947558762902,-0.23540961112901862,-0.2041859414180235
5,-0.6885103631338694,-0.8739945236182461,-0.8612442967899192,-1.082718332689083,-1.0642224782313021,-1.0709119174699555,-1.1206419334679383,-1.0681003941889784,-0.8096146552669343,-0.5177490196706543,-0.23845289261184915,0.1556737174336378,0.4571692578324636,0.6063514629427174,0.34050532691768537,0.053896806051564945,-0.1874686700766555,-0.528075505982755,-0.7992908915498161,-1.043506017462426,-1.1336212471005491,-1.1502406521275284,-0.900808321528148,-0.9660145733070472,-1.1253207930540052,-0.5328498235215419,-0.4293511073778217,-0.12600377184705264,0.37324049360355194,0.4729091199122888,0.9045114916894645,0.3186410695500331,-0.1659837849022959,-0.46596969648760256,-0.6632872402876299,-0.7936550908876444
6,0.4772797777080575,-0.1514484345098519,-0.5844934141255338,-0.8768304009205169,-0.6342250762148061,-0.3553485433218753,-0.024533795906725313,0.27558526906576203,-0.12132731266563666,-0.34764465477936973,-0.3176100650504922,-0.4506456148897486,-0.2516165423295797,-0.3111425295782911,-0.14419469059754933,-0.18055732997384358,-0.1293657575656085,-0.19213575126539303,-0.142544749598723,-0.40730940877723126,-0.43052095555259395,-0.12250182632222656,0.2090804736897481,0.28566409147250543,0.19758690162809991,0.2612850760564346,0.20138468548321128,-0.10169394418397848,-0.14496869639587784,-0.5095683033431332,-0.6450001857976237,-0.5715463661467449,0.2718538622457618,0.5781907401177718,0.6015756804465632,0.5465323913617101
7,-0.16015616553032996,-0.0990255675035724,-0.25900353266520143,-0.2976698665401823,-0.3738690508010904,-0.3746916807838015,-0.6044637133015894,-0.7736730103486662,-1.0346314694646122,-1.1073356965194172,-1.071048229877258,-0.9697231402888883,-1.003854778563182,-0.7519379805875746,-0.6402169560290787,-0.6301061981382016,-0.6866526424889202,-0.750332041661761,-0.8191651115163522,-0.9147262386956787,-0.9595912170176265,-0.9864475448082696,-1.0157994874920369,-0.843154227342429,-0.7791356101755474,-0.432882768550978,-0.43913068996503263,-0.42587591936923913,-0.22264344174656814,0.08244187337918793,0.45738892251417557,0.5470841731588154,0.7386607091738404,0.8188759366602671,0.8106482209732386,0.7417409372828406
8,0.19351195433267016,0.17255134123716553,0.15621705414455447,0.37280876830928317,0.5142057211923985,0.6318837992477951,0.7430492258220414,0.8430606288227257,1.1607872832511617,1.4194967269441705,1.3583532033984618,1.1925385304656844,0.7511903689919385,-0.12445698636180948,-0.49334882779942685,-0.7397915883287952,-0.8767843962673146,-0.9997294393051813,-0.7618739137600437,-0.4800453759986717,-0.8096550522936726,-0.7976386103769227,-0.6019951613126969,-0.45272003620592155,-0.25140943786674963,-0.2627834809473085,-0.2945979096432782,-0.38703932247232736,-0.4668475603714488,-0.5791042476089447,-0.7718996900318783,-0.9153077054052969,-0.9371334010205046,-0.8108289962607186,-0.5193172565529542,-0.7431588961707829
11,-0.16204664851228961,-0.22292445518095533,0.24403993871964413,0.503206708024893,-0.6757405947735775,-0.33044753562570567,-0.08139432337474847,-0.01306987540307285,-0.13288276729722365,-0.15544835964827564,-0.25339975104948065,-0.15552768689337604,-0.08012227295078489,-0.36634726144733726,-0.42984333070778463,-0.7515665031176829,-0.8200962550160426,-0.9567478554974642,-1.116996946626268,-1.2766702829153278,-1.4392024964593122,-1.127140763691933,-0.7685784297799031,-0.3685232354175227,0.2634293261323386,0.9947298690568068,1.3202209316884,1.4918001172446835,1.248531276069316,1.379267051964328,1.4451099754650822,1.2045059251729087,1.2416564652538287,1.1519801455082332,0.8141833606006978,0.7383337439643689
12,0.5714464301463649,0.4271150314305548,-0.1729065747927862,-0.19684659021380907,-0.05464355757403778,-0.27368794791483053,-0.4579280992660638,-0.7197378442330731,-0.7015919497704323,-0.7298996238868902,-0.8584371048215002,-0.9217137106357008,-0.865386789481051,-0.7350637954812503,-0.651997082926435,-0.6271153588976018,-0.6000784249813998,-0.6249811662338131,-0.6813386594931161,-0.6584015697463458,-0.6505818452829272,-0.5745035084338905,-0.45595823424473453,-0.44255973909417734,-0.40176889017794376,-0.5896848701798485,-0.5792039371735572,-0.6279326844923783,-0.6072524144484001,-0.8020440669150133,-0.8851605954242736,-0.8441246022459485,-0.743117902097796,-0.6147772112769534,-0.628838093161211,-0.5708160546860237
13,-0.7857060376576136,-0.111261458678946,0.10839062617403368,0.19783460126195224,0.16875020538929456,0.22321930298357467,0.013317031179219027,0.09632381034320117,0.042070896106374205,0.1096841163123283,-0.06996655785920784,-0.1617184760547881,-0.2633624205748598,-0.26625112271805557,-0.24059489330389006,-0.1432978424830177,-0.11090195533328429,0.03540396590213214,-0.2917677257861919,-0.5090555290874222,-0.006077272161736409,0.33607251013366396,0.3301167111747632,-0.43999861725955586,-0.5926899740478613,-0.569760554166568,-0.49084882174320277,-0.3774128835492392,-0.203774810282529,0.027234852913607256,0.09575226952364765,0.06634055959230534,-0.004005095352152305,-0.20219494626290682,-0.29146882168988847,-0.24252687729803435
