storm_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
1,-0.5714117573544594,-0.7420348797928947,-0.9050813121862638,-0.9629378696128053,-0.8905820616507995,-0.5808126045086839,-0.5893129027593049,-0.5821643799289274,-0.5002346829965947,-0.16650413832929195,-0.019101770602130554,0.2370841915821906,0.366398385545882,0.3917279931009315,0.5398092666938844,0.4380468088630647,0.42078536948926387,0.5249981163388983,0.6361006915430759,0.5918432682944863,0.5700003973471326,0.5921471996149305,0.6083350326822597,0.7130382092408185,0.6891736788851393,0.5355799152191747,0.1734860000861858,0.09081106192232476,-0.09421182458197534,-0.17817712429134708,-0.15301444197435535,-0.18633628338202957,-0.20134437848095263,-0.36935495714247635,-0.5239846246412032,-0.3204172286242102
2,-0.3140686224147113,-0.11012603789744024,0.042553124791494194,0.16676424896699568,0.11785177919127751,0.19522139863505555,0.3891470008837763,0.4392688695281676,0.47699038529085747,0.5236363270534744,0.4063125340231344,0.18650474033781855,0.17847223815061425,0.3544595668160318,0.40788539641918375,0.42047368656922834,0.44887773268738984,0.5668730597231735,0.7630664257989388,0.8537632504597867,0.8471946816639407,-0.4173790401938723,-0.6898681758171966,-0.43593316107503055,-0.17996783548291598,-0.13951081728926146,-0.032983438022858906,0.04010465083851157,-0.07123105136798055,-0.1744038523737032,0.005879794373679567,0.4707780958856345,0.741885430945095,-0.5083143562193311,-0.6871708755059853,-0.4884945194088826
3,0.03718519830667329,-0.15278056033065468,-0.38966269719416147,-0.45666081493883026,-0.38614655599407277,-0.18111982058306456,-0.14882633015371038,-0.09247751514590222,-0.12088459278879543,0.20986796355014714,0.31366631233857734,0.27793745814707216,0.19053518661748414,0.19898065826511266,0.18173001232443103,0.33908029882915536,0.6251668566260551,0.9365432158476151,1.072380867477826,1.2140391732967497,1.2151421549208077,1.2207384280192388,1.3222710285381865,1.3892373532615503,1.2821390603358211,1.2013697388686306,1.1028314364665706,1.20533158155005,1.27992958997369,1.2201907285692994,0.8945832572264499,0.7107145476745114,0.5656573518582134,0.4797426686584187,0.3850619475307472,0.363755098747605
5,0.06511697531198189,0.08099890675217428,0.02428715813251299,0.19473094837720065,0.45687425244766633,0.5620161513217674,0.826757368803266,0.9275151718774938,1.0926085107082908,1.315479113993926,1.4977640534415546,1.4800868707780164,1.478864325546907,1.4186779491631412,0.9470292029779356,0.25147043429630406,0.14791513516462462,0.07379011714451655,0.004206626346837759,-0.0003326105914976034,0.08505034343038861,0.061537186063943955,0.09330734947486309,0.2294226586415243,-0.001808148841653241,-0.3791752675828492,-0.14576434596981827,-0.272988458379846,-0.5866599231393022,-0.8305773349946592,-0.6402937197142936,-0.7673052480267837,-0.8728114240284714,-1.2153545996997372,-1.168144235276289,-1.5837485329664467
6,1.2695382443207814,1.1478605090398981,1.3016752480591067,1.3849845493273825,1.2900183789671573,1.1310322668479902,1.1276336131812694,1.1432919309280873,1.208303122877325,1.2799954020871602,1.2608396936528392,1.2923004639221944,1.1819540477553143,1.1259272854673892,0.9861072625344847,0.8711789987907596,0.7681812676614965,0.8395429895208235,0.8537858430621296,0.8891118348097075,0.7601816928497649,0.7253630824499655,0.7072485089891436,0.7217676339218319,0.7360186094500394,0.8971833331149929,0.7538802008929593,0.9306470122207758,1.010379560138041,1.0165756228639522,0.9135804332053645,0.8512988723255516,0.8024157908113249,0.7906984883432739,0.8670887096531379,0.8788119389256149
7,-1.5336829194908197,-1.371405746286008,-1.5591208047038962,-1.2160815563762406,-0.7777364476088738,-0.6409503392893838,-0.7564705358315804,-0.7731158975321187,-0.7714708702912005,-0.7864773063681898,-0.6844361335844655,-0.6403861200157258,-0.5070069103452145,-0.23884353604249556,-0.0534488019020137,-0.03800414689623765,0.32147235673448443,0.5143712804589746,0.5239157929408838,0.5343113548440321,0.47584583607299813,0.5222489485170665,0.3569435500884587,0.3892147696682722,0.3132293935663969,0.39659019234328896,0.3866781603213728,0.3594609446541177,0.375791667171563,0.07651492567242481,0.31583258859510727,0.2187799982253515,0.04322611466372676,-0.07153077412462355,-0.6333292959319229,-0.5398613455193557
8,0.6266089412065378,0.4302470301953125,0.4777314188593372,0.5116672578662895,0.5087709056136487,0.46299880941356386,0.46511580092337473,0.43198867916123,0.3663203061648889,0.26436495878986005,0.17018225215023713,0.18830445730203837,0.009780857538632422,-0.23608011055297085,-0.3461046177650296,-0.051925522714626735,-0.15509674426268208,-0.07822435077310047,-0.06503251018030391,-0.2457822349471037,0.04117920004438561,0.24657790594932055,0.39626603869308835,0.1647030230820524,0.2601869952314584,0.1847654876249889,0.12358456751565255,0.051592259840678945,-0.032564863595786066,-0.10968277054009828,0.00034648736764912764,-0.07078891411179469,-0.013914319956183209,-0.08494232188128817,-0.14057113531221804,-0.22901542780301426
11,-1.4732133847603441,-1.3510729031441222,-1.127199059744772,-0.7203769035552614,-0.6230703091843873,-0.5820742139550468,-0.4122361790158349,-0.1875124991273303,-0.20065256913231513,-0.24857709109085718,-0.3137831795979587,-0.48072489800126655,-0.5104268853681743,-0.3567865691818342,-0.28230272993672406,-0.07631484726679139,-0.09219086652452375,-0.11259147059846102,-0.1742941549804702,-0.09676706338099243,-0.2383958118037683,-0.23962975970104816,-0.17940574598136222,-0.4853710149365862,-0.5110310018663864,-0.6132330733333424,-0.4613614258088093,-0.759437468306868,-0.8647720824291177,-0.9845280261486924,-0.8966243833885529,-0.8716730495064271,-0.7446035268857165,-0.5936308556575963,-0.6648204620052738,-0.8588163498956554
12,-0.6334999646391818,-0.5238928988637752,-0.5236620161452822,-0.6717282746975485,-0.3840168483333073,-0.3897152458911872,-0.9179656534133478,-1.3367916424411475,-1.8569854070663738,-1.948933141901068,-1.7302784086715162,-1.7779206749918728,-1.6418406308142226,-1.3340053205904576,-0.9592871447291682,-0.6267776001105272,-0.4454065367650036,-0.6568340559750553,-0.9129585778983011,-0.7896143325859667,-0.7457997384912949,-0.7501263641282163,-1.3210255569001677,-1.7672679049616946,-1.8534151293148022,-1.2881083567791718,-0.9943001046366848,-1.152480508656049,-1.0146006506001857,-1.1233233900953647,-1.2838961741603334,-0.9743760491569612,-0.5542260630079168,-0.5420504399554866,-0.5289426718704512,-1.0670920781706863
13,0.03331103302939571,-0.0716938064099845,-0.08427821170354848,-0.12423409294886031,-0.07856429293032828,0.11548427186964558,0.08501945861123557,-0.011141877269922561,0.01130137227818659,0.13826131258185564,0.1453697910906053,0.13294948280335125,0.2363349210215553,0.35393575070880384,0.29039607528939737,0.4626670170847354,0.3361066624821237,0.07700367528522944,0.09217172335089567,0.26768005912956533,0.18807218665098546,0.13303101599413633,-0.2453811108549633,-0.561051130525517,-0.11895384821608174,0.025955615578804263,-0.12551796048913716,-0.327907095654891,-0.5594902928991106,-0.45508467067582375,-0.6038320191526981,-0.3885669062543661,-0.45250035714591585,-0.5680079004067676,-0.5043407526126478,-0.5934106545360572
