storm_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
1,-0.8395049556983264,-0.7636578171352182,-0.7051459759450767,-0.5687137792620713,-0.5611624311865839,-0.35795299529220587,-0.2718069667332547,-0.09757765119949653,-0.05338186079816904,0.054093848044399775,0.015453772356507231,-0.0744843804944968,0.03861265224145599,-0.0794407332567805,-0.03195732276850142,-0.1304887544709833,-0.20231688193373745,-0.20300197084669522,-0.2101639114974953,-0.21716274149399672,-0.19488250420280578,-0.11597963895113354,-0.13177938095723332,-0.12763784471880454,-0.037509871659421955,-0.13819223978369743,-0.11597619609428904,-0.11538253344213846,-0.08632735381837468,0.13371528665663177,0.2948329355979647,0.5163924519299081,0.7504306267578169,0.6810835948609991,0.5152640769003209,0.44657506872025315
2,0.011767504977239527,0.10995861134390855,0.18561545887552097,0.31136410408920895,0.34718846903607903,0.47263647450069723,0.5683945599969475,0.5666198942731099,0.6151376429428711,0.6433391759991272,0.6744264314579056,0.6964467744152826,0.7527809739701751,0.8053160701730399,0.813257233635835,0.7814991704142961,0.7352370431059506,0.7071323114918965,0.7010621222710848,0.6861983556696742,0.6896742563284053,0.6510751975388154,0.6439380423719567,0.6261127067753851,0.70043017057998,0.7105389796415628,0.7472256907102476,0.611393905226123,0.6108276206296154,0.5353311204387692,0.5118332943612333,0.4667722427273556,0.46867785857058486,0.4910190616144857,0.5239885402305987,0.6735508299693493
3,-0.5063201553195058,-0.5470185141834626,-0.4535930001173114,-0.4892085416958108,-0.47623503084229313,-0.503168551492344,-0.3542085497641703,-0.40761959969150613,-0.3735905885438671,-0.3602406116881472,-0.3510835094576621,-0.31411700667351855,-0.1358599097936444,-0.2369180449229297,-0.23736128759078032,-0.22807110178089313,-0.17119045722712836,-0.174234243443784,-0.00033431496760488635,0.13110355210371402,0.1180724854136376,0.11311796036874112,0.05662833288567755,0.05601246597718205,0.033426527651010125,0.0109000484556928,-0.03611658430361939,-0.04088482349525884,-0.08300201193997322,-0.04907521431968351,0.0025861658731932283,0.012917073573549955,-0.04108121402708487,-0.0402309871532323,-0.0853253147976888,-0.223361804929134
5,-0.3600100363512561,-0.3270222467816503,-0.41914595169249264,-0.3680962940876797,-0.4354837591546159,-0.4884136319911244,-0.4492327663521181,-0.539558001190273,-0.510645872168762,-0.554946723941385,-0.4217091396682293,-0.3037410122550571,-0.3576320295250693,-0.2900339139669268,-0.2654551818514603,-0.23425028667390396,-0.198131759426808,-0.11887566902216917,-0.17327536289580614,-0.2050536699144302,-0.20926490044178048,-0.3316559478292691,-0.38580647759277725,-0.38872209922252127,-0.3877656309214558,-0.5749115372129777,-0.5001700930395954,-0.577889543930972,-0.5984109685091353,-0.5435392764160927,-0.6526291899183873,-0.6152499700813414,-0.6218059765158838,-0.6863764705021733,-0.7256742836573509,-0.7430659037435231
6,0.9345896056820794,1.134206830359957,1.1956034901103667,1.289649404405978,1.3305429825046917,1.348792334007205,1.4634875099707567,1.41760338000781,1.5158125433074519,1.4472743863717803,1.3148589608717272,1.3199262652053445,1.2160930930974048,1.199405340235084,1.1088479950121122,1.1148797628078204,1.0988407578286263,1.0713041497194988,0.9513546142365855,1.0626843534369999,0.9807273863039869,0.9309150070425067,0.9070288388022533,0.9037831637004259,0.9930618239704498,1.1406893358353194,1.2163829288351522,1.2966932917058434,1.414896048212422,1.4379886862058067,1.4181436312035465,1.5154561073959252,1.3648940453400935,1.391971916299575,1.3942593073387939,1.4506968206059763
7,1.7409527471203734,1.7129475015473388,1.5845827608704293,1.430106432805798,1.3471769243912752,1.2208419860703201,1.1970864144400761,1.1276609318840811,1.134833182460586,1.1268167447896713,1.1159854102251918,1.0343294085806032,0.9500250972592966,0.7994066675611025,0.7418519190565932,0.6793099127443177,0.6201461741654335,0.5748319842657222,0.5817142234541417,0.6268099708466024,0.6911448847934928,0.6949645347504873,0.7089261226913263,0.7095771665202002,0.657316100756471,0.6111377684884219,0.6384873876980671,0.608344679015,0.6265311526827801,0.656816756312409,0.8476943533715346,1.0064248632093553,1.1067222863143469,1.1263034038632618,1.070144384636387,1.0975120764531399
8,-0.9532727884192016,-0.9882291475160787,-0.9740319979805039,-0.917711167571582,-0.9100367310442269,-1.0243751584682845,-0.8516839392512627,-0.8706467209452722,-0.4507204829829525,-0.4499330693116969,-0.3688661630295766,-0.42352215553904354,-0.39877519317764737,-0.36264820070130077,-0.29738718248418794,-0.015045505858306657,0.1506849746392839,0.21929594864755828,0.2048471039044879,-0.08045723871172498,-0.15261068957222143,-0.1459369181362637,-0.2176419284854808,-0.03309338522893021,0.044531765783571514,0.23482909976992594,0.3626527317840456,0.3705145041941179,0.46221510365376206,0.549649824218446,0.5953741281141102,0.5699604159675477,0.6505188240020794,0.6450863594429009,0.6062715512577432,0.6729422851970616
11,0.2506182438741937,0.29553160614228285,0.19423436372055072,0.1882878225515142,0.12738280839192595,0.04381407238666802,0.12920332932294495,0.16570087544349552,0.1585764602108857,0.1378546297561998,0.2102513800950881,0.34728274878681636,0.3588782057880003,0.5214959047257528,0.6282665987356104,0.6897679856753963,0.7135652985198334,0.7622293227665737,0.7683114137711068,0.6913186139539644,0.7200453602548404,0.7399720146609046,0.7768993618485666,0.8302240227713854,0.8534128714401434,0.9275789324450899,0.9533187738621413,0.9206062762564402,0.8866577818204221,0.8207381803846748,0.7617270556014885,0.8136722649112228,0.8102844022599005,0.8469796429566612,0.9611107926601675,1.0689836805496318
12,-0.852685786898378,-0.7632741640552049,-0.5855908135450226,-0.5873339650117894,-0.6719139320130725,-0.6597268939505091,-0.5931271061498977,-0.6724030498806669,-0.6096753521218736,-0.6011678140691322,-0.4914149774526594,-0.3936819282396694,-0.36451140067914223,-0.2854604366877336,-0.2630356952949342,-0.2849168549656501,-0.29772343075253954,-0.232988076263095,-0.266255880203625,-0.355312285858305,-0.3736864150837641,-0.3682630452724635,-0.3656318542685338,-0.30535263700230614,-0.25481993258859664,-0.1210409571844196,-0.12226473716197925,-0.16702998609885017,-0.17899342059950069,-0.1961303147076783,-0.24011028666926507,-0.2777305953690452,-0.2545466029860425,-0.19920156289573485,-0.1864891300548709,-0.217619521551596
13,2.2388989017157392,2.0544850646946866,2.0673595254737926,1.9668063530810094,1.8731979905049216,1.7382720030642789,1.6382064866386583,1.4908922334406955,1.378400296716112,1.2399324249670192,1.1127796630929256,1.0031364964535148,0.9203076332152857,0.8677346792050952,0.8932090798643726,0.840865199816545,0.8072048709803598,0.6879791391192325,0.5609076909823256,0.552354838914477,0.5657125319582238,0.5729036051832097,0.5738039450347867,0.575036922295215,0.5553167506006493,0.6198229874268946,0.6598081661927869,0.6504277885871315,0.6567295206856197,0.6290236466790291,0.6756696663456597,0.7049618595348415,0.725656783274988,0.6660910887777657,0.6891717126171695,0.7218043124390365
