0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
-0.9081714808291523,0.3846930727027905,-0.06070208279980696,-0.10712337307241111,0.9523437286457843,0.9874747506256742,-1.400900785916292,1.0706068947514928,0.443099726889063,2.1450274832918717,0.7571221900722324,-0.007979707018478579,-0.8645332333297953,1.575888965481164,0.9899412189581002,0.984382164176502,1.096544716583247,-1.284450417028718,-0.6323287312996347,0.05666798614392633,1.2227032416421382,0.6436883993647239,-0.341204899308096,0.17094261832840058,0.7681813932268732,0.29331403137918227,0.9411249081260284,-0.49095715117957167,0.2961187365091206,1.2745807855123747,0.8567348271465356,-0.6643084504424693,-0.5445213185412272,-1.0833990442148853,-1.6960009905060123,-3.034998762970653,-0.25076075969446715,0.5313377264919461,0.17285422629636646,0.17512307312912398,-0.9566552554838937,-1.6066988751356723,-0.012011185611758846,0.6495590880496476,0.34598510157886536,1.126195542360735,-0.4425647764684267,-0.8257747167069166,-0.8419435757520729,1.7774828473157263,-1.0297961126359874,-0.41282939149156067,1.070937530722095,0.3161841594698979,-0.7062593143677185,-1.3635047175171038,0.6343289311279243,-0.9446915539269193,-1.2312305671261041,-1.0805981394984008,-0.030819431801553738,-1.2735071264844626,1.4200558620606933
-0.7504953201910238,0.24127286836534922,-0.10030542871725982,-0.05410286410999959,1.2633759448155035,1.3524022223957137,-1.5180427607186497,0.8787187063155126,0.5399183039210538,1.8768027019011218,0.6693143717083628,0.25593753421612214,-0.9163161070006913,1.7901274146983575,0.8632550803629097,0.8819054053029083,1.0046893012268696,-1.236693622982998,-0.5898083548137176,-0.06859384298211298,1.215208889065409,0.8713799743961749,-0.2968724673175305,-0.043546352375509204,0.7752085801707341,0.14455116066015697,1.0513763610903895,0.02767079372661144,0.29263667866475995,1.3441083949221535,1.029904993960176,-0.4790454260969391,-0.8463623051328171,-1.1841185745429395,-1.7176648618593295,-2.6154190312936034,-0.14935390017694752,0.7559622346513378,0.026159899840677892,0.09718946400584502,-1.0520113444329626,-1.5773065861210607,-0.24093703291141938,0.65368620019703,-0.06647211941649465,1.1779868553968087,-0.40647352156128014,-0.8972496646255065,-0.9036588969664191,1.6178068954904758,-0.9822659669394803,-0.31943440584532656,1.1976098274172944,0.4236003171415647,-0.6313890175046653,-1.3236870315993055,0.6548581302319819,-1.0858894466913833,-1.4509374253007818,-1.3898288613566108,-0.08209754850184768,-1.2175277219589802,1.219282305785959
-0.6312513314971779,0.21528143156911822,-0.0743266969994794,-0.06494854793876068,1.3404301675825923,1.3216646323555938,-1.8053585033674617,0.625971138603293,0.6249896961370963,1.7428944097484758,0.6857869038676134,0.40121903747746035,-1.2095367726121302,1.6651215336306724,0.7437513400128892,0.7448304826340952,0.9358573784350304,-1.1142897796798625,0.037263755498865264,-0.17733641133859965,1.0727797047600158,1.0029134357318874,-0.1210319896452005,-0.14462995217545085,0.6570868616062986,0.08516791786483695,0.995410952010644,0.13822798386544966,0.09535005038293078,1.3520502687457332,1.0598406515042897,-0.17772543559216938,-1.2130912818878992,-1.209971982393523,-1.5142447265918961,-2.5198486187597173,-0.11868256737227022,1.0925808616300803,0.16386539272229014,0.06476102003373409,-1.1187839868101457,-1.4650493234500352,-0.25966566741260133,0.5642106073444138,0.23547694179211795,1.2234429361583548,-0.4482624939035664,-1.0699754762821092,-1.0467985126016124,1.4446353765456976,-0.9558414446573407,-0.2480251380352329,1.3678768056735024,0.6043046193191921,-0.5452076931664878,-1.2870272064636468,0.6616485706618576,-1.210709174472205,-1.5230592345765515,-1.603460244864024,-0.03879936790633306,-1.1474119085934018,1.0976586051407167
-0.6649950495364336,0.1318526775798899,-0.037278013368003605,-0.046473045486072076,1.486386544353088,1.24144947481711,-2.107152889571531,0.3554121142128631,0.5065202881026469,1.5950098945579831,0.718801017751474,0.5438830469163978,-1.3090854503384792,1.7482407668413882,0.704290618172338,0.7871448273396698,0.8929312578444945,-0.9749498535803927,0.08604813148206085,-0.306604787619053,0.9776522436666711,1.0944306036043894,-0.1683943433445486,-0.324461227804125,0.49214783215575975,-0.039112119162576356,0.902479135253475,0.222757531231962,-0.010100395243265704,1.4044171709847213,1.2242003496234937,-0.04139181919027129,-1.2367006183445068,-1.2230714244687493,-1.2541641006824475,-2.4386742729937194,-0.16417163465471493,0.5918729105566998,0.45033003853470427,-0.018945123137335793,-1.2321974847706947,-1.2999031235549587,-0.21440035974737234,0.8147290161699812,0.44562361960810404,1.267958247830219,-0.5908430870114396,-1.264707713310529,-0.41145029734811883,1.2903831633096399,-0.9112135428140918,-0.1305977881083296,1.588401305544581,0.9375124617300115,-0.595700154904837,-1.5035199040698737,0.5411811667721125,-1.2591727250665385,-1.3490266660466104,-1.5635816505797524,-0.09127586670708397,-1.2076162925134863,0.9468853685317716
-0.7672089220818997,0.05690872817248036,-0.12721470864007958,0.014413230472278585,1.3334911547959742,1.1313151259417067,-2.303438909934788,0.5774803320287416,0.4168826318595646,1.5038675985544405,0.6573805122866465,0.7628872783538323,-1.1977354372964308,1.7986943897083154,0.6493621358165979,0.8229179231245725,0.9799365557002965,-0.970469037683917,0.13051593420715543,-0.33729736693497325,0.8112424669839206,1.2073083770386839,0.013186648691721394,-0.5134289584118277,0.36325196436381685,-0.09453045956130723,0.7850530747334283,0.21245936321539377,0.16519001836181788,1.4424409944302354,1.3637173206330964,-0.24264798441565258,-1.2580805902160312,-1.3585808785214126,-1.0071224147418811,-2.1774450127696903,-0.1452172253619981,0.6228837123343324,0.5056934077941755,-0.21993663060465266,-1.344597740801356,-1.4650761489715516,-0.09143457487811313,0.8685585023133798,0.6151387295400491,1.2577034760644537,-0.6348519452458625,-1.0054813498757615,-0.33703732667781483,1.2024220800443781,-0.7790583240702457,-0.06798175492845858,1.6152641007433812,1.1627747259715655,-0.5607738555022821,-1.5931600318521224,0.39504873821359926,-1.2320326387810905,-1.419800153251396,-1.4246381319546753,-0.12556907549917118,-1.398632349210083,0.7550887061822298
-0.9843845733232579,0.01753214642347192,-0.22324756476112367,0.11563756099832499,1.1514489308764801,1.0169665659543516,-2.4673151549521846,0.3802292825639717,0.5112585905786904,1.4673497638062547,0.513187487875541,0.917621706148096,-1.221650533996268,1.8118251796809393,0.5893988781564594,0.7596826271120773,0.9732501221803996,-1.39928502856361,0.2676801540957814,-0.30851866887929286,0.7080412353138341,1.2734942215715221,-0.060549493401942475,-0.6021563717481455,0.2663656942974142,-0.09548923284127539,0.6748992881668187,0.25956664672817187,0.20216856886616097,1.4890281212201737,1.3008012288224144,-0.5001416753086295,-1.8759139480315397,-1.388335288614206,-0.7756650651325455,-2.0114277632494035,-0.1385833966847437,0.5833448616272761,0.5366892107296066,-0.3312266012247733,-1.214906042475726,-0.5134550560679626,0.0087162299288493,0.9335548001709418,0.6397472916005126,1.2573345494589168,0.09539556205408714,-0.5699273859785939,-0.1889463015792326,1.1701156239145059,-0.6002673685619053,-0.05313498540830125,1.7636837288944553,1.1830010806668476,-0.5371545445985656,-1.6500979380794492,0.3602157370736651,-1.3375804326073388,-1.4071216639840656,-1.288256649952934,-0.31145617112648544,-1.6683827387765742,0.5253449623530432
-1.0724811323505772,0.23142164166796012,-0.15120326785412544,0.14244501525376455,1.0549314640754814,0.9297450381054353,-2.734855338798098,0.365881136228377,0.5711919413412716,1.259547289029821,0.429021000273364,1.0273622511671494,-1.1589419972555735,1.7844473033126402,0.5359512807834982,0.7364688894071885,0.9433713157465026,-1.2332948745061736,0.3089010963225036,-0.3007481650647539,0.5878048003831188,1.2839299262471424,-0.07517227184657918,-0.6146775358211447,0.19171444196169474,-0.18736140221833308,0.3779057929285124,0.26049914484845066,0.18245137308583392,1.403689007166046,1.26132223835562,-0.6709459293776144,-1.698348264056476,-1.4290226198788358,-0.5784669029557513,-1.8544554739153076,-0.12066663966449284,0.6133574041982908,0.5551757319319442,-0.200555192206776,-1.0460168878957687,-0.5849957165603402,0.04391282831424493,1.0241956749051588,0.7468402599747469,1.2582206602379562,0.2215585899214032,-0.20765082296226045,-0.11685341519742318,1.0724159648989202,-0.5645164679026028,-0.0028050045741534794,1.8146614407092774,1.1678405738920679,-0.22888688334661386,-1.836732646562677,0.42242452193391394,-1.425932041447133,-1.5711968941849126,-1.2137754317796356,-0.23866427087218695,-2.0675110579173923,0.3761275103645417
-1.0878985943681894,0.1731760051823249,-0.11436679892735552,0.056043557047758714,0.9615872189998529,0.8412518649821521,-2.7942022653856675,0.3322480743311407,0.7121730809777146,1.2003445680757459,0.313773511967524,1.189328919517464,-1.2629449469948837,1.7930481709492405,0.4923541286985633,0.732091466359853,0.839635319813909,-1.1854731936467269,0.4272133953090725,-0.3074158302969782,0.5404990025557228,1.2888655082636822,0.09392001525843036,-0.517446970503519,0.1339060313753766,-0.21265173900803866,0.10306758153722952,0.32657675092969235,0.15558517653620335,1.3781796288090666,1.2625027420915504,-0.9196212730963969,-1.3551056291824792,-1.5294166549873125,-0.5100430594798416,-1.689146074453506,-0.08533623015340039,0.6516643196460222,0.6000219061027591,-0.036535515201531414,-1.029145562072959,-0.6401591825310394,0.033330426668325024,0.7882278419325476,0.8774413476334347,1.263253328831493,0.3280474045734145,-0.07999274345360445,-0.05082869231928511,0.9606790023368635,-0.5565918465204732,-0.07812130734597068,1.8847460248521535,1.18112461740582,-0.2523074030522217,-1.880049326572834,0.5497012362333652,-1.5776011040166407,-1.6957413775102441,-0.5393950926819638,-0.3514071556819176,-2.333616014820401,0.20695240847976779
-1.106130682883608,0.1859273475319143,-0.04442147615219075,-0.11865184403893676,1.0580930075754735,0.8094800974559818,-2.2979042645217884,0.3260793791691859,0.7380207403985792,1.2386500302335213,0.15727712122513726,1.3791424434572022,-1.41303160236583,1.8129288231421854,0.3752970676110469,0.7437142543706493,0.7599059259589738,-1.1994014703865488,0.4440460107644559,-0.3909181580006198,0.5019550296426227,1.2946554399852483,0.1010449058385178,-0.6648950365979738,0.023626274007854567,-0.18084748941655718,-0.18597502810583455,0.36933588836298686,0.12342421604164816,1.2384526573909427,1.3189167175557621,-1.1739905825750567,-1.2320209684380026,-1.7294046869510504,-0.5788352832120099,-1.5595826693203525,-0.08914114139215075,0.6246300423378018,0.6218806732675125,0.008972206116835791,-0.9617334037901939,-0.8427660572562412,-0.028284514930753388,0.855559730834931,1.0462651802829088,1.3692381357094037,0.5534743624434537,-0.06367831335892847,-0.05690703978594166,0.6951475500411516,-0.5238911853243153,0.37936138996148994,1.810165603346099,1.1657034514938878,0.026772120104023703,-1.786416005663635,0.736767249714138,-1.717723331083766,-1.808970181279925,-0.5553652283525309,-0.33906710031700166,-2.3085243085250378,0.06456798065318171
-1.1829704611578515,0.24331444485833986,-0.1351307657567698,-0.317710053747322,1.0322614298476482,0.7461784205093587,-2.0370872281206283,0.3695146798304139,0.7810162118815437,1.2580550578905954,-0.07596412399469418,1.519394153073864,-1.485095888221241,1.8371158352369983,0.3418826357302803,0.7802599441443112,0.7754979311727127,-1.1686225779187474,0.48306262623780066,-0.5101042127033827,0.36967017413152903,1.276369812788785,0.13122319733547566,-0.854456944403234,-0.0677617996109613,-0.35221123529721143,-0.24776306276828092,0.4495288666181347,0.1003445029073225,1.2346620004764968,1.3678313840056322,-1.2272315605736497,-1.1010550031428794,-1.930027988219479,-0.9456660140788435,-1.4941551982417904,-0.05097018207140413,0.5742564998794359,0.6523439709179064,0.3198042119528684,-0.9513025057961352,-1.002972378565779,0.16661405366503235,0.9170065800894034,1.2642758901235496,1.3155543766693694,0.8297795781068537,-0.32485218971437235,-0.2194818299609981,0.8039092137591092,-0.4791440604652141,0.31249951376192786,1.6163121606752386,1.0726334047549173,0.27258165289313646,-1.844637585970763,0.8598924631020257,-1.6073409136068113,-1.822490249946265,-0.5693528423696831,-0.280753652522467,-1.8128089627212602,0.02447459264041367
