storm_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
1,0.2962594763209524,0.40428694388443576,0.0474879165398592,-0.23261743098162832,-0.13029835220039881,-0.3790704117897854,-0.2811976337464502,-0.6173682114648738,-0.6268129522735003,-0.5582664159784196,-1.085861480334243,-0.5584525034875527,-0.9470556001739663,-0.7322373000057206,-1.4746644954122434,-2.170718919049934,-2.045413830975946,-2.0884096605161617,-2.043399199453746,-2.2082578746617365,-2.4131660878444694,-1.9243467980985676,-1.7356880117056477,-1.2534326864818774,-0.7364779287969248,-0.4282814990327266,-0.5371599059235118,-0.7615698388445324,-0.7723664251186444,-0.3091717782941979,0.1532971140329098,0.12244321092157241,-0.003988866410855927,0.05970776298559514,0.3751500212247228,0.3020651188875749
2,1.1314502769043295,1.0143376274271405,0.9312813958103026,0.6355629707095204,0.2125020147703552,0.14941325787096074,-0.08005840333548382,0.3353253956994843,0.1710202838997748,0.22976244443955532,0.08460955203324967,0.0001425683955276167,0.01684583150576902,-0.44237652623180673,-0.24990338150450045,0.054019812434270224,0.5453732480910599,0.4603146197893239,-0.1382190500497184,-0.06905721085235765,0.1523315829047394,0.2436742154360073,-0.008545050012473108,-0.002496304861520246,0.5422265498341913,1.1152707207044346,1.4425621377711615,1.581796302887591,1.866234099799156,1.5394550747497382,1.4331862487284523,1.029415440131024,0.790283401415903,0.28191828846384503,-0.2485153971429987,-0.4518856746710367
3,-1.014595518032876,-0.9937240505138457,-0.6242208308671016,-1.0154674194687152,-1.2884478355218987,-1.2478552028431755,-1.2840426503115276,-1.2622744714893055,-1.2717641425412867,-0.7718148785441654,-0.6327495151473295,-0.3010457302472411,-0.6918042461354211,-0.4561796195189853,-0.3030945628989141,-0.051936260031846614,-0.825069566075529,-1.2536179538379562,-1.1950070161491329,-1.2989808059783838,-1.2059885593953406,-0.8916045212261668,-0.6151132169104716,-0.1880150002398182,0.5280322907622651,1.2767686450468083,1.0824792135351355,1.0869306379523698,1.1861153400728262,1.0873257524558575,1.1856893718160872,1.247806394606148,1.041689813236613,0.8318681795429175,0.838198321743558,0.5510930851827448
5,0.5028287744023457,0.6408549579877785,0.6038798865723688,0.7972175749673224,0.5210247092195439,0.4759279575578425,0.9850987565362298,0.7409952184548703,0.12539915380559527,-0.42443184827037284,-1.203002443343134,-1.0049751555950528,-0.626906991850408,-0.44439509885303086,0.041604651780873934,0.3279973474018904,0.7865751939977901,1.0983427825564154,1.278913965916113,1.7983150962497356,1.380349762255359,0.9841896940349005,0.20272658777030125,-0.21878476687048923,2.0270770367693305,-0.9712848302378927,-1.0020319216191507,-1.3831024276155444,-1.2039999240314192,-0.7102792849832134,-1.0669073221427448,0.2432680565286897,0.877577552617866,1.1443886049578493,0.7166738080230444,0.752165763347625
6,-0.038405047484031236,-0.017952697575535168,-0.00964054035125398,0.24516597333937504,0.4279618126601173,0.6907099420564103,0.5102058343558723,0.19161202040685704,0.2694897757840558,0.8014612642338627,0.46921797818341765,0.351908912499456,-0.15933086895406245,-0.1392008228772473,-0.14945973368021911,-0.04646706867671964,0.09006949652299762,-0.10140689331670195,-0.18006487110797828,-0.24267398709523758,0.10498710053885568,0.005366941810731964,-0.4818748641047453,-0.595745708649687,-0.30547613017729003,-0.16779242277955286,0.08671043530657921,0.43644652440820125,0.7108600806908245,0.9036115617615044,1.0555726603621014,1.3531184763195856,-0.33378964086155954,-0.7818386204956399,-0.3674616131632926,-0.1411147905704345
7,-0.5714324181735605,-0.5584849983916994,-0.5317337019581861,-0.5682360251933767,-0.550039595889763,-0.5603447563671297,-0.5859625440948647,-0.36766999705000963,0.3882790669336596,1.062803858389489,1.157615197986866,1.1279916852894196,0.9426555653123334,0.6909132476956672,0.8719375036832799,1.0683654361059522,1.0051425760636112,0.8759132683478715,1.1043095552706683,1.166766859199502,1.0745912147615473,1.0461083109410876,1.001493121097785,0.770495866013449,0.8884660798143684,-0.10467388259204587,-0.5481550989418921,-0.4312875522999374,-0.5415951231532262,-0.6634827316323361,-0.6613277171990872,-0.7083817707606723,-0.7230705361419,-0.5495657386241782,-0.4680592958933398,-0.7324942603521803
8,-1.1263883555842678,-0.8003066682566445,-0.7099475120458619,-0.5349196873555566,-0.9008550702143787,-0.9358247118279813,-0.5959401529415517,-0.5446563154793282,-1.0467942964008732,-0.983023045867711,-1.1726967777322157,-1.2495729532821283,-1.598833165959341,-1.1543241716833632,-0.7801194064361452,1.025457794163889,1.0602899560961438,1.2069548911570112,1.1620723405355358,0.9598218451508518,0.3194124930113158,-0.5422970275370902,-0.14216580254633615,0.2587411374841082,0.3813559456692298,0.6387126389008002,0.827673290087228,0.7759598016860176,1.0309497002863635,1.0262560293860628,1.0479285726282423,1.3374647892068867,1.7784781049937148,0.4202711281029151,0.32029792492208986,0.9400037452573617
11,0.014088270031008763,-0.25822919534326205,-0.40978704393523774,-0.8791812116186769,0.6659149729126728,0.47199149215395025,0.24569146001422743,0.038586615903340775,0.07309006244189735,0.19088794849067547,-0.558966363927627,-1.0422164580713202,-1.4637901531166682,-1.3377067800947509,-0.2296282947261531,0.27900949083370946,-0.1513634417163609,-0.21073822403806267,0.311893500058215,0.3089680243729883,0.6605872123869454,-0.181473416702572,-0.6880882571525145,-0.7841473298552638,-0.9321707005580863,-0.8243487785002369,-0.8868132959261458,-1.0778556338840373,-0.8408329475792832,-0.9464342753998211,-1.0826631036289607,-1.1132772658573689,-1.1223275074662453,-1.0244411755875729,-0.8481214242337868,-0.7500855177844976
12,-1.111139536323683,-1.2273983101989472,-1.372529585873028,-0.7950192644308257,0.08056400812777181,0.032784761110739156,0.11955136727989074,0.6482295856808656,0.39205801984641364,1.2056519098090996,1.5523417388952758,1.643811130382818,1.5959470193542185,1.365271590201438,1.097784424891114,1.2130372803794054,1.2070273965437885,1.5053464875627036,1.5800779828268534,1.6551121817387895,1.3922684327638908,1.2841293277656298,1.1282057893572912,0.9250606442210789,0.5848840369102962,0.5900074702018794,0.4018429521267235,0.3900981047017646,0.6241532583486741,1.0198510944029517,1.4149438959987792,1.5204167568989888,1.1619936547283434,1.112594780456708,1.181484028727948,1.0791545259459243
13,0.834416180410934,-0.9498194321308544,-0.8646855221879963,-0.9830836644255591,-0.7300671419006063,-0.7735340054793398,-0.7769347519561679,-0.5723736022694778,0.24736834850279585,0.3105668145004077,0.1268093858493961,-0.047740534477240845,0.48967511679247266,0.5590799826484208,0.38411216621806105,0.4331202627770025,-0.011653455086039202,-0.2150062465122777,0.19117423606614278,0.2594583984305451,-0.5419841161076812,-0.4246528658034997,-0.5611509481982402,0.8819225614997098,0.929748192767701,0.9352859468888527,0.5000578060395262,0.4349784939814587,0.4365662992862324,0.06205512219369731,-0.3515959100300967,-0.5678378166921655,-0.43421901418522263,-0.5841476503310749,0.2960320891444191,0.18575423924614537
