storm_index,PCA_1,variable,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10
1,5.721535345962789,total_totals_index_max,-2.362003794195581,3.2521018765578136,-1.2705356806196018,1.1210954550985683,0.6681804438931381,-0.8957972152896679,0.6087724702776026,-0.33304815369218776,0.006137888833602685
2,2.780250966009752,total_totals_index_max,-1.1411591495375193,-0.9326356097747834,-0.027627854716911253,-0.10213910668038226,0.20945463941212022,0.3796347179572674,-0.028749178552205698,0.03519778780932096,-0.1550092458810231
3,3.2263478641587295,total_totals_index_max,-0.5081920934964395,-0.5539792385895661,-0.9068945994004982,0.12687140698380384,0.21386091250107125,0.3398373241261614,-0.5961838501060883,-0.17161048439715013,0.05182042225546423
5,-5.944060766698128,total_totals_index_max,-6.0007572244093765,3.896079043259931,-0.669323368108029,-0.8332448432190079,0.0486728190796502,0.08016161066298975,-0.1927233135352151,0.36931640479951544,-0.16382846182829325
6,-2.193608366132277,total_totals_index_max,-3.6047510298985768,5.19939738679011,-0.4692966886936484,0.012066750071136025,0.43621815326461677,-0.43595828179203655,-0.4432473647407199,-0.3898997676075225,-0.3472476805701755
7,0.7893780758653723,total_totals_index_max,-0.5349724655753952,-0.1274709379994813,-1.627896624920633,-0.011279755820882812,-0.09147581679473944,-0.5766843926414963,-0.982341260332394,0.33178451561136474,-0.25329166979353523
8,-0.26337263242998854,total_totals_index_max,-4.279676596239766,0.589108135401411,-0.8369671712248791,-0.3892291260137848,-0.26229861284675704,0.6950646659951266,0.5519579685504865,0.38130242469778697,-0.5815365068689665
11,-0.009682008937786542,total_totals_index_max,1.1656387317939758,-1.3611468136230311,-0.9486479532524636,0.09541637073511947,0.3311237981806619,0.2894090290443339,-0.34897376616450093,-0.018058880612823694,0.4653211920580889
12,-0.4732866875224516,total_totals_index_max,-1.762801204659195,0.15109881465831407,0.9216984027826539,0.24612896662787048,0.031233653754310572,-0.12208961051773362,0.007504514282861256,-0.01894084240760538,0.05682397166542494
13,-0.13916471672700406,total_totals_index_max,-3.0046409311971716,1.1288065209910711,0.609080127251198,-0.6691933758485842,0.26569850102412007,0.04912406929303342,-0.1491007823475246,0.29774690837238954,0.8205645772008474
16,1.7377908326580707,total_totals_index_max,0.8418439395457215,-0.45419426446795086,0.5567377102673633,0.3318801048701078,0.3674975202910218,-0.005511394071222227,-0.506467026795357,-0.0982177946173497,0.3219017664434074
19,-6.8296595656239125,total_totals_index_max,1.4597044816118538,-1.4175401030697874,0.8527681006699603,-0.43085711225102513,0.18897590632349023,0.4043987549122693,0.7334904274386116,-0.19320940953629592,-0.3204183954679953
21,7.519050395144202,total_totals_index_max,-1.533192206166883,-0.07120365669552386,0.2373021057027635,0.8426543951136525,0.4997494716799815,0.8391857156934696,-0.07098800917096612,-0.023842442398633718,0.0019245048230424153
