storm_index,PCA_1,variable,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10
1,0.5909908819359886,surface_pressure_mean,2.4571368787728893,-0.3334395481989902,-0.4012959536487867,0.17859504791877526,-0.25466228039104005,-0.03177647744950741,-0.006883325466985357,0.017355810868459533,0.05218163732315144
2,-3.273375652414764,surface_pressure_mean,1.3547751330088784,0.1901062433300064,-0.576350489979403,0.020093818373677925,-0.10699808943758521,0.2171230144303426,-0.011880529285063429,-0.13992033297034798,0.16604356172796728
3,1.1448645762909444,surface_pressure_mean,0.9212281598305978,1.250400476197379,0.21724975750574926,-0.27042615237839673,-0.348208277330955,-0.1813159207807188,-0.1283900026125254,-0.02863943343215518,-0.0790856700223016
5,3.4801980439676314,surface_pressure_mean,-0.5376198725642074,1.1355637755026655,-0.10794596367062491,-0.36137067680011187,0.08684990059628325,0.05703351154717267,0.28121477395485034,0.10370438079289376,-0.10798470112741677
6,-7.641903324739021,surface_pressure_mean,-1.182275469274565,-0.8267354956514957,-0.2701984645935427,0.1110313225930479,0.1784202491214096,0.136290974733425,-0.08621819513736252,-0.1133460335057064,0.009756683702915707
7,-7.704033686734509,surface_pressure_mean,-2.195412992666556,-0.9716312629123626,-0.03191124655473145,-0.0378570614639732,0.012688027766172536,-0.3302946010558341,-0.09489875721784811,0.040583836472377316,-0.02785457947225901
8,2.5360512782895586,surface_pressure_mean,3.79924630083828,-0.7309909667870321,-0.33937930041522085,0.11117535959704573,0.3311470392389284,-0.20171489717444221,0.19471150965229553,0.03617536389087108,0.11328632518251511
11,-3.8840655991051714,surface_pressure_mean,1.0246542318830092,-0.6413282222678939,0.0376358547230984,-0.04184779522045429,-0.038710765363279054,-0.13487528516671496,0.15293588199043273,0.05806409740020202,0.04844124295299971
12,0.8156612497028038,surface_pressure_mean,-0.1283946403058421,-0.41266089857317645,0.03766536214688898,-0.015018794286257143,-0.0013398172938040125,-0.05815466072084062,0.12265991446097056,-0.04023102774726283,-0.07821836033294056
13,-6.847309494350734,surface_pressure_mean,-3.461210945571453,-0.5230821341621336,0.19129546734520922,-0.09685359240263387,0.15973408538735834,-0.07206453392181628,0.12168777914655594,0.068685900486759,-0.01650989444596667
16,4.82975617719645,surface_pressure_mean,-2.911482685146846,0.9080430831288997,-0.33199155429873295,-0.16757261663217715,0.008497093174429803,0.11570246542223021,-0.10474992040241769,-0.115389553184275,0.049083174268776016
19,3.3906481804551865,surface_pressure_mean,0.6730897061564945,1.2752628817435323,0.5135282199068197,-0.2402974921855747,-0.11539953113226067,-0.08985902543600548,0.07305022638757348,-0.04503322335318116,-0.03261711490985914
21,6.842866509464431,surface_pressure_mean,-1.6803263098110468,-0.2306994568598593,0.31930603195082935,-0.14075023642237347,-0.23767546281684418,0.12997470571681916,-0.04340398576200826,-0.20343039699164742,-0.11997595754400543
26,1.9511609376514643,surface_pressure_mean,-1.908409974109071,-0.14261783087366484,-0.02293437907169585,-0.009919908789938318,-0.04638168152332624,-0.14495431583500337,-0.027779149183102474,-0.061058384212529924,-0.06711389078033435
27,0.8939818512289742,surface_pressure_mean,-1.9056914126787092,0.2710960612230154,-0.03153345635981732,-0.07969713382687477,-0.03377326616185168,-0.14778152709299838,0.003928592173814953,0.020222320462970362,-0.029366646861765454
29,-0.8640328298923495,surface_pressure_mean,1.6734935987480568,-0.7906867627059888,-0.42304350817534214,0.018628325925504386,0.027414461226996943,0.050973829347633504,-0.010823376186127994,-0.1183778096190826,0.0008208471169628988
31,-4.915441314854594,surface_pressure_mean,-1.4150520312458081,-0.4386242805283692,-0.0028316940375293534,-0.1712963809664963,0.16433981522468097,-0.030922373777326657,-0.042506057439626925,0.018523971276167603,-0.0280926537114039
32,-5.095872424320071,surface_pressure_mean,0.2896301715993132,0.6330912941809143,0.26320190482932976,-0.1975172413684186,-0.08896511411589002,0.010479197643804396,0.14513810787814613,-0.06829052327384091,0.022149305863621932
33,-0.6760343994954864,surface_pressure_mean,3.187016922919274,-0.7598334855489403,0.03228910087096417,0.08258238222389513,-0.1605760183700888,-0.06055656937890604,-0.05533885078456005,-0.03989785258618145,-0.042230673840224296
