time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10
1,geopotential_1000_mean,4.877120561111734,1.374681956002169,0.6827496149318684,-0.39617806567216746,-0.05294417770690555,0.06040573141386697,0.15106916114343727,0.031530916551478196,0.15184055383811046,-0.009171461654225194
2,geopotential_1000_mean,4.66673943736445,1.144481105209045,0.5336600923216926,-0.2848110979355643,0.015523509138230609,-9.654854622385281e-05,0.03699978639362738,0.0025979880604225436,0.03411559629593525,-0.021329246127856215
3,geopotential_1000_mean,4.3635564845020705,0.9119773779316838,0.39702871560894953,-0.14361669930689805,0.011836324899355667,-0.011352128598621319,-0.036995669710047877,0.0005554211251377973,-0.09072636216096294,0.025134389384955668
4,geopotential_1000_mean,4.116589656847998,0.7152171877273952,0.23230291445009377,0.060662308101838425,0.036209880115643425,-0.05114265032324854,-0.12460433206139081,-0.04934007178323454,-0.13661800992686116,-0.023426276382556753
5,geopotential_1000_mean,3.8839639298461113,0.5186565612719192,0.053172088146206616,0.19927863416817243,0.042318240535765106,0.009222686346541956,-0.16317874217109862,-0.021423824631793133,-0.09598215450438635,0.07010203622500327
6,geopotential_1000_mean,3.554846150201559,0.2770831072325454,-0.06844848343040191,0.38872980701357507,0.02073834446568574,0.0009935470242349693,-0.07133128324679076,-0.07411330390184605,-0.026438811196344017,0.006652762737582505
7,geopotential_1000_mean,3.2174917249817248,0.013061203204452008,-0.2212100951952135,0.4362724926731643,0.02568497096073668,-0.018166299327720743,-0.04321360518808691,-0.008231964076420867,0.07658118684124855,0.007523201814942397
8,geopotential_1000_mean,2.9103519000037115,-0.19572549924984778,-0.37184144329590746,0.42762501921227025,-0.011778633239133496,-0.0439481107658342,0.05779101575214185,-0.09347621724015284,0.14012544785068068,-0.056973128973979284
9,geopotential_1000_mean,2.448656125662026,-0.3967375918673407,-0.4879140362262648,0.1583096910061878,-0.055324650102477974,0.09735066494507218,0.08732161216241213,0.15915039162597136,6.356098904798775e-05,-0.104223512987548
10,geopotential_1000_mean,2.047753244449019,-0.560411781481668,-0.5135453034713997,0.06643545800304479,-0.10763757377211298,0.05341982461394664,0.1642394634627614,0.15406773269085686,-0.03213708427498104,-0.0024363822111527667
11,geopotential_1000_mean,1.6139708656695648,-0.667688156957064,-0.5934367298973153,-0.0912125424956551,-0.06957870369490161,-0.022617720341101693,0.14632964818576433,0.10536736123109579,-0.0752603031510042,0.06613651844331132
12,geopotential_1000_mean,1.273095103051922,-0.795014253327038,-0.5474214368980811,-0.20124044730676408,-0.0684841071348965,-0.06506423776427915,0.11187066213472482,0.021305851359212993,-0.011962730257464636,0.11848330423344895
13,geopotential_1000_mean,0.8762623702684541,-0.8846514401596677,-0.52222879595871,-0.2093770268899868,-0.08929671803400416,-0.11816527236813511,0.01867235408940177,-0.07594648327764235,0.01581629953586771,-0.005533669898835002
14,geopotential_1000_mean,0.5354497411982208,-0.963344893004618,-0.4538014202268785,-0.289843427557926,-0.04532951203707107,-0.12318423422596192,-0.086984615294765,-0.11467642784010366,0.02060218732138551,0.0312885034116959
15,geopotential_1000_mean,0.237458967395617,-0.9925215913617682,-0.3425403052967242,-0.2685708689372165,-0.04965645111823461,-0.06678937896421976,-0.14896909674715036,-0.1479500514604579,0.020810448743001725,-0.01162577511699546
16,geopotential_1000_mean,-0.10083444421567458,-0.9738306348084687,-0.16401435786086715,-0.22625444008194615,0.012054907016113907,0.05398602772194475,-0.15743466798933053,-0.028696120123560067,0.03261491308730598,-0.05573078978280866
17,geopotential_1000_mean,-0.43990096872555473,-0.9642984439403913,0.0024489939661465196,-0.15507939762683087,0.10482329202276175,0.1607237448321932,-0.14871404237119903,0.05289530469921827,0.017906914033743046,-0.08052713197276638
18,geopotential_1000_mean,-0.6972098598483466,-0.9207375432502599,0.1463090452254403,-0.06773274131284805,0.19626877652222988,0.22206653934212794,-0.10616503278873643,0.08377908036608728,-0.038427718540667705,-0.061199643904614374
19,geopotential_1000_mean,-0.9682929273196301,-0.9298206063588678,0.23763792778560253,-0.014346615294825272,0.21777288938123984,0.20427476981527504,-0.011435618071336357,0.0761865314861974,0.018183070104024642,0.01788002965841141
20,geopotential_1000_mean,-1.1448600268818476,-0.9241708987658487,0.35067119084601583,0.049132932855438495,0.2483164092204321,0.12439986468014193,0.04422153653531951,0.029609400675774174,0.0028056025988461596,0.04665280292764298
21,geopotential_1000_mean,-1.3193195537591216,-0.8641879062588201,0.4552213160050046,0.10401789356571217,0.23588193647968936,-0.01609657600074583,0.09809010964010499,-0.07225804808869186,0.0019326895163227307,0.08443362967146771
22,geopotential_1000_mean,-1.5067496117720562,-0.7731289837874695,0.46608027397135465,0.07531766650468395,0.15162460539435627,-0.09307940093314336,0.13425053152825075,-0.05202256851246029,0.0023738790682567164,0.058649922742677135
23,geopotential_1000_mean,-1.6605747191521076,-0.651390795636078,0.46291683712502874,0.0840695642346351,0.07157374661213799,-0.15495901813620672,0.09674910512214781,-0.06416040575367017,-0.00886150707614171,0.0031904080861980457
24,geopotential_1000_mean,-1.8135131620676244,-0.5396322559350373,0.4485196234541478,0.06427476472650698,0.0032817730116325126,-0.189994931372628,0.07615924519855873,0.0015212279156911694,0.015929951678365032,-0.06256904898686516
25,geopotential_1000_mean,-2.0009777212457975,-0.37524143755270073,0.4226696655359663,0.06088776827620871,-0.10988098401179028,-0.2285010360700402,0.014133810938047362,0.023976987339916822,-0.005569902462839519,-0.09102553450563683
26,geopotential_1000_mean,-2.1650184260674363,-0.2135109764891414,0.3996095126162432,0.05028094519989195,-0.1904310153680243,-0.175766223335529,-0.0473743755700919,0.06840797889452345,-0.023114546071261188,-0.06131781815961881
27,geopotential_1000_mean,-2.298692680549685,-0.02546624990890966,0.343934883145092,0.045410444417603016,-0.23532709079693334,-0.10636809726033412,-0.07435448273695798,0.10154141744885078,-0.029888669618558277,-0.004196948738373812
28,geopotential_1000_mean,-2.432719055006967,0.16947750832567424,0.30662915198664925,0.05404255785305126,-0.2629472215875516,0.01768641549616929,-0.08554284674888976,0.09223073805951156,-0.005092395691143365,0.05516276112202405
29,geopotential_1000_mean,-2.519546702719929,0.3582922382239521,0.18215143856123117,0.07540480017408924,-0.25949042684710616,0.12851855116549823,-0.08437463008861323,0.040421821492743704,0.05037873272369115,0.10673442006201336
30,geopotential_1000_mean,-2.602876750194,0.5132074407714915,0.06784729148932987,0.07733457798773309,-0.22071514846281556,0.22131071574333916,-0.03551067969590514,-0.07150971553995816,0.031563393362348806,0.06609206470127421
31,geopotential_1000_mean,-2.6479074474398607,0.6503348217463153,-0.08521826617681241,0.05974640902217137,-0.12360588201161152,0.23633214487401294,0.04878138775753281,-0.12989287060958069,0.02529450608736843,-0.01365375675988751
32,geopotential_1000_mean,-2.7081597094491308,0.8956810935043694,-0.20154221079604268,-0.004157304677911101,-0.05736728263321436,0.1508737763469491,0.1300012159004438,-0.11461196147453324,-0.01787323584484092,-0.06328633983886592
33,geopotential_1000_mean,-2.78401468118025,1.1651111740166162,-0.28084243435611417,-0.052726725013482516,0.023488623791017668,0.09007056755578483,0.09573516896729353,-0.09137634994290174,-0.09005448285826724,-0.07259708191808195
34,geopotential_1000_mean,-2.8879171987615395,1.4300429499055152,-0.35522537304458174,-0.07358903523951052,0.12591418116996364,-0.03918918076813851,0.10060410262871361,-0.021686158937386443,-0.1068734851555363,-0.02051659838757669
35,geopotential_1000_mean,-2.9481189579592613,1.6575942252997562,-0.42753126602279584,-0.04599312317497808,0.2032268080995879,-0.1386969570680716,-0.049288845707864695,0.07521732677655378,-0.010198799078611941,0.028250078176945866
36,geopotential_1000_mean,-2.9761016582383633,1.8166119897281134,-0.5547986190179645,-0.01250417647146151,0.26325635972219763,-0.16845756974690848,-0.13754735135242657,0.11100906539515243,0.14614126419431356,0.028973312908657397
