time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10
1,geopotential_1000_max,-2.8524280154474826,1.349687442132706,1.409327896773091,0.5761901610890323,0.4149914115334313,-0.18532676142521656,0.22438614796228365,0.22593476523784387,-0.0592871868144422,0.04135575929624862
2,geopotential_1000_max,-2.7996560266130537,1.3566578481661953,1.04762442387081,0.34537238539278653,0.20558526497064658,-0.07395086025868379,0.01799037081797258,-0.07681897942758145,0.05573454852933563,-0.068694125407648
3,geopotential_1000_max,-2.690322614572009,1.3041706235777646,0.646589630180057,0.14171720240527788,0.039496234497072055,0.12247536044331173,-0.08827681418315138,-0.15188501836122464,0.07354276269044151,-0.039766441457925523
4,geopotential_1000_max,-2.640518738402694,1.245681597618254,0.30748111947725404,-0.028316944261929815,-0.14123987298623572,0.16573760237814877,-0.2238129221364831,-0.20558692088556793,-0.02702189928266197,0.03335899617672031
5,geopotential_1000_max,-2.5497918739738354,1.1256820001574164,0.012420673158561936,-0.16671897510690764,-0.23022277804253596,0.18930350335838478,-0.16090251394084215,-0.05812595932667223,-0.01628336532169742,0.06825611705280185
6,geopotential_1000_max,-2.5035544772876714,0.9257806330348034,-0.22956828004242333,-0.2912185879116335,-0.23307534257391324,0.1140179096379543,-0.09048250265297403,0.05209047148687776,-0.08886497420289215,0.018989596861792517
7,geopotential_1000_max,-2.4016279269897134,0.7526168891426014,-0.41408512985848095,-0.3419332914511758,-0.27872310100769854,0.055409431501184936,-0.06659366785829583,0.17245837768562974,-0.011340027367441174,0.011269346625641705
8,geopotential_1000_max,-2.304931313709816,0.5246715603872765,-0.5469188586607191,-0.37579754949070004,-0.29293588174919105,-0.0740238084667591,0.0607073793520058,0.19629648415282652,-0.057703204625445585,0.006205020454043626
9,geopotential_1000_max,-2.1116750469594567,0.3099900042983531,-0.6462331472566575,-0.3095462523602727,-0.15220711278420748,-0.11895068159953653,0.0985087546426979,0.09174058857959072,0.008414069098971634,-0.11370789013323077
10,geopotential_1000_max,-1.9105899071113355,0.04386042010814234,-0.6657997360719914,-0.23548896032588434,-0.032415730391849876,-0.20455695688817416,0.17561271263361344,-0.02677533006802358,0.09293782246156441,-0.036967889633234254
11,geopotential_1000_max,-1.6951465596491153,-0.23327511662033532,-0.658751680570165,-0.11682983396690717,0.07352819525656484,-0.14838423071277387,0.18023472526373574,-0.1254069447685477,0.13797135257639911,-0.027129495494303282
12,geopotential_1000_max,-1.529806510905249,-0.5238000380640755,-0.661432997198717,0.011502013689998461,0.1308487303151312,-0.11198950031819724,0.1833798913945337,-0.11838558276975433,0.10524097518359729,0.03889993031237915
13,geopotential_1000_max,-1.404816398741951,-0.7948194631713967,-0.6922235751183017,0.05757310236135662,0.24706120593739284,-0.09420087390252514,0.058249443755922344,-0.07545087215146645,-0.05352901074727177,0.15729208495701655
14,geopotential_1000_max,-1.2666910802698603,-0.9678507463604215,-0.7061404235538308,0.12267182486090428,0.37581926066925336,-0.059694328877000116,-0.04449686850750645,-0.10501363675125988,-0.07192823417879107,0.07013161322626166
