storm_index,PCA_1,variable,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10
1,-0.19446308315014288,mean_surface_net_long_wave_radiation_flux_max,3.0359889382182863,0.5598798748279978,-2.8671391983117918,-1.7691689945757405,0.4552509773074903,-0.30447851883557175,-0.2584613731505465,0.16683901861474407,0.18807939110107405
2,4.6275736473388465,mean_surface_net_long_wave_radiation_flux_max,-0.06307223877858385,-1.4668075256115232,-0.3228756720689797,0.6684161483609634,0.17268126700060973,0.25995226971969837,-0.3030787194179218,-0.07078748873625881,0.6813330483570748
3,1.2541292236387365,mean_surface_net_long_wave_radiation_flux_max,2.5121427656679143,-1.3011777994365699,-1.6614182654098073,-1.3189692076893276,-0.3323022912605281,-0.4541540415087555,1.5841513101603018,0.9115375655450625,-0.16042973538254598
5,11.845017912110723,mean_surface_net_long_wave_radiation_flux_max,2.79284915641405,3.3108827342039095,-0.0656520073063558,0.5914246514373264,-1.1472171318088198,-0.06384785601331593,0.4940193844777193,-0.2564775228578707,0.2169372489014334
6,3.079399614206666,mean_surface_net_long_wave_radiation_flux_max,-1.3349417324544328,-1.086527627656975,1.2439583168639463,0.8855261174798535,0.3314018076309544,0.3204720437657826,0.27832723047889885,-0.1510248341047669,0.016912482048822286
7,-5.32964149331321,mean_surface_net_long_wave_radiation_flux_max,-2.9708821807286716,0.4368760375775467,0.36729076852467707,0.4271341589463156,0.42962992006839396,-0.050843307553795694,0.022880550502051185,-0.04418371803982143,-0.1368716188006038
8,-2.3695696937535087,mean_surface_net_long_wave_radiation_flux_max,4.4633812082485695,-2.0977909531818395,1.5929093168064914,-0.36918679517604513,-0.43560550609591975,-0.13431331814599373,-0.31397012005784153,-0.038554384497716185,0.1668534332346439
11,-2.886163685961499,mean_surface_net_long_wave_radiation_flux_max,-2.1624363378959517,0.16547966467997255,-0.26741271126967714,0.8219070424841846,-0.1907952646099383,0.13219233356404386,-0.18725396223440802,-0.5072542997418392,0.30204624206939046
12,0.15144527416308023,mean_surface_net_long_wave_radiation_flux_max,-2.4850083504496197,-0.003485765049305079,0.611086352757271,0.22522085005655215,-0.17810544165408235,-0.056647539236515346,0.14882614385643195,-0.0975643594512739,0.1389725137179126
13,-0.24437932625865777,mean_surface_net_long_wave_radiation_flux_max,-2.8994458999303294,0.8909345877362308,0.9564799823657415,0.6091758741649154,0.09533517704685537,-0.21288509505182043,0.01822390493922515,-0.02229203756234858,0.00036363524342160217
16,1.597058453079662,mean_surface_net_long_wave_radiation_flux_max,-3.5774007644922583,0.034035263933112354,0.14161926527815016,1.0708768000936306,-0.06061087613442469,-0.10935391667482078,-0.20664511899974855,0.1271122396809264,-0.25046305669314006
19,7.790140827443657,mean_surface_net_long_wave_radiation_flux_max,2.3261685480588916,-0.7320196946797287,-0.09349547695688319,0.2458352937522438,0.18609970108066817,-0.5880965858058849,-0.1642628590473689,0.0970808290517087,0.17574060259220178
