storm_index,PCA_1,variable,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10
1,5.092344549207116,relative_humidity_30_std,0.37731510386672173,-1.5728384739886196,-0.05252471846103038,0.5626997284990838,0.1553313894357059,0.24264360660713571,-0.22322575484101417,-0.30764657053593486,-0.028424598087213804
2,7.505632423211153,relative_humidity_30_std,2.143517980505505,-2.977611867961894,2.6264009094537353,-0.4178750447125174,0.04729137449519808,-0.571146670263322,-0.05452588285651061,-0.16450060578097378,-0.0638518356170025
3,-1.6281073182416252,relative_humidity_30_std,-1.3760312079241552,0.012549865954831253,-0.21283871539991397,-0.0022809677273797333,0.10200796433622919,-0.04541916124279491,-0.007441638468566914,0.05635606348873352,0.0437976606876323
5,-3.216263926466244,relative_humidity_30_std,0.306258811159783,0.6495981082697022,0.0344725331969629,-0.03356190508086736,-0.012866827405462038,0.03152435597472966,0.0367098928888058,-0.06358668285058859,0.04407276210559334
6,-3.2249815909318267,relative_humidity_30_std,0.3733073176233335,0.5105592878289658,-0.002787375220525864,-0.09860856453818026,0.017443878991526586,-0.015877238908987144,0.03542422172563655,-0.024230583869532307,-0.012147847225998909
7,-3.2301373994735747,relative_humidity_30_std,-0.16423320524383958,0.48209043137851476,-0.11007530741627049,-0.05988034200746537,-0.0183439558890995,0.10865868591692225,0.027684879816835102,0.021725234783943555,-0.06406081094289617
8,-3.742271990828475,relative_humidity_30_std,0.19349508516611813,0.663500189950417,-0.07451930294143504,-0.036203900195866244,0.01806330382297245,0.02715678899474019,0.029591850749748048,-0.00951597540197309,-0.04276445670771042
11,-3.2233121818475237,relative_humidity_30_std,0.056684745936119496,0.4441173712192555,-0.10653419321345285,0.02157751127640747,0.03397002252847282,0.0480777005870983,0.004020830887468494,-0.020775241921639587,-0.021068108109541465
12,-3.0229478316368525,relative_humidity_30_std,0.01587330183856465,0.23662592908257168,0.003568071595680243,0.02051125929538564,-0.08242123114710644,0.054359149726501126,-0.048042937284039924,-0.038537017946653686,-0.012873763767058545
13,-3.336508325363584,relative_humidity_30_std,0.04727390199138582,0.473147067512227,-0.10902428253714978,0.030674229559023148,0.040403378229453224,0.06419709769235207,-0.09471547917878,0.0035844723794339374,0.013312250999124524
16,-1.4995940703404802,relative_humidity_30_std,0.2022704293961408,-0.4813232358482575,0.14423810507994575,-0.0035992169324050504,-0.2849927952422362,-0.13341395340284654,-0.06282448256037304,-0.005577407094500661,-0.003364527209207023
19,4.441721834368534,relative_humidity_30_std,-4.736034701922532,-2.4025848591180066,-0.03105703034533119,0.7636797868280731,0.5067393718077386,-0.060740468262440436,0.0471539793558528,0.08818271281192035,0.25471791853873677
21,11.933751098319716,relative_humidity_30_std,5.3869232519887165,-3.0715933280392993,-0.8758492867588283,-0.7229121152951016,0.2880053240223939,1.0997985509498422,0.38783673743132147,-0.01240174859424445,0.06256474473156569
26,-3.029113769594149,relative_humidity_30_std,0.0718076824196725,0.5024545267820556,-0.1080763691415188,-0.14250055619694768,0.006957453269639264,-0.043267598267897764,0.05660061050874056,0.02749375951746262,-0.027640315792513272
