storm_index,PCA_1,variable,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10
1,-0.14586926203611025,total_precipitation_max,1.9788838001646105,-2.3267741817384895,-0.5442237466005989,-0.5696462103842079,-0.6840921957105816,0.3054450797675388,-0.515677658749952,-0.04689022158735651,0.07536442857442324
2,-1.2799597756299892,total_precipitation_max,-0.9191934051618633,-0.8053985672473228,-1.5019921842638961,-1.1882462972656664,0.44218578370889605,-0.6800486753665077,0.5194908939370821,-0.3528441102549025,-0.4432041329162816
3,-3.046120727386993,total_precipitation_max,3.0407528060463997,-0.9976721368611212,0.8982938846183856,0.29859226419026585,-0.028114070802926994,0.10935347777064885,0.005596327339153488,0.15605107635121743,-0.25189867407101835
5,-1.8027940720676805,total_precipitation_max,-5.266773686738137,-3.1516887396820823,0.1900373786805814,-0.7618461397178943,-0.6626046831323715,-0.3895919111159056,-0.11565118445962516,0.22217943883054647,-0.005649009602570547
6,-6.288160521610922,total_precipitation_max,-0.5204558804670629,1.0522739105113852,-0.01703453343745199,0.6412907254760168,0.2086845416122594,0.0175867416556158,0.21234189602833745,0.12441087210170237,0.06621469262942035
7,1.8781204533393683,total_precipitation_max,2.4394649597677303,-2.765850052281646,0.10702634300296816,-0.9898753512660118,-0.004668707730744036,-0.5016481288065955,0.20214427443737626,0.10316140365167112,0.17519344410652427
8,-0.05134688028361061,total_precipitation_max,-0.7174291416864552,0.4344856183080966,0.8432825099075315,-0.0074347545167732215,0.7138305681920277,0.08775407344510469,-0.18593878933453287,-0.18706111657759575,-0.009792546775753098
11,3.518456073748692,total_precipitation_max,-1.6996917527412638,-0.7492017792671402,-0.5742194216795397,0.39723577869802873,-0.2506037631708697,-1.1572564484570058,-0.07299996673439502,-0.3985422786821054,-0.34542238311773843
12,3.964785488798492,total_precipitation_max,-0.4615185470761898,0.11419737857100715,-0.07866143490190206,0.20894859659059545,0.8048611562283898,-0.5536061659791395,0.25270499172595917,-0.4698609077909216,-0.10671638956757035
13,2.3049924637132904,total_precipitation_max,-3.94991255266107,-0.060845964829711614,-0.530604465721391,-0.6186595622500297,-0.07290578353857095,-0.05050680578033733,-0.21740975263548243,-0.1355864905002368,-0.476829372834376
16,0.9889687001476575,total_precipitation_max,-2.3967963448620986,-1.758149652452407,0.7084816856272186,0.9975814836650322,1.349681563750333,-0.1564059065363498,-0.22527314594971398,-0.5745373975343006,-0.06587657188708983
19,-1.6219967541325755,total_precipitation_max,-0.957076478465993,0.09900113275428794,-1.1221644605067882,-0.6873069674512301,0.5464864598618013,-0.664204992700143,0.14481578242472165,0.7013200829163215,-0.20822575571570248
21,-4.377561244571945,total_precipitation_max,-1.0582225903644764,1.651345680702177,-0.12375825175391772,0.33766068784091524,0.03198004461755017,-0.17339882361822875,0.07478410450968559,0.3066837953144626,0.011216162792308797
26,-1.3746336703335018,total_precipitation_max,-2.4525566854230707,0.764838059719354,0.09710490688724363,-0.9292055404633554,-0.24764785599237996,0.25899844995823684,-0.375332511450763,0.07104502836254196,-0.003289270077377547
27,7.990222485003353,total_precipitation_max,-2.170891075324108,1.6366036704383393,-0.38337137085367856,-1.2442177449042902,0.14196130730511666,0.28826173331301563,-0.45931519498731205,-0.431597674525422,-0.6723274510580557
29,3.695488697723995,total_precipitation_max,-1.340629357171332,3.0809108649083883,-0.9092277478556925,-0.3199336013496593,0.5799870724227121,-1.0725597577369943,0.24904470940969242,0.494682798552747,0.619978256162481
31,0.6676604317194703,total_precipitation_max,2.7674962791316333,2.665386687098493,0.05743212312251724,-0.7071481388097949,0.6440228466682062,0.8605080120343239,0.628969898864333,-0.754595404607513,-0.22447178673741808
32,0.003910620167138001,total_precipitation_max,3.7318234912654997,0.037007279312729124,-0.8773882116935002,0.020682991936682434,-0.2515524079182411,0.37554334358924585,0.2110673781774813,0.11236384046468023,-0.1711448201560911
33,-1.406955450767402,total_precipitation_max,-0.2090244123761751,-0.40743199619414483,-0.3065323595460924,0.7227756978348406,0.21248173511656768,-0.11747250883142493,-0.09625102436564334,-0.3612898477605584,0.5964328756019921
34,2.4542734543115072,total_precipitation_max,-2.517345532583015,-3.2078422064176877,-0.4383120984160064,-1.6317525942271955,0.10583704608771269,0.2944050369053245,0.6942516920340842,1.0112828420298365,0.2106898468371464
38,3.2198378247239647,total_precipitation_max,-2.0106201691965686,-0.12232372595906663,-0.34825951765371993,0.5769805433277176,1.8491286755137963,-0.003921970364713633,0.3383494888383345,-0.6774343389033954,0.15582773905967284
39,3.4266392007163544,total_precipitation_max,3.5814372975876134,-0.08309379247758748,0.8479899620361918,0.547549303153884,0.15066206621008385,0.3439259436742881,-0.047950717068531414,0.1068373891173328,0.0920734022294247
43,-6.442407265083366,total_precipitation_max,2.1602001565690157,-0.2418766892650557,-0.3845650242453584,0.3060516996236284,-0.01657517816391771,0.3169741953303364,0.08116058973864533,0.40330964081065335,-0.27841406041540573
44,-1.6647910629065878,total_precipitation_max,0.12383341983689765,-0.0337671026277902,0.9687611372001661,-0.025654602139586445,0.5725921366279677,0.2726027759293124,0.3897993475561988,-0.13384054908596443,0.43980112135672206
45,-3.2824993091722505,total_precipitation_max,4.454600013437596,-0.24282443623248168,1.1491396270095122,1.1322604470733755,0.29298369705168437,-0.31312936865663976,0.31018160241519904,0.08877196470242057,-0.20264841735007655
46,3.148365982690711,total_precipitation_max,-2.289291748294125,0.021917890711361042,-1.0669926029719612,-0.007335629449708617,-0.452076198936912,0.34222569347430754,-0.627040014456856,-0.4301356216018121,0.4479021267681708
47,-3.0983211400534234,total_precipitation_max,1.5787098531814991,-1.4261721228826918,0.7878568566432753,-0.07947828190714655,-0.621297844933412,0.10392728851076183,0.3067312317328663,0.17735551319281642,-0.4038241809780524
48,6.747172559590344,total_precipitation_max,0.2695745305250938,-2.34377382477606,-0.165867302007629,-0.09280839399732477,0.06583439927288322,0.7081388353050858,-0.40199912716165154,0.024165962577514043,0.33355031533028884
49,-0.26240144328816817,total_precipitation_max,2.428013277317126,0.03177103403059445,0.04939157401575842,-0.13969872531676653,-0.4314327535980328,-0.4795617708893249,-0.3235239956808141,-0.07996154853702782,0.46622562845851456
50,0.5007522693349348,total_precipitation_max,0.3537853282442743,0.372988981493055,1.1416284496969065,0.9880303504279472,-0.9491063648449903,0.8320598811514417,-0.06723381697319786,0.0020786139302543965,-0.08776095775343194
51,4.225370019435547,total_precipitation_max,0.33094537969104715,-1.116964014351657,-0.09521292974176802,-0.7913403371489879,0.9980960603549118,-0.14840002782333112,0.8804286267143748,-0.5039806446816385,0.5412721378633184
53,-6.35966732709389,total_precipitation_max,1.56081510444103,-0.4914737399547448,0.023211532968613013,-0.0696859990204696,-0.8816105627316476,-0.1734507308125029,0.07073739070866114,0.07322930552009438,-0.08000688675270481
54,-3.9157760783623727,total_precipitation_max,0.9370918133688424,0.828557807785536,-0.08382850021052549,-0.15131926058528067,-0.8119443597139745,0.2673956991046345,-0.34938392672308116,-0.09573541936788343,0.231738327598844
56,-1.3813227858413122,total_precipitation_max,-3.858613628527099,0.6153148067794106,-1.1604454215254976,1.3392077428330682,0.16225618111022733,-0.6569901790080888,-0.3691656533633845,-0.0550168103577843,-0.5473842131118596
58,-4.529790362414403,total_precipitation_max,-0.49695945501947236,-6.446436127913279e-05,0.2766081948474175,0.40223795001088336,0.11556239865551705,-0.02219077257930798,0.006044713887765537,0.10357544692670217,-0.1197685477295172
60,-5.734584032981769,total_precipitation_max,0.7835634905608657,-0.1412693896005341,0.586620957239839,0.6157459255368892,0.27583388873073156,-0.0769558982021798,0.2570819840742568,-0.16728395899033008,0.067881447058271
61,-4.84732673528787,total_precipitation_max,-0.24958491659667884,0.5053954705587796,0.1398155817340144,0.5297390330343132,0.21894254078630537,0.15354740788343604,-0.268257605386179,-0.08636456686691046,0.10004917128996232
62,-1.3179519890952855,total_precipitation_max,0.6008040070669353,1.3904969936044616,0.2526394770790776,0.9285767758673701,0.4165221475955692,0.24226436501472406,-0.3502550155262851,-0.15954349288528918,0.05280215687915013
63,0.6781152699038631,total_precipitation_max,0.6008143311024042,-0.08894889359316688,-2.454437555497282,0.08066883138556565,-1.4568258225015978,-0.36778174674756386,-0.3493968219262412,-0.5487098980762538,0.5138512009799668
64,3.7254253190325475,total_precipitation_max,0.8471701670459187,-2.7897978815660984,0.2769308340202251,-0.39150826214926204,0.5715668096022076,1.1317052122227178,-0.8086082278799412,0.09305706478722817,0.36411719940035986
65,15.388052088334309,total_precipitation_max,-3.082543972433525,-1.838121530828818,-1.1439013445859656,2.475307891730033,-1.5799676540358512,0.6259836218710567,1.519262444146428,0.27526707797271605,-0.46069059708491705
66,-2.217223749952785,total_precipitation_max,-1.4931988912474468,-1.4061291737150579,0.4839939638026348,-0.18103095669072908,-0.3328271794250086,-0.07709768793947315,0.3090808229278878,-0.21036602286883288,0.20731124953106847
67,3.945047914827658,total_precipitation_max,-4.655606472537737,-2.9477999980813956,1.2443969084177726,-0.06638684033465798,-0.09898689757783194,0.7996132885360252,-0.2957603192977418,-0.14931147645407394,0.028933846477699213
68,-5.302428170638557,total_precipitation_max,2.019871115577116,-0.26614101626015435,-0.1921900957204036,0.1063479141848774,-0.11783002240213447,-0.021074593485227156,0.19294435077821345,-0.15414836833521214,0.21713087735507208
69,-0.6617126969658338,total_precipitation_max,0.48648082969802703,-1.5735997788619336,0.5106173610673869,0.7984696925388453,0.48877200938765153,-0.025500088825477992,-0.5588780638568671,-0.2981829132240053,-0.8760878688646575
71,-2.211137199388858,total_precipitation_max,-0.03572053321738347,1.008497232871475,-0.5730754593197109,-0.8231975103795088,-0.07983341623302366,0.008580915563806456,0.203558136989089,-0.45197530294477906,0.4760916163209656
72,-4.194326580088801,total_precipitation_max,0.3220484957596643,-0.9461697871532837,0.4428429609281949,-0.49952213182510563,0.3982065174689898,0.014358845706720053,0.11485438593329383,0.2843580932089374,0.021444736675882342
73,-4.873629416897257,total_precipitation_max,0.34425530614922617,0.057620069414846105,-0.043214036592556404,-0.09044856720024015,-0.6679937579782218,-0.24798766107986936,0.21541473898545946,0.2511080428641641,-0.06944247414265521
76,-1.8979717142341315,total_precipitation_max,4.136292040744068,-0.3426953409202281,-0.9933230437116317,-0.13863825093204132,-0.279785999227594,-0.26408448270548546,-0.019105495122624622,0.28287969794562723,0.2811414712534828
77,7.605388566149505,total_precipitation_max,-5.163201063508855,3.5240076609320634,0.6999799447091414,1.3198725173152337,0.12365577401943136,0.09797722883298762,-0.38641828085300484,0.9738985648746143,0.9060441763478613
78,-3.694381841580904,total_precipitation_max,1.2758487400264575,-0.7737390086696198,-0.31283159555142326,-0.17528558397537336,-0.8240062017690034,-0.015396206413480246,-0.28971174889392254,0.10898503537729722,-0.14029509477857632
79,-1.086371229255064,total_precipitation_max,2.9455466013699536,0.73279879782912,0.6388606231466138,0.19184095517968933,0.41658621452001376,-0.016611776693947602,0.42928816430556793,0.15450100920258136,0.007696775180762462
80,-0.446484647812644,total_precipitation_max,-1.6305695507363223,6.035378429012718,-0.713502471413271,-1.666375642633647,0.05802758565865574,1.5194850670342508,0.46144686770958115,0.18729554444727575,-0.3415344280704553
81,0.12558333623875745,total_precipitation_max,0.5241717293544662,1.4505067668080178,-0.8860177294650465,-0.8612637486543382,-1.2297729933628823,0.01458354978512811,-0.13049672106415083,-0.806884815620793,-0.14483760593787207
82,0.10700838255907637,total_precipitation_max,-0.8785588283977949,3.631411939345668,0.07896545862139033,0.956442274836408,-0.5560380356512166,-0.38527557194108863,-0.42660824747887205,0.2602601166579368,-0.41579169405006505
83,-2.386369411378036,total_precipitation_max,2.210255255270848,0.24610614116012783,-0.03603147931705708,-0.09529179247471929,-0.6189822378852511,0.22624017564538085,0.04289238150329369,0.17318407154156618,-0.07544985131150678
85,-2.1530284422530297,total_precipitation_max,-0.5645860589698282,0.8909635191459659,0.303359284930754,0.5830432128821484,-0.8469494616039825,-0.39409236262872144,0.19256465457440697,-0.04432510545805667,0.4999848915917302
86,-2.495812073352687,total_precipitation_max,-2.026786410733036,0.47028358122552455,0.9758584533411401,-1.0295982408702278,0.6348628028918581,-0.4024957549604867,-0.29333663863336873,0.6487848725657728,-0.3707323843010816
87,-3.9064698820301906,total_precipitation_max,-3.3529585369072503,-1.0580289241493954,0.6532489959042429,-0.6733444941925538,0.5527251478412776,-0.07080841175678598,-0.17960631644957392,0.4888886082439298,-0.3042635520306062
89,-4.619426689440902,total_precipitation_max,-0.3433719666569699,0.5507884489162862,0.7355264405503077,0.4838513403572913,0.6815243976774168,0.13310665133947577,0.35916505020067147,-0.13670761806043671,0.12589203780883645
90,16.985853604421035,total_precipitation_max,3.0040584544142566,2.0810228514767113,4.087556631953328,-1.327279076250369,-1.244245989539982,-1.1072787791251149,-0.029564567775762968,-0.22293335913869816,-0.09558316764636271
93,-5.6150766746286225,total_precipitation_max,-1.3818717662107676,0.5478024092682867,0.08780942028470975,0.6641336895547122,0.011084294076021404,0.09494548764286508,-0.3326494346100725,-0.07595358922392703,-0.06577283050655176
95,14.69859710366815,total_precipitation_max,8.312953337577044,-0.024051201434409534,-2.2840830672337997,0.3806389136478957,1.462852529488375,-0.0607121104303519,-0.7073989377585598,0.7366280554608572,-0.26871638218692434
