PCA_1,variable,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10
-2.5383971915956374,10m_magnitude_of_wind_max,-1.5287757087161333,-0.1005439121809408,-0.09965470834937037,-0.9685522745197842,-0.09792807227059612,0.6769881044567497,0.09744519365447166,0.3861308553437831,0.24474213018405228
2.4822324681122363,10m_magnitude_of_wind_max,-1.4473896242945659,-0.1429984828049948,-0.38538129897231027,-0.2989203963284088,-0.3563429736299853,0.017706596715962874,0.26644329705591324,0.2136472208871897,0.08662472580522611
0.127082042900258,10m_magnitude_of_wind_max,1.5900188977957255,1.1009836942330449,-1.7975200984760702,-0.6432055633898166,-0.15882717252468145,0.3710562646164028,0.009056562490169692,-0.008760599691632483,0.39364031566443686
-2.3385201633809958,10m_magnitude_of_wind_max,3.308156017035973,1.6523009221307197,0.2397135545101222,-0.05460972508127441,-0.6416938092135951,0.31118897352957137,0.006292838645761934,-0.2769750652307672,0.06551175655243226
6.765573982270702,10m_magnitude_of_wind_max,1.6686097227429146,-0.0013577840445826255,-0.3385957777194537,0.6116173569269113,0.9666036738136112,-0.7570923081440908,-0.7974844553734065,-0.08427728869888113,0.417201878895464
6.339357729442535,10m_magnitude_of_wind_max,1.4569107792329132,-0.3735287795226404,-0.0523883933417043,0.21897226108766893,-0.057787310366686814,-0.07536954690369335,0.08782886924253018,0.5043717843170575,-0.0050325177282074226
-7.02314328197945,10m_magnitude_of_wind_max,-3.7424092876331936,-0.6541886417962246,-2.3191394005994455,1.0135136640274423,-0.3007657283531538,-0.9438798472822794,-0.590905552913718,-0.5330612229081084,-0.32454760528327825
2.0182111884486127,10m_magnitude_of_wind_max,1.3384037352130136,0.8155008127562965,0.5542908668012837,-0.08074776780376862,-0.24558473712494053,-0.4241182520995348,0.4843735484067504,-0.3795696808028176,0.046189054203408714
1.10792527075408,10m_magnitude_of_wind_max,0.6098792165922757,-0.21713529446139995,0.2761106668757859,0.7860234482170739,-0.1978490361486598,0.2679511521054829,0.08260932022557022,-0.22139972577932177,0.1948735497544726
2.777240482508307,10m_magnitude_of_wind_max,6.152939053370324,0.2635995296981941,-0.08230829700116983,0.8370439528203394,-0.16702688808434463,0.18500650701279464,-0.3170138237577425,-0.085080117320461,-0.3231265453472703
-9.809175856668016,10m_magnitude_of_wind_max,1.2065957365062427,-0.4917705122097613,-1.817479370604393,-0.14328471342632723,-0.6873390827071233,-0.5617594880222919,0.6014684641498469,-0.05890609649182507,0.2018816260289137
0.5024323039018144,10m_magnitude_of_wind_max,-0.8643294996099858,1.22898900068469,1.6739085743739663,0.07927444296659324,0.8153588546537669,0.19003591654276344,0.35077237485893326,0.036474160025924234,0.12568039499456393
-8.73044593771609,10m_magnitude_of_wind_max,2.463749431159333,0.07871227470208646,-0.9564002956255317,-0.10051207408680306,-1.1033043758592787,0.8403224299164908,-0.4177358521727659,0.20602893496740374,-0.8034492226758844
6.9674416140295214,10m_magnitude_of_wind_max,5.891679000717316,0.94170866721492,-0.21440617303604617,0.22196983942138188,-0.46383474518439455,-0.15069187593710923,0.017525696286024742,0.3484129054436401,-0.17827963321444318
-6.381254944320954,10m_magnitude_of_wind_max,2.40637745888828,-0.9734166863460688,-1.080160919130504,-1.335865207968303,-0.020730790102309105,-0.29507461758296283,0.8157831635414442,0.08544185773991217,0.1044598054829657
-3.750436669001401,10m_magnitude_of_wind_max,2.7008747924908234,-1.570725755256361,0.5063293922537683,1.3751289633149613,0.06915629186470311,-0.6855320804388545,-0.36717467588010555,0.40465561741722833,-0.21797440683047542
5.389732272342899,10m_magnitude_of_wind_max,-3.3165355602481026,-0.9321819236495547,-0.8877116955270355,0.38654287980390745,0.636136355369953,-0.4002441767196266,0.4175739164372392,-0.24358769494362315,0.017631698790801033
-5.479999131874603,10m_magnitude_of_wind_max,-3.551777853998305,-1.5140158633225569,-0.16685865393366384,0.029597882174757187,0.1454173090514719,-0.35257060928741035,-0.5135299445943734,0.1904823377595991,0.20349276582751966
-2.2054922695673347,10m_magnitude_of_wind_max,-1.2416899631122633,1.5708488298629093,-0.5828096873954803,0.4489800641717299,-0.43454860573358073,0.2737874889110316,0.16143462388686658,0.10390868364663972,-0.005606719978969153
-3.7013545893566207,10m_magnitude_of_wind_max,-1.6396123505289442,3.111554441893991,0.3941625129255051,0.1713502831885048,0.8336039392904254,-0.2641823902130093,0.2250189579708498,0.07427997895172195,-0.5697850275763711
-0.7744478810375172,10m_magnitude_of_wind_max,0.7324173256886536,-0.4043821225945685,-0.5304889573122302,0.012622931820876912,-0.575361199630206,0.1412344045636938,-0.28338672871385,-0.3765782632800588,0.1618726077442542
1.0525824898004335,10m_magnitude_of_wind_max,-3.159973075511717,-0.4809010001188154,1.7167859048556449,-0.4284026074850923,-0.8596398951361547,-0.21845906304805543,0.6047565421569668,-0.22628987374049336,-0.19811905450640788
7.210199846365697,10m_magnitude_of_wind_max,-2.2958854573790566,1.6756982187536877,0.9830803377035767,0.8567432474638524,-1.1596662775737823,0.3425373977292071,-0.1068643988907442,-0.2249837594261104,-0.22183064340122705
-7.514620881546778,10m_magnitude_of_wind_max,1.4977371486499247,0.3933590616976074,-0.24079293093490853,-0.3012435499547975,-0.08975797512612632,-0.11982794051910577,0.5436838865359066,-0.3096199214366178,0.09050244089947326
5.3321665933794105,10m_magnitude_of_wind_max,1.8983400019126746,1.1404846086325346,-0.1476682011173472,0.47862173100021593,-0.3012656321473446,-0.5931848543828552,0.32331765164840237,-0.10041751172917805,-0.13895216752293194
-3.0534219428129585,10m_magnitude_of_wind_max,2.943482814036057,-1.7688189607723728,1.034357908346679,0.5803529526276703,0.35191326134058354,0.26619114487004997,-0.4573895732447651,0.011770404686153223,-0.040168075659612966
9.772084922769679,10m_magnitude_of_wind_max,0.6390933358643823,1.6118042798462893,-1.6365402318365627,-0.7951779582715964,0.6690401334664777,-0.044877658590329196,-0.11746019645230642,0.6353874445762709,-0.362461195648582
-8.929373536246898,10m_magnitude_of_wind_max,-2.723861203421542,2.413744288741034,2.380369608635718,0.40852538816082035,0.22665964064017366,0.1848083147333661,-0.5187022985260786,0.6167938038512825,-0.24168084746040094
4.8673464918295775,10m_magnitude_of_wind_max,0.7392280246938159,-2.07107987429382,-0.20438782238536313,1.0929500424709824,0.4551342339827226,0.4022353380262043,0.02346492866056115,0.4906009505976037,0.20959214922381636
4.943257745222047,10m_magnitude_of_wind_max,-1.9152868397882896,-1.0274236159152048,-1.2595797530500146,-0.2594200363709004,-0.4756968506942728,1.0636923727654237,0.04981252460112742,-0.03089673529705257,-0.4877206609173653
2.5419272450331003,10m_magnitude_of_wind_max,0.06225637628418073,-0.4931761347236436,0.5865313224524233,0.005502281601732569,-0.5136223252480827,-0.03480350089463299,-0.024913133114271853,-0.13345053777814286,0.10233941382207605
7.6897317617446355,10m_magnitude_of_wind_max,-0.7842430199662858,1.202931771379036,1.1520823181771391,0.12032608608829372,-0.8553262412757074,-0.1345153681743711,0.5523113760867561,0.38083477941144395,0.1654293416812014
2.1986315485097983,10m_magnitude_of_wind_max,0.2097263967289833,-0.7222999332119934,0.10521048511950097,-0.20930918665683831,0.39269976337938867,-0.28256483564981927,-0.6630396739244662,-0.03791911395063574,0.3261817740106381
-3.9384520070669944,10m_magnitude_of_wind_max,-1.8053042485133088,0.9939871408193726,0.5013740382263226,2.252990872171895,-0.4759501561459787,-0.2530099576090338,0.6627849644301667,-0.023299308400035506,0.5409838980713176
-2.887359881709739,10m_magnitude_of_wind_max,-0.5113250241174173,-0.8637792233338437,1.4978570306509849,0.048080727485499054,0.336409102185635,0.7386680816549172,-0.1230733706655561,-0.7724056672243103,0.4946054076602632
2.1495723778989504,10m_magnitude_of_wind_max,0.0679325355569235,0.010720416097243606,1.1262330218402745,0.23250106084871114,0.5572618511080029,-0.07966084008578525,0.061854103414020666,-0.09100478968365047,-0.27848564663682196
4.806329518102219,10m_magnitude_of_wind_max,0.8630041889500085,1.0212786497933684,-0.39937670534712283,0.5266480000129906,-0.11498901479780683,0.04803245326947734,0.16903778173015935,-0.09363238209639474,0.1314972337338445
1.8452197918263893,10m_magnitude_of_wind_max,-0.0011339060594093792,-0.7632391303441937,0.10203595121218283,-0.2744923575901993,-0.5921950338648386,0.4285436090936419,-0.347832221307221,-0.7015878871811305,0.17417279356977355
2.702806600141072,10m_magnitude_of_wind_max,-1.0290793115919865,0.7893883404948973,0.26367190894336195,-0.13950786811179353,0.1721410127156043,0.8647532540610934,-0.2016811247514576,-0.06724518215211754,0.879009871838116
-0.8662279450174389,10m_magnitude_of_wind_max,-2.9861224640225927,0.101905299135735,-0.06740552744760378,0.21989223472440858,0.16413085982949882,-0.10058613674279583,-0.0572234569405027,1.070589615943471,-0.1881601262039997
0.9997933610730334,10m_magnitude_of_wind_max,2.160094295388529,-2.3963708876270373,0.42248459686380013,-0.3652424778669218,-0.43281346480198263,0.18780449226519924,-0.17842200177142234,-0.2932582721982133,-0.6309209847465469
-0.47077242243565093,10m_magnitude_of_wind_max,-1.2079590805349656,0.46109147767165287,-0.8965145409000986,-1.1939853790586992,-0.2194613794467263,0.5356799561944859,-0.05670159049563164,-0.3317475770131898,-0.05781775404871344
-6.917208468079812,10m_magnitude_of_wind_max,-3.025337174856312,2.4253340375580987,-1.2856802924034174,0.8344425906041064,-0.2405360217418647,0.15376746635737779,-0.6383359725563452,0.1482467641419963,0.24886118874608446
11.750354484922177,10m_magnitude_of_wind_max,-2.116851982115786,-0.1457478936171681,-0.16781623641910431,-0.10712376387487553,-0.3191024343152898,0.0635431650708681,0.06611174480674618,0.3431810511090424,0.03259021618091143
0.7116079135009019,10m_magnitude_of_wind_max,-3.4176055957370073,2.303210221298644,-0.2206872533532121,0.18652787140479163,0.3951599895402105,0.327959079269977,-0.023225541109949364,-0.04465977616266969,-0.08238824589457695
7.107343426516721,10m_magnitude_of_wind_max,-0.4698536403041581,-1.169582468833508,-0.7653885528679513,-0.29531100460990695,1.189329249753597,0.044450867234228975,-0.22274499553323546,0.17855146674565334,0.11395992219288248
1.3378182072415818,10m_magnitude_of_wind_max,1.1835660187679709,1.4091730045918969,-0.16333721198042908,-0.6382322153482123,0.6928849760489676,-0.1491415288063054,-0.1194191675402933,-0.0066449594014658196,-0.15869548591994828
5.4443762868299785,10m_magnitude_of_wind_max,-2.2568248048367012,0.1330526012813161,-0.7487053202323044,-0.1494188257721185,0.09915913043934306,-0.3086037786249177,0.2504517724732534,-0.349678735881231,0.09945247215602097
1.0683713903766452,10m_magnitude_of_wind_max,-1.9091128366554642,-0.28345952978496813,0.9298609561977145,-1.1691974004277572,-1.169398411043572,-0.6124451489773536,-0.716719910646173,0.0866375328156216,0.5866064126247492
3.1387089140903046,10m_magnitude_of_wind_max,5.616744630667169,-1.184398724426267,-0.8021776652624798,-0.04670893904031884,-0.5071559732145005,-0.3305672716503982,0.1343452996133707,0.17262891072895206,0.10645749481222003
-1.9069844742528153,10m_magnitude_of_wind_max,-2.1642379671230048,0.036703999628870165,-1.6178409894694674,-0.0251074902091319,0.558440227419272,0.11640061702037434,0.2811734328206291,-0.0010375547132981133,0.3155933664191686
1.9792094819686066,10m_magnitude_of_wind_max,-2.272648316243199,0.40401045195305274,0.12223164232257219,-0.3839135131012866,-0.26085252242715573,-0.7779665030838548,-0.7298877688656192,-0.8225872922948908,-0.46883770073448056
1.4643600364979572,10m_magnitude_of_wind_max,1.1652774747004384,-1.355932745416451,1.0502639016007238,-0.05497617921995252,1.1210764558355477,-0.4275394579352974,0.2539890083550361,-0.6354965255114211,-0.1401716919873785
