,storm_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1,-84.66133,-87.22567,-82.645996,-75.18243,-66.2403,-47.53834,-45.79093,-44.593662,-36.280193,-30.182348,-27.220194,-31.09479,-28.483847,-24.56527,-21.06816
1,2,-12.054594,-9.159077,-3.70342,-2.411826,6.27901,20.345297,18.890676,17.562618,15.77345,14.465561,19.187595,18.698849,18.095737,15.957386,4.9426455
2,3,-57.581993,-61.286808,-62.442574,-65.9319,-63.474346,-64.05051,-60.513866,-54.68571,-46.560593,-35.1643,-31.050978,-26.294695,-25.03774,-25.361588,-21.438662
4,5,5.21173,2.3074136,10.50989,23.38462,36.80918,43.047554,43.946106,45.509224,53.977825,44.475296,32.83338,23.716127,22.291563,22.4796,18.395248
5,6,-23.342806,-24.73991,-19.197588,-19.543196,-20.130762,-17.479517,-12.50192,-8.1777115,-2.0645752,5.5970716,17.19816,28.412603,28.30327,25.528643,24.053715
6,7,-10.13269,-11.023271,-10.902208,-12.317844,-13.407117,-12.089722,-10.601431,-9.52644,-7.4245534,-1.400091,0.013512702,1.3200175,0.5800268,-0.23122875,1.1911101
7,8,-122.1852,-102.41935,-94.49085,-88.05918,-77.43945,-68.8461,-57.447414,-50.238533,-41.570457,-29.052834,-17.321602,-10.144454,-2.7086418,-4.779408,-3.5107968
8,9,-50.989407,-58.933517,-65.55715,-69.8522,-72.09028,-73.66599,-73.42131,-75.29782,-77.91995,-79.72525,-80.87105,-82.03604,-85.99502,-85.65599,-82.72042
9,10,-11.756841,-13.828699,-14.85817,-21.29933,-31.492094,-41.540283,-51.847454,-56.03146,-49.59911,-38.539284,-19.658684,-5.26279,9.822108,23.893957,45.928577
10,11,-24.872675,-26.926176,-36.79193,-45.406506,-51.33215,-54.396038,-14.0348835,-15.856391,-14.472324,-13.240155,-11.465432,-9.717028,-6.740846,-4.427479,-1.8637476
11,12,-51.797985,-54.397194,-60.812393,-65.05766,-62.585365,-65.87159,-62.7718,-64.01267,-61.066734,-62.22665,-62.965874,-63.886463,-62.818634,-60.56065,-45.388153
12,13,-13.482658,-11.810428,-7.855543,-3.6790757,-1.8569664,0.97450626,1.7003137,-0.0095728235,-4.131667,-10.810957,-19.334991,-28.249971,-31.711454,-33.72249,-27.246891
15,16,-10.653633,-10.298577,-4.2705965,-7.537863,-3.3208506,0.42045903,0.68320274,2.6796355,6.5515356,10.191687,11.740536,5.253501,-7.0371003,-16.049784,-26.150175
16,17,2.7607214,5.333034,7.7570224,14.267906,16.658487,21.231443,25.639648,29.168913,36.960915,46.548664,52.466755,48.56204,48.886868,54.91925,54.57455
17,18,-111.188675,-105.45428,-97.62325,-86.09181,-69.66929,-48.450348,-23.404613,-2.5181162,9.402885,24.952457,33.077793,35.449524,36.195183,32.429176,23.164528
18,19,-41.507015,-37.68851,-34.3699,-25.327597,-15.560834,-8.353765,0.6049988,5.9016767,20.045795,20.957268,16.960865,16.057705,15.082186,17.245388,12.557015
