lon_east,lon_west,lat_north,lat_south,step
"318.424052","310.424052","53.354464","45.354464","59"
"322.361002","314.361002","54.069078","46.069078","62"
"321.172994","313.172994","53.82598","45.82598","61"
"313.895782","305.895782","52.743426","44.743426","56"
"312.48938","304.48938","52.589223","44.589223","55"
"316.863118","308.863118","53.126047","45.126047","58"
"315.302185","307.302185","52.897629","44.897629","57"
"293.516357","285.516357","49.32225","41.32225","36"
"293.127268","285.127268","49.00429","41.00429","35"
"294.96816","286.96816","49.817009","41.817009","38"
"294.242258","286.242258","49.569629","41.569629","37"
"291.817963","283.817963","47.983093","39.983093","32"
"291.286835","283.286835","47.597817","39.597817","31"
"292.73818","284.73818","48.68633","40.68633","34"
"292.349091","284.349091","48.36837","40.36837","33"
"300.877971","292.877971","51.118868","43.118868","44"
"299.7618","291.7618","50.859884","42.859884","43"
"302.827657","294.827657","51.467879","43.467879","46"
"301.994141","293.994141","51.377853","43.377853","45"
"296.677917","288.677917","50.243225","42.243225","40"
"295.694061","287.694061","50.064388","42.064388","39"
"298.64563","290.64563","50.600899","42.600899","42"
"297.661774","289.661774","50.422062","42.422062","41"
"284.17981","276.17981","42.81496","34.81496","20"
"283.491882","275.491882","42.200829","34.200829","19"
"285.508464","277.508464","43.903226","35.903226","22"
"284.867737","276.867737","43.429092","35.429092","21"
"281.818908","273.818908","40.731696","32.731696","16"
"281.326385","273.326385","40.304195","32.304195","15"
"282.803955","274.803955","41.586697","33.586697","18"
"282.311432","274.311432","41.159196","33.159196","17"
"289.431651","281.431651","46.560015","38.560015","28"
"288.769623","280.769623","46.233753","38.233753","27"
"290.755707","282.755707","47.21254","39.21254","30"
"290.093679","282.093679","46.886278","38.886278","29"
"286.789917","278.789917","44.851494","36.851494","24"
"286.14919","278.14919","44.37736","36.37736","23"
"288.109721","280.109721","45.773","37.773","26"
"287.449819","279.449819","45.312247","37.312247","25"
"276.293508","268.293508","36.554896","28.554896","4"
"275.975739","267.975739","36.362835","28.362835","3"
"276.929047","268.929047","36.939018","28.939018","6"
"276.611278","268.611278","36.746957","28.746957","5"
"275.884277","267.884277","36.498985","28.498985","0"
"275.945252","267.945252","36.408218","28.408218","2"
"275.914764","267.914764","36.453602","28.453602","1"
"279.834351","271.834351","39.023861","31.023861","12"
"279.39384","271.39384","38.69091","30.69091","11"
"280.82904","272.82904","39.877417","31.877417","14"
"280.331696","272.331696","39.450639","31.450639","13"
"277.984894","269.984894","37.663012","29.663012","8"
"277.45697","269.45697","37.301015","29.301015","7"
"278.953328","270.953328","38.35796","30.35796","10"
"278.512817","270.512817","38.025009","30.025009","9"
"347.281433","339.281433","59.151806","51.151806","84"
"346.560903","338.560903","58.912705","50.912705","83"
"348.989278","340.989278","59.713713","51.713713","86"
"348.135356","340.135356","59.43276","51.43276","85"
"344.243632","336.243632","58.198783","50.198783","80"
"343.367422","335.367422","57.963064","49.963064","79"
"345.840373","337.840373","58.673603","50.673603","82"
"345.119843","337.119843","58.434502","50.434502","81"
"330.154572","322.154572","55.506228","47.506228","68"
"328.819305","320.819305","55.306676","47.306676","67"
"332.760356","324.760356","55.90759","47.90759","70"
"331.489838","323.489838","55.70578","47.70578","69"
"324.860687","316.860687","54.577159","46.577159","64"
"323.549011","315.549011","54.312176","46.312176","63"
"327.484039","319.484039","55.107124","47.107124","66"
"326.172363","318.172363","54.842141","46.842141","65"
"340.271424","332.271424","57.196934","49.196934","76"
"339.16153","331.16153","56.931728","48.931728","75"
"342.491211","334.491211","57.727345","49.727345","78"
"341.381317","333.381317","57.462139","49.462139","77"
"335.301392","327.301392","56.311211","48.311211","72"
"334.030874","326.030874","56.109401","48.109401","71"
"337.874817","329.874817","56.724889","48.724889","74"
"336.588105","328.588105","56.51805","48.51805","73"
"308.729055","300.729055","52.177002","44.177002","52"
"307.552094","299.552094","52.047993","44.047993","51"
"311.082977","303.082977","52.43502","44.43502","54"
"309.906016","301.906016","52.306011","44.306011","53"
"304.49469","296.49469","51.64793","43.64793","48"
"303.661174","295.661174","51.557904","43.557904","47"
"306.532959","298.532959","51.914639","43.914639","50"
"305.513825","297.513825","51.781284","43.781284","49"
"319.984985","311.984985","53.582882","45.582882","60"
