lon_east,lon_west,lat_north,lat_south,step
"401.944303","393.944303","59.871418","51.871418",149
"402.526463","394.526463","59.673706","51.673706",150
"400.779984","392.779984","60.266842","52.266842",147
"401.362144","393.362144","60.06913","52.06913",148
"403.815357","395.815357","59.470802","51.470802",153
"404.136514","396.136514","59.497328","51.497328",154
"402.956094","394.956094","59.606071","51.606071",151
"403.385726","395.385726","59.538437","51.538437",152
"405.545181","397.545181","59.482856","51.482856",157
"406.311535","398.311535","59.41533","51.41533",158
"404.457671","396.457671","59.523855","51.523855",155
"404.778828","396.778828","59.550381","51.550381",156
"407.077888","399.077888","59.347805","51.347805",159
"351.828217","343.828217","63.752566","55.752566",65
"348.066986","340.066986","64.082222","56.082222",63
"349.947601","341.947601","63.917394","55.917394",64
"298.902029","290.902029","45.218215","37.218215",1
"299.828776","291.828776","45.038007","37.038007",2
"297.975281","289.975281","45.398422","37.398422",0
"301.207631","293.207631","45.258941","37.258941",5
"301.433685","293.433685","45.459511","37.459511",6
"300.755524","292.755524","44.8578","36.8578",3
"300.981578","292.981578","45.05837","37.05837",4
"302.040588","294.040588","45.984451","37.984451",9
"302.325032","294.325032","46.08777","38.08777",10
"301.635986","293.635986","45.634491","37.634491",7
"301.838287","293.838287","45.809471","37.809471",8
"303.107961","295.107961","46.48628","38.48628",13
"303.322001","295.322001","46.678153","38.678153",14
"302.609477","294.609477","46.191088","38.191088",11
"302.893921","294.893921","46.294407","38.294407",12
"304.197438","296.197438","47.302727","39.302727",17
"304.528137","296.528137","47.519077","39.519077",18
"303.536041","295.536041","46.870026","38.870026",15
"303.86674","295.86674","47.086376","39.086376",16
"305.280945","297.280945","49.007233","41.007233",21
"305.553202","297.553202","49.401041","41.401041",22
"304.779073","296.779073","48.015129","40.015129",19
"305.030009","297.030009","48.511181","40.511181",20
"306.185608","298.185608","50.535164","42.535164",25
"306.273498","298.273498","50.881672","42.881672",26
"305.82546","297.82546","49.794848","41.794848",23
"306.097717","298.097717","50.188656","42.188656",24
"306.780599","298.780599","52.232249","44.232249",29
"306.990204","298.990204","52.734283","44.734283",30
"306.361389","298.361389","51.22818","43.22818",27
"306.570994","298.570994","51.730214","43.730214",28
"308.468445","300.468445","54.194145","46.194145",33
"309.092082","301.092082","54.694837","46.694837",34
"307.482951","299.482951","53.220904","45.220904",31
"307.975698","299.975698","53.707524","45.707524",32
"311.243276","303.243276","56.512918","48.512918",37
"312.147196","304.147196","57.329615","49.329615",38
"309.715718","301.715718","55.195528","47.195528",35
"310.339355","302.339355","55.69622","47.69622",36
"314.667836","306.667836","59.531116","51.531116",41
"315.476196","307.476196","60.223518","52.223518",42
"313.051117","305.051117","58.146313","50.146313",39
"313.859477","305.859477","58.838715","50.838715",40
"318.513062","310.513062","61.757381","53.757381",45
"319.971588","311.971588","62.235047","54.235047",46
"316.488485","308.488485","60.734806","52.734806",43
"317.500773","309.500773","61.246093","53.246093",44
"324.563202","316.563202","63.457846","55.457846",49
"326.237762","318.237762","63.725313","55.725313",50
"321.430115","313.430115","62.712714","54.712714",47
"322.888641","314.888641","63.19038","55.19038",48
"330.510122","322.510122","64.299493","56.299493",53
"331.809021","323.809021","64.45285","56.45285",54
"327.912323","319.912323","63.992779","55.992779",51
"329.211222","321.211222","64.146136","56.146136",52
"337.019897","329.019897","64.555424","56.555424",57
"339.0171","331.0171","64.486777","56.486777",58
"333.54598","325.54598","64.487041","56.487041",55
"335.282938","327.282938","64.521233","56.521233",56
"344.696665","336.696665","64.260396","56.260396",61
"346.381826","338.381826","64.171309","56.171309",62
"341.014302","333.014302","64.41813","56.41813",59
"343.011505","335.011505","64.349483","56.349483",60
